pxd	run	sample_base	fraction_id	pattern_type	group_size
PXD054301	KSS_TMTpro_MS2_Phospho_S02_F05	KSS_TMTpro_MS2_Phospho_S02	05	explicit_f	11
PXD054301	KSS_TMTpro_MS2_Phospho_S02_F06	KSS_TMTpro_MS2_Phospho_S02	06	explicit_f	11
PXD054301	KSS_TMTpro_MS2_Phospho_S02_F07	KSS_TMTpro_MS2_Phospho_S02	07	explicit_f	11
PXD054301	KSS_TMTpro_MS2_Phospho_S02_F08	KSS_TMTpro_MS2_Phospho_S02	08	explicit_f	11
PXD054301	KSS_TMTpro_MS2_Phospho_S02_F09	KSS_TMTpro_MS2_Phospho_S02	09	explicit_f	11
PXD054301	KSS_TMTpro_MS2_Phospho_S02_F10	KSS_TMTpro_MS2_Phospho_S02	10	explicit_f	11
PXD054301	KSS_TMTpro_MS2_Phospho_S02_F11	KSS_TMTpro_MS2_Phospho_S02	11	explicit_f	11
PXD055123	Phospho_TiO2_F1	Phospho_TiO2	1	explicit_f	13
PXD055123	Phospho_TiO2_F1	Phospho_TiO2	1	explicit_f	13
PXD055123	Phospho_TiO2_F2	Phospho_TiO2	2	explicit_f	13
PXD055123	Phospho_TiO2_F2	Phospho_TiO2	2	explicit_f	13
PXD055123	Phospho_TiO2_F3	Phospho_TiO2	3	explicit_f	13
PXD055123	Phospho_TiO2_F4	Phospho_TiO2	4	explicit_f	13
PXD055123	Phospho_TiO2_F4	Phospho_TiO2	4	explicit_f	13
PXD055123	Phospho_TiO2_F5	Phospho_TiO2	5	explicit_f	13
PXD055123	Phospho_TiO2_F5	Phospho_TiO2	5	explicit_f	13
PXD055123	Phospho_TiO2_F6	Phospho_TiO2	6	explicit_f	13
PXD055123	Phospho_TiO2_F6	Phospho_TiO2	6	explicit_f	13
PXD055123	Phospho_TiO2_F7	Phospho_TiO2	7	explicit_f	13
PXD055123	Phospho_TiO2_F8	Phospho_TiO2	8	explicit_f	13
PXD055123	TMT_Pro_1_F11	TMT_Pro_1	11	explicit_f	3
PXD055123	TMT_Pro_1_F12	TMT_Pro_1	12	explicit_f	3
PXD055123	TMT_Pro_1_F14	TMT_Pro_1	14	explicit_f	3
PXD055123	TMT_Pro_2_F1	TMT_Pro_2	1	explicit_f	7
PXD055123	TMT_Pro_2_F10	TMT_Pro_2	10	explicit_f	7
PXD055123	TMT_Pro_2_F12	TMT_Pro_2	12	explicit_f	7
PXD055123	TMT_Pro_2_F13	TMT_Pro_2	13	explicit_f	7
PXD055123	TMT_Pro_2_F15	TMT_Pro_2	15	explicit_f	7
PXD055123	TMT_Pro_2_F16	TMT_Pro_2	16	explicit_f	7
PXD055123	TMT_Pro_2_F6	TMT_Pro_2	6	explicit_f	7
PXD055123	TMT_Pro_3_F10	TMT_Pro_3	10	explicit_f	2
PXD055123	TMT_Pro_3_F13	TMT_Pro_3	13	explicit_f	2
PXD055123	Total_F1	Total	1	explicit_f	16
PXD055123	Total_F10	Total	10	explicit_f	16
PXD055123	Total_F11	Total	11	explicit_f	16
PXD055123	Total_F12	Total	12	explicit_f	16
PXD055123	Total_F13	Total	13	explicit_f	16
PXD055123	Total_F14	Total	14	explicit_f	16
PXD055123	Total_F15	Total	15	explicit_f	16
PXD055123	Total_F16	Total	16	explicit_f	16
PXD055123	Total_F2	Total	2	explicit_f	16
PXD055123	Total_F3	Total	3	explicit_f	16
PXD055123	Total_F4	Total	4	explicit_f	16
PXD055123	Total_F5	Total	5	explicit_f	16
PXD055123	Total_F6	Total	6	explicit_f	16
PXD055123	Total_F7	Total	7	explicit_f	16
PXD055123	Total_F8	Total	8	explicit_f	16
PXD055123	Total_F9	Total	9	explicit_f	16
PXD055375	PISA_ES-2_F1	PISA_ES-2	1	explicit_f	41
PXD055375	PISA_ES-2_F10	PISA_ES-2	10	explicit_f	41
PXD055375	PISA_ES-2_F13	PISA_ES-2	13	explicit_f	41
PXD055375	PISA_ES-2_F14	PISA_ES-2	14	explicit_f	41
PXD055375	PISA_ES-2_F15	PISA_ES-2	15	explicit_f	41
PXD055375	PISA_ES-2_F16	PISA_ES-2	16	explicit_f	41
PXD055375	PISA_ES-2_F17	PISA_ES-2	17	explicit_f	41
PXD055375	PISA_ES-2_F18	PISA_ES-2	18	explicit_f	41
PXD055375	PISA_ES-2_F19	PISA_ES-2	19	explicit_f	41
PXD055375	PISA_ES-2_F20	PISA_ES-2	20	explicit_f	41
PXD055375	PISA_ES-2_F21	PISA_ES-2	21	explicit_f	41
PXD055375	PISA_ES-2_F22	PISA_ES-2	22	explicit_f	41
PXD055375	PISA_ES-2_F23	PISA_ES-2	23	explicit_f	41
PXD055375	PISA_ES-2_F24	PISA_ES-2	24	explicit_f	41
PXD055375	PISA_ES-2_F25	PISA_ES-2	25	explicit_f	41
PXD055375	PISA_ES-2_F26	PISA_ES-2	26	explicit_f	41
PXD055375	PISA_ES-2_F27	PISA_ES-2	27	explicit_f	41
PXD055375	PISA_ES-2_F28	PISA_ES-2	28	explicit_f	41
PXD055375	PISA_ES-2_F29	PISA_ES-2	29	explicit_f	41
PXD055375	PISA_ES-2_F3	PISA_ES-2	3	explicit_f	41
PXD055375	PISA_ES-2_F30	PISA_ES-2	30	explicit_f	41
PXD055375	PISA_ES-2_F31	PISA_ES-2	31	explicit_f	41
PXD055375	PISA_ES-2_F33	PISA_ES-2	33	explicit_f	41
PXD055375	PISA_ES-2_F34	PISA_ES-2	34	explicit_f	41
PXD055375	PISA_ES-2_F35	PISA_ES-2	35	explicit_f	41
PXD055375	PISA_ES-2_F36	PISA_ES-2	36	explicit_f	41
PXD055375	PISA_ES-2_F37	PISA_ES-2	37	explicit_f	41
PXD055375	PISA_ES-2_F38	PISA_ES-2	38	explicit_f	41
PXD055375	PISA_ES-2_F39	PISA_ES-2	39	explicit_f	41
PXD055375	PISA_ES-2_F4	PISA_ES-2	4	explicit_f	41
PXD055375	PISA_ES-2_F40	PISA_ES-2	40	explicit_f	41
PXD055375	PISA_ES-2_F41	PISA_ES-2	41	explicit_f	41
PXD055375	PISA_ES-2_F43	PISA_ES-2	43	explicit_f	41
PXD055375	PISA_ES-2_F44	PISA_ES-2	44	explicit_f	41
PXD055375	PISA_ES-2_F45	PISA_ES-2	45	explicit_f	41
PXD055375	PISA_ES-2_F47	PISA_ES-2	47	explicit_f	41
PXD055375	PISA_ES-2_F5	PISA_ES-2	5	explicit_f	41
PXD055375	PISA_ES-2_F6	PISA_ES-2	6	explicit_f	41
PXD055375	PISA_ES-2_F7	PISA_ES-2	7	explicit_f	41
PXD055375	PISA_ES-2_F8	PISA_ES-2	8	explicit_f	41
PXD055375	PISA_ES-2_F9	PISA_ES-2	9	explicit_f	41
PXD055375	PISA_Nalm6_RestrictedTemp_F1	PISA_Nalm6_RestrictedTemp	1	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F10	PISA_Nalm6_RestrictedTemp	10	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F11	PISA_Nalm6_RestrictedTemp	11	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F13	PISA_Nalm6_RestrictedTemp	13	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F16	PISA_Nalm6_RestrictedTemp	16	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F17	PISA_Nalm6_RestrictedTemp	17	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F18	PISA_Nalm6_RestrictedTemp	18	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F19	PISA_Nalm6_RestrictedTemp	19	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F20	PISA_Nalm6_RestrictedTemp	20	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F21	PISA_Nalm6_RestrictedTemp	21	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F22	PISA_Nalm6_RestrictedTemp	22	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F23	PISA_Nalm6_RestrictedTemp	23	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F24	PISA_Nalm6_RestrictedTemp	24	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F25	PISA_Nalm6_RestrictedTemp	25	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F26	PISA_Nalm6_RestrictedTemp	26	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F28	PISA_Nalm6_RestrictedTemp	28	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F29	PISA_Nalm6_RestrictedTemp	29	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F3	PISA_Nalm6_RestrictedTemp	3	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F30	PISA_Nalm6_RestrictedTemp	30	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F31	PISA_Nalm6_RestrictedTemp	31	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F32	PISA_Nalm6_RestrictedTemp	32	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F33	PISA_Nalm6_RestrictedTemp	33	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F35	PISA_Nalm6_RestrictedTemp	35	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F36	PISA_Nalm6_RestrictedTemp	36	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F38	PISA_Nalm6_RestrictedTemp	38	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F39	PISA_Nalm6_RestrictedTemp	39	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F4	PISA_Nalm6_RestrictedTemp	4	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F41	PISA_Nalm6_RestrictedTemp	41	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F42	PISA_Nalm6_RestrictedTemp	42	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F48	PISA_Nalm6_RestrictedTemp	48	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F7	PISA_Nalm6_RestrictedTemp	7	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F8	PISA_Nalm6_RestrictedTemp	8	explicit_f	33
PXD055375	PISA_Nalm6_RestrictedTemp_F9	PISA_Nalm6_RestrictedTemp	9	explicit_f	33
PXD055375	PISA_OVCAR3_RestrictedTemp_F1	PISA_OVCAR3_RestrictedTemp	1	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F14	PISA_OVCAR3_RestrictedTemp	14	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F15	PISA_OVCAR3_RestrictedTemp	15	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F16	PISA_OVCAR3_RestrictedTemp	16	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F17	PISA_OVCAR3_RestrictedTemp	17	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F18	PISA_OVCAR3_RestrictedTemp	18	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F19	PISA_OVCAR3_RestrictedTemp	19	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F20	PISA_OVCAR3_RestrictedTemp	20	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F21	PISA_OVCAR3_RestrictedTemp	21	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F22	PISA_OVCAR3_RestrictedTemp	22	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F23	PISA_OVCAR3_RestrictedTemp	23	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F24	PISA_OVCAR3_RestrictedTemp	24	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F25	PISA_OVCAR3_RestrictedTemp	25	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F26	PISA_OVCAR3_RestrictedTemp	26	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F27	PISA_OVCAR3_RestrictedTemp	27	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F28	PISA_OVCAR3_RestrictedTemp	28	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F29	PISA_OVCAR3_RestrictedTemp	29	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F3	PISA_OVCAR3_RestrictedTemp	3	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F30	PISA_OVCAR3_RestrictedTemp	30	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F31	PISA_OVCAR3_RestrictedTemp	31	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F32	PISA_OVCAR3_RestrictedTemp	32	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F33	PISA_OVCAR3_RestrictedTemp	33	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F34	PISA_OVCAR3_RestrictedTemp	34	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F35	PISA_OVCAR3_RestrictedTemp	35	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F36	PISA_OVCAR3_RestrictedTemp	36	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F37	PISA_OVCAR3_RestrictedTemp	37	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F38	PISA_OVCAR3_RestrictedTemp	38	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F4	PISA_OVCAR3_RestrictedTemp	4	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F40	PISA_OVCAR3_RestrictedTemp	40	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F41	PISA_OVCAR3_RestrictedTemp	41	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F42	PISA_OVCAR3_RestrictedTemp	42	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F43	PISA_OVCAR3_RestrictedTemp	43	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F44	PISA_OVCAR3_RestrictedTemp	44	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F45	PISA_OVCAR3_RestrictedTemp	45	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F46	PISA_OVCAR3_RestrictedTemp	46	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F47	PISA_OVCAR3_RestrictedTemp	47	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F48	PISA_OVCAR3_RestrictedTemp	48	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F5	PISA_OVCAR3_RestrictedTemp	5	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F6	PISA_OVCAR3_RestrictedTemp	6	explicit_f	40
PXD055375	PISA_OVCAR3_RestrictedTemp_F9	PISA_OVCAR3_RestrictedTemp	9	explicit_f	40
PXD055923	BM_08072024_lysoprepA_12plx_F2	BM_08072024_lysoprepA_12plx	2	explicit_f	5
PXD055923	BM_08072024_lysoprepA_12plx_F3	BM_08072024_lysoprepA_12plx	3	explicit_f	5
PXD055923	BM_08072024_lysoprepA_12plx_F4	BM_08072024_lysoprepA_12plx	4	explicit_f	5
PXD055923	BM_08072024_lysoprepA_12plx_F5	BM_08072024_lysoprepA_12plx	5	explicit_f	5
PXD055923	BM_08072024_lysoprepA_12plx_F6	BM_08072024_lysoprepA_12plx	6	explicit_f	5
PXD056390	342_2023_9wells_JV-Phos-F1	342_2023_9wells_JV-Phos	1	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F10	342_2023_9wells_JV-Phos	10	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F11	342_2023_9wells_JV-Phos	11	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F12	342_2023_9wells_JV-Phos	12	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F14	342_2023_9wells_JV-Phos	14	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F2	342_2023_9wells_JV-Phos	2	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F3	342_2023_9wells_JV-Phos	3	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F4	342_2023_9wells_JV-Phos	4	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F5	342_2023_9wells_JV-Phos	5	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F6	342_2023_9wells_JV-Phos	6	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F7	342_2023_9wells_JV-Phos	7	explicit_f	12
PXD056390	342_2023_9wells_JV-Phos-F9	342_2023_9wells_JV-Phos	9	explicit_f	12
PXD056781	150904-15_2515-02-AII-F01	150904-15_2515-02-AII	01	explicit_f	3
PXD056781	150904-15_2515-02-AII-F02	150904-15_2515-02-AII	02	explicit_f	3
PXD056781	150904-15_2515-02-AII-F03	150904-15_2515-02-AII	03	explicit_f	3
PXD056781	150904-15_2516-02-AII-F01	150904-15_2516-02-AII	01	explicit_f	3
PXD056781	150904-15_2516-02-AII-F02	150904-15_2516-02-AII	02	explicit_f	3
PXD056781	150904-15_2516-02-AII-F03	150904-15_2516-02-AII	03	explicit_f	3
PXD056781	150904-15_2517-02-AII-F01	150904-15_2517-02-AII	01	explicit_f	3
PXD056781	150904-15_2517-02-AII-F02	150904-15_2517-02-AII	02	explicit_f	3
PXD056781	150904-15_2517-02-AII-F03	150904-15_2517-02-AII	03	explicit_f	3
PXD056781	150904-15_2518-02-AII-F01	150904-15_2518-02-AII	01	explicit_f	3
PXD056781	150904-15_2518-02-AII-F02	150904-15_2518-02-AII	02	explicit_f	3
PXD056781	150904-15_2518-02-AII-F03	150904-15_2518-02-AII	03	explicit_f	3
PXD056781	150904-15_2520-02-AII-F01	150904-15_2520-02-AII	01	explicit_f	3
PXD056781	150904-15_2520-02-AII-F02	150904-15_2520-02-AII	02	explicit_f	3
PXD056781	150904-15_2520-02-AII-F03	150904-15_2520-02-AII	03	explicit_f	3
PXD056781	150904-15_2521-02-AII-F01	150904-15_2521-02-AII	01	explicit_f	3
PXD056781	150904-15_2521-02-AII-F02	150904-15_2521-02-AII	02	explicit_f	3
PXD056781	150904-15_2521-02-AII-F03	150904-15_2521-02-AII	03	explicit_f	3
PXD056781	150904-15_2522-02-AII-F01	150904-15_2522-02-AII	01	explicit_f	3
PXD056781	150904-15_2522-02-AII-F02	150904-15_2522-02-AII	02	explicit_f	3
PXD056781	150904-15_2522-02-AII-F03	150904-15_2522-02-AII	03	explicit_f	3
PXD056781	150904-15_2523-02-AII-F01	150904-15_2523-02-AII	01	explicit_f	3
PXD056781	150904-15_2523-02-AII-F02	150904-15_2523-02-AII	02	explicit_f	3
PXD056781	150904-15_2523-02-AII-F03	150904-15_2523-02-AII	03	explicit_f	3
PXD056781	150904-15_2524-02-AII-F01	150904-15_2524-02-AII	01	explicit_f	3
PXD056781	150904-15_2524-02-AII-F02	150904-15_2524-02-AII	02	explicit_f	3
PXD056781	150904-15_2524-02-AII-F03	150904-15_2524-02-AII	03	explicit_f	3
PXD056781	150904-15_2525-02-AII-F01	150904-15_2525-02-AII	01	explicit_f	3
PXD056781	150904-15_2525-02-AII-F02	150904-15_2525-02-AII	02	explicit_f	3
PXD056781	150904-15_2525-02-AII-F03	150904-15_2525-02-AII	03	explicit_f	3
PXD056781	150904-15_2526-02-AII-F01	150904-15_2526-02-AII	01	explicit_f	3
PXD056781	150904-15_2526-02-AII-F02	150904-15_2526-02-AII	02	explicit_f	3
PXD056781	150904-15_2526-02-AII-F03	150904-15_2526-02-AII	03	explicit_f	3
PXD056781	150904-15_2527-02-AII-F01	150904-15_2527-02-AII	01	explicit_f	3
PXD056781	150904-15_2527-02-AII-F02	150904-15_2527-02-AII	02	explicit_f	3
PXD056781	150904-15_2527-02-AII-F03	150904-15_2527-02-AII	03	explicit_f	3
PXD056781	150904-15_2601-02-AII-F01	150904-15_2601-02-AII	01	explicit_f	3
PXD056781	150904-15_2601-02-AII-F02	150904-15_2601-02-AII	02	explicit_f	3
PXD056781	150904-15_2601-02-AII-F03	150904-15_2601-02-AII	03	explicit_f	3
PXD057012	JAL_LAB_MAP_MS_TMTFus_Fr15	JAL_LAB_MAP_MS_TMTFus	15	explicit_f	4
PXD057012	JAL_LAB_MAP_MS_TMTFus_Fr2	JAL_LAB_MAP_MS_TMTFus	2	explicit_f	4
PXD057012	JAL_LAB_MAP_MS_TMTFus_Fr3	JAL_LAB_MAP_MS_TMTFus	3	explicit_f	4
PXD057012	JAL_LAB_MAP_MS_TMTFus_Fr4	JAL_LAB_MAP_MS_TMTFus	4	explicit_f	4
PXD057122	23P1037_F1	23P1037	1	explicit_f	20
PXD057122	23P1037_F1	23P1037	1	explicit_f	20
PXD057122	23P1037_F10	23P1037	10	explicit_f	20
PXD057122	23P1037_F10	23P1037	10	explicit_f	20
PXD057122	23P1037_F2	23P1037	2	explicit_f	20
PXD057122	23P1037_F2	23P1037	2	explicit_f	20
PXD057122	23P1037_F3	23P1037	3	explicit_f	20
PXD057122	23P1037_F3	23P1037	3	explicit_f	20
PXD057122	23P1037_F4	23P1037	4	explicit_f	20
PXD057122	23P1037_F4	23P1037	4	explicit_f	20
PXD057122	23P1037_F5	23P1037	5	explicit_f	20
PXD057122	23P1037_F5	23P1037	5	explicit_f	20
PXD057122	23P1037_F6	23P1037	6	explicit_f	20
PXD057122	23P1037_F6	23P1037	6	explicit_f	20
PXD057122	23P1037_F7	23P1037	7	explicit_f	20
PXD057122	23P1037_F7	23P1037	7	explicit_f	20
PXD057122	23P1037_F8	23P1037	8	explicit_f	20
PXD057122	23P1037_F8	23P1037	8	explicit_f	20
PXD057122	23P1037_F9	23P1037	9	explicit_f	20
PXD057122	23P1037_F9	23P1037	9	explicit_f	20
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f001	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	001	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f002	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	002	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f003	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	003	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f004	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	004	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f005	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	005	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f006	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	006	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f007	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	007	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f008	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	008	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f009	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	009	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f010	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	010	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f011	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	011	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f012	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	012	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f013	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	013	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f014	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	014	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f015	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	015	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f016	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	016	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f017	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	017	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f018	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	018	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f019	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	019	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f020	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	020	explicit_f	21
PXD057390	20231010_SEL_HF_SA_JAT_R27_060923_TMT10_f021	20231010_SEL_HF_SA_JAT_R27_060923_TMT10	021	explicit_f	21
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F13	20210910_RR_Kinome_Set2_500ng_rep	13	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F16	20210910_RR_Kinome_Set2_500ng_rep	16	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F17	20210910_RR_Kinome_Set2_500ng_rep	17	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F2	20210910_RR_Kinome_Set2_500ng_rep	2	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F20	20210910_RR_Kinome_Set2_500ng_rep	20	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F21	20210910_RR_Kinome_Set2_500ng_rep	21	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F22	20210910_RR_Kinome_Set2_500ng_rep	22	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F4	20210910_RR_Kinome_Set2_500ng_rep	4	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F5	20210910_RR_Kinome_Set2_500ng_rep	5	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F6	20210910_RR_Kinome_Set2_500ng_rep	6	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F7	20210910_RR_Kinome_Set2_500ng_rep	7	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F8	20210910_RR_Kinome_Set2_500ng_rep	8	explicit_f	13
PXD057431	20210910_RR_Kinome_Set2_500ng_rep_F9	20210910_RR_Kinome_Set2_500ng_rep	9	explicit_f	13
PXD057431	20210927_RR_JURKAT_Kinome_Set1_500ng_F1	20210927_RR_JURKAT_Kinome_Set1_500ng	1	explicit_f	19
PXD057431	20210927_RR_JURKAT_Kinome_Set1_500ng_F13	20210927_RR_JURKAT_Kinome_Set1_500ng	13	explicit_f	19
PXD057431	20210927_RR_JURKAT_Kinome_Set1_500ng_F14	20210927_RR_JURKAT_Kinome_Set1_500ng	14	explicit_f	19
PXD057431	20210927_RR_JURKAT_Kinome_Set1_500ng_F15	20210927_RR_JURKAT_Kinome_Set1_500ng	15	explicit_f	19
PXD057431	20210927_RR_JURKAT_Kinome_Set1_500ng_F16	20210927_RR_JURKAT_Kinome_Set1_500ng	16	explicit_f	19
PXD057431	20210927_RR_JURKAT_Kinome_Set1_500ng_F17	20210927_RR_JURKAT_Kinome_Set1_500ng	17	explicit_f	19
