pxd	run	organism	organism_source	tissue	tissue_source	disease	disease_source	cell_line	cell_line_source	material_type	material_type_source	sample_source	sample_source_source	cell_type	cell_type_source	is_human	is_healthy	has_cell_line	in_old_atlas	tissue_ambiguous
PXD050738	P23_072_JO572_USP39si_RNase_05	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_33	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_02	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_32	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_08	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_08	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_27	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_39	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_01	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_46	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_22	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_08	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_26	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_12	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_36	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_36	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_31	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_26	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_27	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_10	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_16	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_03	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_35	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_33	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_44	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_14	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_30	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_11	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_25	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_31	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_14	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_47	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_03	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_19	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_43	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_22	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_26	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_28	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_46	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_29	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_33	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_17	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_05	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_04	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_23	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_22	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_13	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_18	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_34	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_28	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_14	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_38	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_10	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_20	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_22	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_04	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_34	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_41	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_24	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_37	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_21	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_15	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_24	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_41	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_47	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_37	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_24	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_05	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_40	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_43	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_12	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_40	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_48	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_21	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_20	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_41	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_01	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_35	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_10	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_03	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_25	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_42	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_38	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_32	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_06	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_38	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_39	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_42	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_48	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_23	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_32	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_25	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_42	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_05	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_20	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_17	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_14	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_36	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_04	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_02	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_20	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_38	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_36	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_48	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_15	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_43	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_24	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_09	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_24	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_31	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_45	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_20	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_03	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_19	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_12	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_03	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_UV_RNase_16	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_35	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_RNase_12	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_25	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_USP39si_RNase_32	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
PXD050738	P23_072_JO572_Control_UV_RNase_25	homo sapiens	hamlet	cervix	hamlet	cervical adenocarcinoma	hamlet	hela cell	hamlet	cell line	hamlet	cell culture	hamlet	epithelial cell	hamlet	True	False	True	False	False
