pxd	run	coverage	scoring_mode	tissue_assigned	label_source	k	hamlet_terms	pred_tissue	confidence	chosen_conf	chosen_rank	mlmarker_agrees	in_training	native	material_type	disease_state
PXD053450	Myocardial_tissue_A3	0.2096	predict_proba	Heart	HAMLET single tissue	1	['myocardium', 'pericardium', 'heart']	Heart	0.6816	0.6816	1.0	True	False	False	biofluid	diseased
PXD053450	Myocardial_tissue_A4	0.1806	predict_proba	Heart	HAMLET single tissue	1	['myocardium', 'pericardium', 'heart']	Heart	0.6854	0.6854	1.0	True	False	False	biofluid	diseased
PXD053450	Myocardial_tissue_A5	0.1636	predict_proba	Heart	HAMLET single tissue	1	['myocardium', 'pericardium', 'heart']	Heart	0.7082	0.7082	1.0	True	False	False	biofluid	diseased
PXD053450	Myocardial_tissue_A6	0.1417	predict_proba	Heart	HAMLET single tissue	1	['myocardium', 'pericardium', 'heart']	Heart	0.7024	0.7024	1.0	True	False	False	biofluid	diseased
PXD053814	AD-B1-H2O18	0.1505	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6755	0.6755	1.0	True	False	True	tissue	mixed
PXD053814	AD-B1-Sark-Sol	0.2403	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7884	0.7884	1.0	True	False	True	tissue	mixed
PXD053814	AD-B1-Std	0.442	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7844	0.7844	1.0	True	False	True	tissue	mixed
PXD053814	AD-B10-H2O18	0.1052	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2079	0.2079	1.0	True	False	True	tissue	mixed
PXD053814	AD-B10-Soluble	0.2325	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8198	0.8198	1.0	True	False	True	tissue	mixed
PXD053814	AD-B10-Std	0.4181	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6638	0.6638	1.0	True	False	True	tissue	mixed
PXD053814	AD-B2-Soluble	0.2219	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8464	0.8464	1.0	True	False	True	tissue	mixed
PXD053814	AD-B2-Std	0.3551	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8031	0.8031	1.0	True	False	True	tissue	mixed
PXD053814	AD-B3-Soluble	0.2186	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7683	0.7683	1.0	True	False	True	tissue	mixed
PXD053814	AD-B3-Std	0.4195	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7509	0.7509	1.0	True	False	True	tissue	mixed
PXD053814	AD-B4-H2O18	0.2875	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6802	0.6802	1.0	True	False	True	tissue	mixed
PXD053814	AD-B4-Soluble	0.2494	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8426	0.8426	1.0	True	False	True	tissue	mixed
PXD053814	AD-B4-Std	0.3613	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7428	0.7428	1.0	True	False	True	tissue	mixed
PXD053814	AD-B5-BA408B-H2O18	0.2611	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6439	0.6439	1.0	True	False	True	tissue	mixed
PXD053814	AD-B5-H2O18	0.2178	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6678	0.6678	1.0	True	False	True	tissue	mixed
PXD053814	AD-B5-Soluble	0.2454	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7929	0.7929	1.0	True	False	True	tissue	mixed
PXD053814	AD-B5-Std	0.3716	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7442	0.7442	1.0	True	False	True	tissue	mixed
PXD053814	AD-B6-H2O18	0.1017	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.2567	0.2567	1.0	True	False	True	tissue	mixed
PXD053814	AD-B6-Soluble	0.2407	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7984	0.7984	1.0	True	False	True	tissue	mixed
PXD053814	AD-B6-Std	0.3745	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7009	0.7009	1.0	True	False	True	tissue	mixed
PXD053814	AD-B7-Std	0.4422	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7043	0.7043	1.0	True	False	True	tissue	mixed
PXD053814	AD-B8-H2O18	0.1166	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3608	0.3608	1.0	True	False	True	tissue	mixed
PXD053814	AD-B8-Soluble	0.2452	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8145	0.8145	1.0	True	False	True	tissue	mixed
PXD053814	AD-B8-Std	0.4613	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7245	0.7245	1.0	True	False	True	tissue	mixed
PXD053814	AD-B9-H2O18	0.1181	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.3475	0.3475	1.0	True	False	True	tissue	mixed
PXD053814	AD-B9-Soluble	0.1785	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7497	0.7497	1.0	True	False	True	tissue	mixed
PXD053814	AD-B9-Spike-in	0.4328	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.719	0.719	1.0	True	False	True	tissue	mixed
PXD053814	AD-B9-Std	0.3817	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7608	0.7608	1.0	True	False	True	tissue	mixed
PXD053814	ALS-B1-Soluble	0.2418	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8211	0.8211	1.0	True	False	True	tissue	mixed
PXD053814	ALS-B1-Std	0.3611	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6655	0.6655	1.0	True	False	True	tissue	mixed
PXD053814	CTR-B1-Soluble	0.234	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7507	0.7507	1.0	True	False	True	tissue	mixed
PXD053814	CTR-B1-Std	0.4178	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7175	0.7175	1.0	True	False	True	tissue	mixed
PXD053814	CTR-B2-Soluble	0.2345	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7804	0.7804	1.0	True	False	True	tissue	mixed
PXD053814	CTR-B2-Std	0.385	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7372	0.7372	1.0	True	False	True	tissue	mixed
PXD053814	CTR-B3-Soluble	0.2343	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8172	0.8172	1.0	True	False	True	tissue	mixed
PXD053814	CTR-B3-Std	0.3879	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7439	0.7439	1.0	True	False	True	tissue	mixed
PXD053814	LowAD-B1-Soluble	0.2315	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.77	0.77	1.0	True	False	True	tissue	mixed
PXD053814	LowAD-B1-Std	0.4698	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.7108	0.7108	1.0	True	False	True	tissue	mixed
PXD053814	LowAD-B2-Soluble	0.2256	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.8053	0.8053	1.0	True	False	True	tissue	mixed
PXD053814	LowAD-B2-Std	0.4442	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.6917	0.6917	1.0	True	False	True	tissue	mixed
PXD053880	Q2_ColID_492_3216_08	0.1047	predict_proba	Brain	HAMLET single tissue	1	['brain']	Brain	0.1509	0.1509	1.0	True	False	False	cell line	diseased
PXD053929	A20240330xiaoq_lichuanyun90min_DDA_ingel_IgG	0.1169	predict_proba	Brain	HAMLET single tissue	1	['brain']	Bone marrow	0.113			False	False	True	tissue	healthy
PXD053929	A20240330xiaoq_lichuanyun90min_DDA_ingel_input	0.143	predict_proba	Brain	HAMLET single tissue	1	['brain']	Bone marrow	0.1134	0.0658	5.0	False	False	True	tissue	healthy
PXD054390	BLN_110521_TL0414Tglob_002	0.2236	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1274	0.1274	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL0461Tglob_003	0.1661	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1598	0.1598	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL0468Tglob_003	0.1972	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1198	0.1198	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL0507Tglob_003	0.2216	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1555	0.1555	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1202Tglob_003	0.1592	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1596	0.1596	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1230Tglob_003	0.1994	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1023	0.1023	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1269Tglob_003	0.1751	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1592	0.1592	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1299Tglob_003	0.2229	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1231	0.1231	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1335Tglob_003	0.1821	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.111	0.111	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1353Tglob_003	0.1935	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1834	0.1834	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1437Tglob_003	0.1194	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1061	0.1061	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1475Tglob_003	0.1092	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1388	0.1388	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1503Tglob_003	0.1634	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.179	0.179	1.0	True	False	True	tissue	mixed
PXD054390	BLN_110521_TL1519Tglob_003	0.1231	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1071	0.1071	1.0	True	False	True	tissue	mixed
PXD054390	BLN_230321_TL1530H_global_4ul_001	0.1226	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1073	0.1073	1.0	True	False	True	tissue	mixed
PXD054428	BLN_210519_UnderBglobal_797-18_N_001	0.1761	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Esophagus	0.4141	0.4141	1.0	True	False	True	tissue	diseased
PXD054428	BLN_UnderBglobal_711-16_N_001	0.1504	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Esophagus	0.3483	0.3483	1.0	True	False	True	tissue	diseased
PXD054428	BLN_UnderBglobal_711-16_T_001	0.2077	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Stomach	0.2173			False	False	True	tissue	diseased
PXD054428	BLN_UnderBglobal_716-16_N_001	0.1269	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Esophagus	0.4079	0.4079	1.0	True	False	True	tissue	diseased
PXD054428	BLN_UnderBglobal_716-16_T_001	0.2193	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Urinary bladder	0.0945	0.0615	3.0	False	False	True	tissue	diseased
PXD054428	BLN_UnderBglobal_797-18_T_001	0.2163	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Esophagus	0.2272	0.2272	1.0	True	False	True	tissue	diseased
PXD054857	ZYA-SIRT3-20230712-1	0.1305	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Testis	0.1357			False	False	False	cell culture	diseased
PXD054857	ZYA-SIRT3-20230712-2	0.1241	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Testis	0.1225			False	False	False	cell culture	diseased
PXD054857	ZYA-SIRT3-20230712-3	0.1321	predict_proba	Esophagus	HAMLET single tissue	1	['esophagus']	Testis	0.1196			False	False	False	cell culture	diseased
PXD056092	E_LF_Kun_Day12_10_04242024	0.2629	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1247	0.1247	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_11_04242024	0.2699	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1373	0.1373	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_12_04242024	0.248	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1795	0.1795	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_13_04242024	0.2626	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1477	0.1477	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_14_04242024	0.2639	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1277	0.1277	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_15_04242024	0.2715	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1691	0.1691	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_16_04242024	0.2753	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1706	0.1706	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_17_04242024	0.2716	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1413	0.1413	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_18_04242024	0.2766	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1711	0.1711	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_19_04242024	0.2668	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1874	0.1874	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_1_04242024	0.2117	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1788	0.1788	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_20_04242024	0.2653	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.0892	0.0759	3.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_21_04242024	0.2495	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1376	0.1376	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_22_04242024	0.242	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1824	0.1824	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_23_04242024	0.2357	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.2311	0.2311	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_24_04242024	0.2229	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1278	0.1278	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_2_04242024	0.2007	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1301	0.1301	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_3_04242024	0.243	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1296	0.1296	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_4_04242024	0.2699	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1821	0.1821	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_5_04242024	0.2885	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1811	0.1811	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_6_04242024	0.2915	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1318	0.1318	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_7_04242024	0.294	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1477	0.1477	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_8_04242024	0.2915	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1743	0.1743	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day12_9_04242024	0.2805	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1811	0.1811	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_10_04242024	0.2206	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1101	0.1101	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_11_04242024	0.2056	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1056	0.1056	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_12_04242024	0.1995	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1228	0.0655	5.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_13_04242024	0.2129	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1281			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_14_04242024	0.2283	predict_proba	Heart	HAMLET single tissue	1	['heart']	Kidney	0.0957			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_15_04242024	0.2375	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1027	0.0723	4.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_16_04242024	0.2335	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1102			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_17_04242024	0.228	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1232	0.0732	4.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_18_04242024	0.2204	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1092	0.0726	3.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_19_04242024	0.2288	predict_proba	Heart	HAMLET single tissue	1	['heart']	Testis	0.089	0.0715	3.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_1_04242024	0.1659	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1323	0.1119	2.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_20_04242024	0.2183	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1166			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_21_04242024	0.2056	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1192			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_22_04242024	0.1977	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1329	0.1127	2.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_23_04242024	0.1803	predict_proba	Heart	HAMLET single tissue	1	['heart']	Kidney	0.1231			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_24_04242024	0.1766	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1313			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_2_04242024	0.2119	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1263	0.0689	4.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_3_04242024	0.2382	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1198			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_4_04242024	0.2459	predict_proba	Heart	HAMLET single tissue	1	['heart']	Kidney	0.1172			False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_5_04242024	0.2549	predict_proba	Heart	HAMLET single tissue	1	['heart']	Kidney	0.0984	0.06	5.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_6_04242024	0.2634	predict_proba	Heart	HAMLET single tissue	1	['heart']	Heart	0.1185	0.1185	1.0	True	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_7_04242024	0.2559	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1044	0.1037	2.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_8_04242024	0.2464	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.0969	0.0749	4.0	False	False	False	cell line	diseased
PXD056092	E_LF_Kun_Day5_9_04242024	0.2268	predict_proba	Heart	HAMLET single tissue	1	['heart']	Bone marrow	0.1107			False	False	False	cell line	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep1_FR01	0.203	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Kidney	0.0875	0.0875	1.0	True	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep1_FR02	0.2052	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Ovary	0.1187	0.0722	2.0	False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep1_FR03	0.197	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Kidney	0.1039	0.1039	1.0	True	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep1_FR04	0.195	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Lung	0.0848			False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep1_FR05	0.1964	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Kidney	0.1	0.1	1.0	True	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep1_FR06	0.1877	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Kidney	0.104	0.104	1.0	True	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep2_FR01	0.1987	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Kidney	0.1017	0.1017	1.0	True	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep2_FR02	0.1841	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Pituitary gland	0.0909	0.0812	2.0	False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep2_FR03	0.1825	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Placenta	0.0894	0.0695	3.0	False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep2_FR04	0.1908	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Lung	0.0882			False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep2_FR05	0.196	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Pituitary gland	0.0947	0.0604	4.0	False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep2_FR06	0.1845	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Kidney	0.0953	0.0953	1.0	True	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep3_FR01	0.2012	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Kidney	0.0941	0.0941	1.0	True	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep3_FR02	0.2056	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Esophagus	0.1032	0.0657	5.0	False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep3_FR03	0.1999	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Esophagus	0.1299	0.0821	2.0	False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep3_FR04	0.2014	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Placenta	0.0794	0.0707	3.0	False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep3_FR05	0.1937	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Pituitary gland	0.0981	0.0705	3.0	False	False	False	in vitro model system	diseased
PXD056096	Zelda_220401_P2035_MR_NL_Secretome_TMT11_Rep3_FR06	0.189	predict_proba	Kidney	HAMLET single tissue	1	['kidney']	Lung	0.0954	0.0796	3.0	False	False	False	in vitro model system	diseased
PXD056281	10_DC5WS1_1	0.4339	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1254	0.0934	2.0	False	False	False	cell culture	diseased
PXD056281	10_DC5WS1_2	0.4247	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1442	0.0765	2.0	False	False	False	cell culture	diseased
PXD056281	10_DC5WS1_3	0.4091	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1019	0.1019	1.0	True	False	False	cell culture	diseased
PXD056281	11_DC5WS2_1	0.4203	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1154	0.1112	2.0	False	False	False	cell culture	diseased
PXD056281	11_DC5WS2_2	0.4098	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1272	0.1272	1.0	True	False	False	cell culture	diseased
PXD056281	11_DC5WS2_3	0.3984	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1076	0.1076	1.0	True	False	False	cell culture	diseased
PXD056281	12_DC5WS3_1	0.4302	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.121	0.1093	2.0	False	False	False	cell culture	diseased
PXD056281	12_DC5WS3_2	0.4213	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1234	0.1234	1.0	True	False	False	cell culture	diseased
PXD056281	12_DC5WS3_3	0.4064	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1028	0.1021	2.0	False	False	False	cell culture	diseased
PXD056281	16_DC9WS1_1	0.4104	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.0988	0.0882	2.0	False	False	False	cell culture	diseased
PXD056281	16_DC9WS1_2	0.4088	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1236	0.0992	2.0	False	False	False	cell culture	diseased
PXD056281	16_DC9WS1_3	0.3934	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1221	0.1122	2.0	False	False	False	cell culture	diseased
PXD056281	17_DC9WS2_1	0.4063	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1169	0.114	2.0	False	False	False	cell culture	diseased
PXD056281	17_DC9WS2_2	0.3971	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1201	0.1092	2.0	False	False	False	cell culture	diseased
PXD056281	17_DC9WS2_3	0.3884	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1255	0.1019	2.0	False	False	False	cell culture	diseased
PXD056281	18_DC9WS3_1	0.3954	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1084	0.0953	2.0	False	False	False	cell culture	diseased
PXD056281	18_DC9WS3_2	0.3942	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.107	0.1001	2.0	False	False	False	cell culture	diseased
PXD056281	18_DC9WS3_3	0.384	predict_proba	Kidney	SDRF / run name	1	['kidney']	Lung	0.1152	0.0888	2.0	False	False	False	cell culture	diseased
PXD056281	37_NC1WS1_1	0.3827	predict_proba	Kidney	SDRF / run name	1	['kidney']	Kidney	0.1153	0.1153	1.0	True	False	False	cell culture	diseased
