pxd,agent,field,earlier,expanded,category,similarity,earlier_id,expanded_id,hops
PXD008722,ExperimentalDesignAgent,number_of_fractions,12,12,EXACT_LEXICAL,1.0,,,
PXD008722,ExperimentalDesignAgent,number_of_technical_replicates,0,0,EXACT_LEXICAL,1.0,,,
PXD008722,ExperimentalDesignAgent,number_of_biological_replicates,7,7,EXACT_LEXICAL,1.0,,,
PXD008722,ExperimentalDesignAgent,number_of_samples,21,21,EXACT_LEXICAL,1.0,,,
PXD008722,ExperimentalDesignAgent,technology_type,bottom-up proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD008925,ExperimentalDesignAgent,biological_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD008925,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD008925,ExperimentalDesignAgent,number_of_fractions,22,22,EXACT_LEXICAL,1.0,,,
PXD008925,ExperimentalDesignAgent,number_of_biological_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD008925,ExperimentalDesignAgent,technology_type,phosphoproteomics,quantitative proteomics,SEMANTIC_CANDIDATE,0.7432887554168701,,,
PXD008925,ExperimentalDesignAgent,technology_type,shotgun proteomics,shotgun proteomics,EXACT_LEXICAL,1.0,,,
PXD008992,ExperimentalDesignAgent,technology_type,bottom-up proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD009110,ExperimentalDesignAgent,technology_type,quantitative proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8203898668289185,,,
PXD009174,ExperimentalDesignAgent,experimental_design,time course,time course,EXACT_LEXICAL,1.0,,,
PXD009174,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD009174,ExperimentalDesignAgent,factor_value,tnfα vs il-1β,tnfα,SEMANTIC_CANDIDATE,0.7410825490951538,,,
PXD009174,ExperimentalDesignAgent,technology_type,shotgun proteomics,shotgun proteomics,EXACT_LEXICAL,1.0,,,
PXD009254,ExperimentalDesignAgent,number_of_samples,12,12,EXACT_LEXICAL,1.0,,,
PXD009254,ExperimentalDesignAgent,technology_type,bottom-up proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD009302,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity purification coupled with mass spectrometry proteomics,EXACT_LEXICAL,1.0,,,
PXD009360,ExperimentalDesignAgent,experimental_design,case vs control,treated vs control,SEMANTIC_CANDIDATE,0.7958730459213257,,,
PXD009360,ExperimentalDesignAgent,number_of_samples,14,14,EXACT_LEXICAL,1.0,,,
PXD009442,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD009515,ExperimentalDesignAgent,technology_type,targeted proteomics,targeted proteomics,EXACT_LEXICAL,1.0,,,
PXD009592,ExperimentalDesignAgent,experimental_design,time course,time course,EXACT_LEXICAL,1.0,,,
PXD009709,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD009709,ExperimentalDesignAgent,factor_value,healthy vs proteinuria,healthy vs proteinuria,EXACT_LEXICAL,1.0,,,
PXD009709,ExperimentalDesignAgent,number_of_biological_replicates,5,5,EXACT_LEXICAL,1.0,,,
PXD009709,ExperimentalDesignAgent,number_of_samples,5,5,EXACT_LEXICAL,1.0,,,
PXD009709,ExperimentalDesignAgent,technology_type,shotgun proteomics,shotgun proteomics,EXACT_LEXICAL,1.0,,,
PXD009781,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD009781,ExperimentalDesignAgent,factor_value,sex,sex,EXACT_LEXICAL,1.0,,,
PXD009781,ExperimentalDesignAgent,technology_type,shotgun proteomics,shotgun proteomics,EXACT_LEXICAL,1.0,,,
PXD009916,ExperimentalDesignAgent,technology_type,quantitative proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8203898668289185,,,
PXD009996,ExperimentalDesignAgent,experimental_design,time course,time course,EXACT_LEXICAL,1.0,,,
PXD009996,ExperimentalDesignAgent,technology_type,discovery phosphoproteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.7401713132858276,,,
PXD010103,ExperimentalDesignAgent,biological_replicate,2,2,EXACT_LEXICAL,1.0,,,
PXD010103,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD010103,ExperimentalDesignAgent,number_of_biological_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD010103,ExperimentalDesignAgent,number_of_samples,9,9,EXACT_LEXICAL,1.0,,,
PXD010103,ExperimentalDesignAgent,technology_type,shotgun proteomics,shotgun proteomics,EXACT_LEXICAL,1.0,,,
PXD010155,ExperimentalDesignAgent,experimental_design,dose response,dose response,EXACT_LEXICAL,1.0,,,
PXD010296,ExperimentalDesignAgent,technology_type,bottom-up proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD010516,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD010516,ExperimentalDesignAgent,technology_type,bottom-up proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD010634,ExperimentalDesignAgent,biological_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD010634,ExperimentalDesignAgent,number_of_fractions,6,6,EXACT_LEXICAL,1.0,,,
PXD010634,ExperimentalDesignAgent,number_of_technical_replicates,1,1,EXACT_LEXICAL,1.0,,,
PXD010634,ExperimentalDesignAgent,number_of_biological_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD010634,ExperimentalDesignAgent,technology_type,bottom-up proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD010870,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity purification coupled with mass spectrometry proteomics,EXACT_LEXICAL,1.0,,,
PXD011618,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD011618,ExperimentalDesignAgent,technology_type,shotgun proteomics,top-down proteomics,SEMANTIC_CANDIDATE,0.8381040096282959,,,
PXD015957,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD020187,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD020187,ExperimentalDesignAgent,number_of_samples,10,10,EXACT_LEXICAL,1.0,,,
PXD020187,ExperimentalDesignAgent,technology_type,bottom-up proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD028393,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD046412,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD046412,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity purification coupled with mass spectrometry proteomics,EXACT_LEXICAL,1.0,,,
PXD046463,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD046463,ExperimentalDesignAgent,factor_value,dcaf5 loss vs dcaf5 intact,dcaf5 loss vs control,SEMANTIC_CANDIDATE,0.90894615650177,,,
PXD046571,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD046709,ExperimentalDesignAgent,technology_type,targeted proteomics,targeted proteomics,EXACT_LEXICAL,1.0,,,
PXD046760,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD046760,ExperimentalDesignAgent,factor_value,bag6 genotype,wt vs bag6 ko,SEMANTIC_CANDIDATE,0.7912709712982178,,,
PXD046852,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD046995,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD046995,ExperimentalDesignAgent,factor_value,binder,binder vs negative control,SEMANTIC_CANDIDATE,0.7765219211578369,,,
PXD046995,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity purification coupled with mass spectrometry proteomics,EXACT_LEXICAL,1.0,,,
PXD047043,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD047133,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD047133,ExperimentalDesignAgent,factor_value,detyrosinated vs tyrosinated microtubules,α-tubulin detyrosination/tyrosination,SEMANTIC_CANDIDATE,0.7111226320266724,,,
PXD047133,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD047241,ExperimentalDesignAgent,technology_type,data-independent acquisition,data-dependent acquisition,SEMANTIC_CANDIDATE,0.930057942867279,,,
PXD047386,ExperimentalDesignAgent,biological_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD047386,ExperimentalDesignAgent,experimental_design,time course,time course,EXACT_LEXICAL,1.0,,,
PXD047386,ExperimentalDesignAgent,factor_value,nutrient stimulation time,nutrient stimulation time,EXACT_LEXICAL,1.0,,,
PXD047386,ExperimentalDesignAgent,number_of_fractions,3,3,EXACT_LEXICAL,1.0,,,
PXD047386,ExperimentalDesignAgent,number_of_biological_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD047527,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD047527,ExperimentalDesignAgent,factor_value,dpi vs untreated,dpi treatment vs control,SEMANTIC_CANDIDATE,0.8786699175834656,,,
PXD047527,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD047930,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD048034,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD048034,ExperimentalDesignAgent,technology_type,targeted proteomics,targeted proteomics,EXACT_LEXICAL,1.0,,,
PXD048380,ExperimentalDesignAgent,biological_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD048380,ExperimentalDesignAgent,factor_value,native vs denaturing,native vs denaturing,EXACT_LEXICAL,1.0,,,
PXD048380,ExperimentalDesignAgent,number_of_biological_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD048380,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD048529,ExperimentalDesignAgent,experimental_design,time course,time course,EXACT_LEXICAL,1.0,,,
PXD048529,ExperimentalDesignAgent,technology_type,global proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8527290225028992,,,
PXD048606,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD048606,ExperimentalDesignAgent,factor_value,gfap mutant vs isogenic corrected control,gfap r239c mutation vs isogenic corrected control,SEMANTIC_CANDIDATE,0.7462177276611328,,,
PXD048606,ExperimentalDesignAgent,technology_type,proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8913703560829163,,,
PXD048849,ExperimentalDesignAgent,factor_value,rab5a/rab2a gtp- vs gdp-bound,"rab2a, rab5a, gtp-bound, gdp-bound, dosage",SEMANTIC_CANDIDATE,0.772655189037323,,,
PXD048849,ExperimentalDesignAgent,technology_type,limited proteolysis-mass spectrometry,limited proteolysis–mass spectrometry,SEMANTIC_CANDIDATE,0.9964550733566284,,,
PXD048938,ExperimentalDesignAgent,experimental_design,treated vs control,case vs control,SEMANTIC_CANDIDATE,0.7958730459213257,,,
PXD048938,ExperimentalDesignAgent,factor_value,ba vs ihc,ba vs ihc,EXACT_LEXICAL,1.0,,,
PXD048938,ExperimentalDesignAgent,number_of_fractions,10,10,EXACT_LEXICAL,1.0,,,
PXD048938,ExperimentalDesignAgent,number_of_biological_replicates,70,70,EXACT_LEXICAL,1.0,,,
PXD048938,ExperimentalDesignAgent,number_of_samples,70,70,EXACT_LEXICAL,1.0,,,
PXD049261,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD049261,ExperimentalDesignAgent,factor_value,mushroom extracts with/without 5-fu,mushroom extract and 5-fluorouracil treatment,SEMANTIC_CANDIDATE,0.8722534775733948,,,
PXD049261,ExperimentalDesignAgent,technology_type,targeted proteomics,shotgun proteomics,SEMANTIC_CANDIDATE,0.8456536531448364,,,
PXD049366,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD049795,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD049795,ExperimentalDesignAgent,number_of_samples,16,16,EXACT_LEXICAL,1.0,,,
PXD049795,ExperimentalDesignAgent,technology_type,shotgun proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD050279,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity purification coupled with mass spectrometry proteomics,EXACT_LEXICAL,1.0,,,
PXD050555,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD050555,ExperimentalDesignAgent,technology_type,phosphoproteomics,phosphoproteomics,EXACT_LEXICAL,1.0,,,
PXD050628,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD050628,ExperimentalDesignAgent,technology_type,shotgun proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD050950,ExperimentalDesignAgent,experimental_design,treated vs control,case vs control,SEMANTIC_CANDIDATE,0.7958730459213257,,,
PXD050950,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD051182,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD051602,ExperimentalDesignAgent,biological_replicate,4,4,EXACT_LEXICAL,1.0,,,
PXD051602,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD051602,ExperimentalDesignAgent,number_of_biological_replicates,4,4,EXACT_LEXICAL,1.0,,,
PXD051602,ExperimentalDesignAgent,number_of_samples,8,8,EXACT_LEXICAL,1.0,,,
PXD051602,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity purification coupled with mass spectrometry proteomics,EXACT_LEXICAL,1.0,,,
PXD051967,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity proteomics,SEMANTIC_CANDIDATE,0.8668911457061768,,,
PXD052143,ExperimentalDesignAgent,technology_type,quantitative proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8503898978233337,,,
PXD052306,ExperimentalDesignAgent,technical_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD052306,ExperimentalDesignAgent,experimental_design,dose response,dose response,EXACT_LEXICAL,1.0,,,
PXD052306,ExperimentalDesignAgent,factor_value,myrianthic acid concentration,myrianthic acid concentration,EXACT_LEXICAL,1.0,,,
PXD052306,ExperimentalDesignAgent,number_of_technical_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD052306,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD052306,ExperimentalDesignAgent,technology_type,targeted proteomics,targeted proteomics,EXACT_LEXICAL,1.0,,,
PXD052831,ExperimentalDesignAgent,experimental_design,time course,time course,EXACT_LEXICAL,1.0,,,
PXD052831,ExperimentalDesignAgent,factor_value,24 hours post-infection and 48 hours post-infection,time post-infection,SEMANTIC_CANDIDATE,0.7079572677612305,,,
PXD053043,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD053043,ExperimentalDesignAgent,technology_type,shotgun proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD053582,ExperimentalDesignAgent,technical_replicate,5,5,EXACT_LEXICAL,1.0,,,
PXD053582,ExperimentalDesignAgent,factor_value,native vs refolded,native vs refolded,EXACT_LEXICAL,1.0,,,
PXD053582,ExperimentalDesignAgent,number_of_technical_replicates,5,5,EXACT_LEXICAL,1.0,,,
PXD053582,ExperimentalDesignAgent,technology_type,cross-linking mass spectrometry,chemical cross-linking coupled with mass spectrometry proteomics,SEMANTIC_CANDIDATE,0.886242687702179,,,
PXD053866,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD053866,ExperimentalDesignAgent,technology_type,proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8913703560829163,,,
PXD054300,ExperimentalDesignAgent,technology_type,label-free proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8021281361579895,,,
PXD054671,ExperimentalDesignAgent,experimental_design,case vs control,treated vs control,SEMANTIC_CANDIDATE,0.7958730459213257,,,
PXD054671,ExperimentalDesignAgent,technology_type,targeted proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8211530447006226,,,
PXD055192,ExperimentalDesignAgent,technology_type,shotgun proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD055923,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD056446,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD056446,ExperimentalDesignAgent,factor_value,ha-chk1-wt or ha-chk1-kd,ha-chk1-wt vs ha-chk1-kd,SEMANTIC_CANDIDATE,0.967584490776062,,,
PXD056535,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD056695,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD056695,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD056789,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD056789,ExperimentalDesignAgent,number_of_fractions,5,5,EXACT_LEXICAL,1.0,,,
PXD056789,ExperimentalDesignAgent,number_of_biological_replicates,9,9,EXACT_LEXICAL,1.0,,,
PXD056789,ExperimentalDesignAgent,number_of_samples,18,18,EXACT_LEXICAL,1.0,,,
PXD056789,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD057192,ExperimentalDesignAgent,technology_type,shotgun proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD057347,ExperimentalDesignAgent,technology_type,targeted proteomics,targeted proteomics,EXACT_LEXICAL,1.0,,,
PXD057576,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD057576,ExperimentalDesignAgent,factor_value,10 gy irradiation,10 gy irradiation,EXACT_LEXICAL,1.0,,,
PXD057576,ExperimentalDesignAgent,technology_type,label-free mass spectrometry,label-free quantification,SEMANTIC_CANDIDATE,0.7672486901283264,,,
PXD057778,ExperimentalDesignAgent,biological_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD057778,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD057778,ExperimentalDesignAgent,factor_value,protac 19 vs dmso,protac treatment vs dmso control,SEMANTIC_CANDIDATE,0.7118498086929321,,,
PXD057778,ExperimentalDesignAgent,number_of_fractions,8,8,EXACT_LEXICAL,1.0,,,
PXD057778,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD057859,ExperimentalDesignAgent,number_of_biological_replicates,2,2,EXACT_LEXICAL,1.0,,,
PXD057859,ExperimentalDesignAgent,technology_type,discovery proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8477356433868408,,,
PXD057859,ExperimentalDesignAgent,technology_type,targeted proteomics,targeted proteomics,EXACT_LEXICAL,1.0,,,
PXD058024,ExperimentalDesignAgent,biological_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD058024,ExperimentalDesignAgent,technical_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD058024,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD058024,ExperimentalDesignAgent,factor_value,pml kd vs wt,pml kd vs wt,EXACT_LEXICAL,1.0,,,
PXD058024,ExperimentalDesignAgent,number_of_technical_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD058024,ExperimentalDesignAgent,number_of_biological_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD058024,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD058160,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD058308,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD058481,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD058481,ExperimentalDesignAgent,technology_type,shotgun proteomics,targeted proteomics,SEMANTIC_CANDIDATE,0.8456536531448364,,,
PXD058567,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD058567,ExperimentalDesignAgent,factor_value,"tm, 6-tg",tm vs 6-tg vs control,SEMANTIC_CANDIDATE,0.7947032451629639,,,
PXD058567,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD058621,ExperimentalDesignAgent,experimental_design,case vs control,case vs control,EXACT_LEXICAL,1.0,,,
PXD058621,ExperimentalDesignAgent,factor_value,cerebral malaria vs uncomplicated malaria,cerebral malaria vs uncomplicated malaria,EXACT_LEXICAL,1.0,,,
PXD058716,ExperimentalDesignAgent,biological_replicate,2,2,EXACT_LEXICAL,1.0,,,
PXD058716,ExperimentalDesignAgent,technical_replicate,2,2,EXACT_LEXICAL,1.0,,,
PXD058716,ExperimentalDesignAgent,experimental_design,dose response,dose response,EXACT_LEXICAL,1.0,,,
PXD058716,ExperimentalDesignAgent,factor_value,idrb-probe-2 concentration,idrb-probe-2 concentration,EXACT_LEXICAL,1.0,,,
PXD058716,ExperimentalDesignAgent,number_of_biological_replicates,2,2,EXACT_LEXICAL,1.0,,,
PXD058716,ExperimentalDesignAgent,number_of_samples,14,14,EXACT_LEXICAL,1.0,,,
PXD058716,ExperimentalDesignAgent,technology_type,chemoproteomics,chemoproteomics,EXACT_LEXICAL,1.0,,,
PXD058913,ExperimentalDesignAgent,biological_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD058913,ExperimentalDesignAgent,experimental_design,dose response,dose response,EXACT_LEXICAL,1.0,,,
PXD058913,ExperimentalDesignAgent,factor_value,wild-type vs pdr5δ,wild-type vs pdr5δ,EXACT_LEXICAL,1.0,,,
PXD058913,ExperimentalDesignAgent,number_of_fractions,24,24,EXACT_LEXICAL,1.0,,,
PXD058913,ExperimentalDesignAgent,technology_type,shotgun proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD059428,ExperimentalDesignAgent,biological_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD059428,ExperimentalDesignAgent,technical_replicate,3,3,EXACT_LEXICAL,1.0,,,
PXD059428,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD059428,ExperimentalDesignAgent,number_of_technical_replicates,3,3,EXACT_LEXICAL,1.0,,,
PXD059428,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD059565,ExperimentalDesignAgent,technology_type,shotgun proteomics,shotgun proteomics,EXACT_LEXICAL,1.0,,,
PXD059671,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD059671,ExperimentalDesignAgent,technology_type,shotgun proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD059881,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD059881,ExperimentalDesignAgent,factor_value,irradiation or replication inhibition,irradiation,SEMANTIC_CANDIDATE,0.7615647912025452,,,
PXD059881,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity purification coupled with mass spectrometry proteomics,EXACT_LEXICAL,1.0,,,
PXD059966,ExperimentalDesignAgent,technology_type,shotgun proteomics,shotgun proteomics,EXACT_LEXICAL,1.0,,,
PXD060045,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD060675,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD060675,ExperimentalDesignAgent,factor_value,rankl stimulated vs unstimulated,rankl stimulation,SEMANTIC_CANDIDATE,0.7432073354721069,,,
PXD060675,ExperimentalDesignAgent,number_of_samples,2,2,EXACT_LEXICAL,1.0,,,
PXD060675,ExperimentalDesignAgent,technology_type,affinity purification coupled with mass spectrometry proteomics,affinity purification coupled with mass spectrometry proteomics,EXACT_LEXICAL,1.0,,,
PXD060795,ExperimentalDesignAgent,experimental_design,time course,time course,EXACT_LEXICAL,1.0,,,
PXD060795,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD060852,ExperimentalDesignAgent,biological_replicate,4,4,EXACT_LEXICAL,1.0,,,
PXD060852,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD060852,ExperimentalDesignAgent,factor_value,dss vs naive,dss vs control,SEMANTIC_CANDIDATE,0.8078128099441528,,,
PXD060852,ExperimentalDesignAgent,number_of_fractions,6,6,EXACT_LEXICAL,1.0,,,
PXD060852,ExperimentalDesignAgent,number_of_biological_replicates,4,4,EXACT_LEXICAL,1.0,,,
PXD060852,ExperimentalDesignAgent,number_of_samples,8,8,EXACT_LEXICAL,1.0,,,
PXD060852,ExperimentalDesignAgent,technology_type,bottom-up proteomics,bottom-up proteomics,EXACT_LEXICAL,1.0,,,
PXD060912,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD060912,ExperimentalDesignAgent,number_of_biological_replicates,4,4,EXACT_LEXICAL,1.0,,,
PXD060980,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
PXD060980,ExperimentalDesignAgent,factor_value,6-ohda,6-ohda treatment,SEMANTIC_CANDIDATE,0.8464575409889221,,,
PXD060980,ExperimentalDesignAgent,number_of_fractions,17,17,EXACT_LEXICAL,1.0,,,
PXD060980,ExperimentalDesignAgent,number_of_samples,10,10,EXACT_LEXICAL,1.0,,,
PXD060980,ExperimentalDesignAgent,technology_type,shotgun proteomics,bottom-up proteomics,SEMANTIC_CANDIDATE,0.8320615291595459,,,
PXD061073,ExperimentalDesignAgent,biological_replicate,4,4,EXACT_LEXICAL,1.0,,,
PXD061073,ExperimentalDesignAgent,experimental_design,treated vs control,treated vs control,EXACT_LEXICAL,1.0,,,
