pxd,cohort,agent,field,old_count,new_count,status,equivalent_pairs,hierarchical_inclusive_pairs,semantic_inclusive_pairs,equivalent_jaccard,unmatched_earlier,unmatched_expanded
PXD056479,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""shotgun proteomics""]","[""data-independent acquisition""]"
PXD056564,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""ubiquitin linkage""]","[""wt or mutant""]"
PXD056908,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treated vs control""]","[""dose response""]"
PXD056908,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""methylamine vs hydroxylamine""]","[""dose-dependent""]"
PXD057149,with_methods,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""cross-sectional""]","[""case vs control""]"
PXD057211,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""endometrial carcinoma""]","[""drug dose""]"
PXD057614,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""10""]","[""20""]"
PXD057944,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""4""]","[""1""]"
PXD057944,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""8""]","[""4""]"
PXD058422,with_methods,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treated vs control""]","[""cross-sectional""]"
PXD058422,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""lb, lb with ethanol stress, minimal media with and without mn2+ starvation, minimal media with and without mg2+ starvation""]","[""growth conditions""]"
PXD058422,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""2""]","[""1""]"
PXD058584,abstract_only,ExperimentalDesignAgent,biological_replicate,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""3"", ""5""]","[""inferred: here, using lc-ms/ms-based techniques, we characterize the proteomic changes in cdc2s during their transition into cd14+ ti-dc3s in vitro, using conditioned-medium from the melanoma cell line blm.""]"
PXD058584,abstract_only,ExperimentalDesignAgent,technology_type,2,2,no_accepted_overlap_review,0,0,0,0.0,"[""lc-ms/ms-based techniques"", ""throncat""]","[""bottom-up proteomics"", ""shotgun proteomics""]"
PXD058689,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""30""]","[""15""]"
PXD058689,abstract_only,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""30""]","[""38""]"
PXD058689,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""quantitative high-resolution liquid chromatography-tandem mass spectrometry""]","[""bottom-up proteomics""]"
PXD058753,abstract_only,ExperimentalDesignAgent,biological_replicate,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""hela cells"", ""human induced pluripotent stem cells""]","[""1""]"
PXD058753,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""1000"", ""4000""]","[""1""]"
PXD058753,abstract_only,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""1000""]","[""1""]"
PXD058963,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""severity""]","[""septic shock severity""]"
PXD059092,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""time""]","[""time post-washout""]"
PXD059598,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""presence or absence of trace metals""]","[""anaerobic conditions on minimal m9 medium in the presence or absence of trace metals at 6, 12 and 24 h""]"
PXD060761,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""mass cytometry""]","[""bottom-up proteomics""]"
PXD061104,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""5xfad/mdk-ko vs 5xfad""]","[""mdk knockout""]"
PXD061307,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""8""]","[""8 mice/group""]"
PXD061307,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""16""]","[""8""]"
PXD061596,abstract_only,ExperimentalDesignAgent,biological_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""mice""]","[""5 mice""]"
PXD061596,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treatment genotype""]","[""treatment""]"
PXD061660,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""dose response""]","[""treated vs control""]"
PXD061925,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""label free experiment""]","[""bottom-up proteomics""]"
PXD062431,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""plasma proteomics""]","[""data-independent acquisition proteomics""]"
PXD063179,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""4""]","[""hek293 cells""]"
PXD064458,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""syntenin knockout""]","[""parental vs syntko""]"
PXD065332,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""specific ip vs negative control""]","[""anti-ddr1 antibody vs anti-igg antibody""]"
PXD065332,with_methods,ExperimentalDesignAgent,technology_type,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""bottom-up proteomics"", ""data-dependent acquisition""]"
PXD067102,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""time course""]","[""treated vs control""]"
PXD067229,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tmtpro 18-plex labeling""]","[""bottom-up proteomics""]"
PXD069113,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""healthy gracilis muscle vs rct tissue""]","[""tissue type""]"
PXD071075,abstract_only,ExperimentalDesignAgent,technology_type,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""single cell proteome profiling""]","[""bottom-up proteomics"", ""data-independent acquisition""]"
PXD000685,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""shotgun proteomics""]"
PXD001460,with_methods,ExperimentalDesignAgent,factor_value,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""pik3ca mutations""]","[""pik3ca e545k and h1047r mutations"", ""silac light/medium/heavy""]"
PXD001460,with_methods,ExperimentalDesignAgent,number_of_fractions,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""12""]","[""96""]"
PXD001460,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""2""]","[""3""]"
PXD001460,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""6""]","[""3""]"
PXD001862,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tumor vs non-tumor""]","[""hnscc vs normal oral""]"
PXD001862,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""6""]","[""7""]"
PXD002211,abstract_only,ExperimentalDesignAgent,technical_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""1""]","[""2""]"
PXD002211,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""inflammatory activation""]","[""il-1\u03b2 stimulation""]"
PXD003252,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""h19 knockdown""]","[""cisplatin resistance""]"
PXD003252,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""2""]","[""4""]"
PXD003966,abstract_only,ExperimentalDesignAgent,biological_replicate,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""human fibroblasts"", ""human mesenchymal stem cells""]","[""2""]"
PXD003966,abstract_only,ExperimentalDesignAgent,technical_replicate,4,1,no_accepted_overlap_review,0,0,0,0.0,"[""14 proinflammatory eicosanoids"", ""188 metabolites"", ""40 proteins"", ""9 anti-inflammatory eicosanoids""]","[""2""]"
PXD003966,abstract_only,ExperimentalDesignAgent,factor_value,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""dexamethasone"", ""inflammatory stimulation""]","[""dexamethasone treatment""]"
PXD003966,abstract_only,ExperimentalDesignAgent,technology_type,3,1,no_accepted_overlap_review,0,0,0,0.0,"[""data-dependent analysis"", ""label-free quantification"", ""multiple reaction monitoring""]","[""shotgun proteomics""]"
PXD004280,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""inactive vs activated t cells""]","[""activation""]"
PXD004788,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""arsenic trioxide treatment""]","[""kp1537 treatment""]"
PXD005508,with_methods,ExperimentalDesignAgent,factor_value,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""dmso or drug""]","[""cell line"", ""treatment""]"
PXD005733,with_methods,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""cross-sectional""]","[""case vs control""]"
PXD006419,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""lung msc and bone marrow msc""]","[""6""]"
PXD006561,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""pdr vs parental""]","[""sensitive vs resistant""]"
PXD006590,abstract_only,ExperimentalDesignAgent,factor_value,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""age"", ""disease state""]","[""tumor vs non-tumor""]"
PXD006856,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""lc-ms/ms""]","[""shotgun proteomics""]"
PXD007123,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""nad depletion""]","[""cd38 overexpression""]"
PXD007258,with_methods,ExperimentalDesignAgent,technical_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""3""]","[""1""]"
PXD007258,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treatment""]","[""vehicle vs. pdgf-bb""]"
PXD007258,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""3""]","[""1""]"
PXD007594,with_methods,ExperimentalDesignAgent,factor_value,5,1,no_accepted_overlap_review,0,0,0,0.0,"[""cm09"", ""cm10"", ""cm11"", ""dmso"", ""vh032""]","[""treatment""]"
PXD007594,with_methods,ExperimentalDesignAgent,number_of_fractions,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""2""]","[""20""]"
PXD007594,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""5""]","[""10""]"
PXD007726,with_methods,ExperimentalDesignAgent,number_of_fractions,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""19""]","[""36""]"
PXD007726,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""6""]","[""3""]"
PXD007906,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""8 samples""]","[""4""]"
PXD007906,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""8""]","[""4""]"
PXD008033,with_methods,ExperimentalDesignAgent,number_of_fractions,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""72""]","[""12"", ""24""]"
PXD008568,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""isobaric tags for relative and absolute quantification""]","[""top-down proteomics""]"
PXD008870,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""disease state""]","[""recent-onset type 1 diabetes, islet autoantibody-positive, low-risk autoantibody-negative, healthy""]"
PXD008952,with_methods,ExperimentalDesignAgent,experimental_design,2,1,no_accepted_overlap_review,0,0,0,0.0,"[""time course"", ""treated vs control""]","[""cross-sectional""]"
PXD009216,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""3""]","[""9""]"
PXD009216,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""shotgun proteomics""]"
PXD009292,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""quantitative mass spectrometry""]","[""shotgun proteomics""]"
PXD009389,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treated vs control""]","[""dose response""]"
PXD009389,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""dhe treatment vs untreated""]","[""treatment, time""]"
PXD009487,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""thy1.1-gfp, thy1.1-musox, or thy1.1-musox d219a""]","[""treatment""]"
PXD009487,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""30""]","[""10""]"
PXD009893,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""mass spectrometry""]","[""shotgun proteomics""]"
PXD010271,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""cross-sectional""]","[""case vs control""]"
PXD011204,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""dose response""]","[""treated vs control""]"
PXD013523,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""38""]","[""19""]"
PXD019817,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""60""]","[""30""]"
PXD022843,abstract_only,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""3""]","[""27""]"
PXD022843,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""lc-ms/ms""]","[""shotgun proteomics""]"
PXD035447,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""time course""]","[""longitudinal""]"
PXD035447,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""donor status""]","[""new and regular donors""]"
PXD046451,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""bottom-up proteomics""]","[""itraq""]"
PXD046738,abstract_only,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""20""]","[""10""]"
PXD047102,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""orthologs and mutations""]","[""slc22a10 ortholog expression""]"
PXD047200,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""wt vs ap-2 ko""]","[""wt and ap-2 ko npcs""]"
PXD048647,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treatment response""]","[""good vs poor responder""]"
PXD048830,with_methods,ExperimentalDesignAgent,factor_value,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""dex vs mock""]","[""genotype"", ""treatment""]"
PXD048929,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""time course""]","[""treated vs control""]"
PXD049684,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""bottom-up proteomics""]"
PXD050049,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""4""]","[""44""]"
PXD050237,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treatment""]","[""plgf""]"
PXD050618,abstract_only,ExperimentalDesignAgent,technology_type,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""mass spectrometry""]","[""data-dependent acquisition"", ""targeted proteomics""]"
PXD050914,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""6""]","[""3""]"
PXD051745,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tandem mass tag-based quantitative mass spectrometry""]","[""bottom-up proteomics""]"
PXD051904,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""proteomic analysis""]","[""lc-ms/ms""]"
PXD052254,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treated vs control""]","[""ryr2 het ko vs wt control""]"
PXD052949,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""immuno-maldi-ms""]","[""bottom-up proteomics""]"
PXD053560,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""60""]","[""30""]"
PXD053837,abstract_only,ExperimentalDesignAgent,technology_type,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""dia mass spectrometry""]","[""bottom-up proteomics"", ""data-dependent acquisition""]"
PXD054242,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""bottom-up proteomics""]","[""data-independent acquisition""]"
PXD054701,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treatment""]","[""auxin vs control""]"
PXD055123,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""x-ray exposure""]","[""irradiation vs sham irradiation""]"
PXD055605,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""4""]","[""3""]"
PXD055605,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""358""]","[""3""]"
PXD055818,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tmt-based quantification""]","[""bottom-up proteomics""]"
PXD055978,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""bottom-up proteomics""]"
PXD056291,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""3""]","[""6""]"
PXD056490,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""16""]","[""8""]"
PXD057012,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treatment""]","[""perk deficiency""]"
PXD057615,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""psoriasis vs atopic dermatitis""]","[""skin disease and therapy time""]"
PXD057842,with_methods,ExperimentalDesignAgent,factor_value,3,1,no_accepted_overlap_review,0,0,0,0.0,"[""eryes"", ""nanoes"", ""vi-eryes""]","[""rbcep subtype""]"
PXD058075,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""damaged lysosomes""]","[""treatment""]"
PXD058247,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""mass spectrometry-based label-free quantitative proteomics""]","[""affinity purification coupled with mass spectrometry proteomics""]"
PXD058347,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""bottom-up proteomics""]"
PXD058425,with_methods,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""cross-sectional""]","[""case vs control""]"
PXD058764,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""bottom-up proteomics""]"
PXD059599,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""shotgun proteomics""]","[""tmtpro 6-plex""]"
PXD059942,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""schistosoma haematobium infection status""]","[""infection vs control""]"
PXD060027,with_methods,ExperimentalDesignAgent,factor_value,1,4,no_accepted_overlap_review,0,0,0,0.0,"[""treatment""]","[""actinomycin d vs control"", ""bmh-21 vs control"", ""cx-5461 vs control"", ""untreated vs treated""]"
PXD060381,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tsg-6 activated vs non-targeting controls""]","[""tsg-6 activation""]"
PXD060764,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""bottom-up proteomics""]","[""label free sample""]"
PXD060950,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""48""]","[""16""]"
PXD061384,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""time course""]","[""treated vs control""]"
PXD061384,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""silac light to heavy shift""]","[""chx vs dmso""]"
PXD061384,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""silac""]","[""bottom-up proteomics""]"
PXD061934,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""cell line""]","[""cell line vs breast cancer subtype""]"
PXD061934,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""29""]","[""9""]"
PXD062184,with_methods,ExperimentalDesignAgent,factor_value,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""inhibitor vs dmso""]","[""genotype"", ""treatment""]"
PXD062324,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tmt multiplex discovery proteomics""]","[""shotgun proteomics""]"
PXD062437,abstract_only,ExperimentalDesignAgent,factor_value,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""3p loss or 3q gain""]","[""chromosome 3 aneuploidy"", ""chromosome 8 aneuploidy""]"
PXD062437,abstract_only,ExperimentalDesignAgent,technology_type,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""quantitative mass spectrometry""]","[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics""]"
PXD062616,with_methods,ExperimentalDesignAgent,factor_value,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""treatment""]","[""nrbp1 genotype"", ""sorbitol treatment""]"
PXD062616,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""4""]","[""20""]"
PXD062748,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""car-jurkat vs raji""]","[""0 minutes vs 10 minutes co-culture""]"
PXD062748,abstract_only,ExperimentalDesignAgent,technology_type,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""dia""]","[""bottom-up proteomics"", ""shotgun proteomics""]"
PXD063183,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tgf\u2010\u03b21 with or without 7\u2010oct""]","[""7\u2010oct""]"
PXD063461,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""cross-sectional""]","[""case vs control""]"
PXD064257,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,5,1,no_accepted_overlap_review,0,0,0,0.0,"[""106"", ""12"", ""28"", ""34"", ""36""]","[""4""]"
PXD064257,abstract_only,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""106""]","[""4""]"
PXD064464,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""r10 vs cisplatin""]","[""treatment""]"
PXD065922,with_methods,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""tumor vs non-tumor""]","[""case vs control""]"
PXD065922,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""ccrcc vs non-tumorous""]","[""tumor vs non-tumor""]"
PXD067122,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""24""]","[""12""]"
PXD067122,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""laser capture targeted mass spectrometry""]"
PXD067234,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""ipsc-derived motor neurons""]","[""1""]"
PXD067234,with_methods,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""mutant vs wild-type control""]","[""treated vs control""]"
PXD067949,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treatment""]","[""bcaa deprivation condition""]"
PXD069201,with_methods,ExperimentalDesignAgent,factor_value,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""mutation/inhibitor""]","[""biotin availability"", ""stimulation""]"
PXD069890,with_methods,ExperimentalDesignAgent,technical_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""1""]","[""3""]"
PXD069890,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""1""]","[""3""]"
PXD003407,abstract_only,ExperimentalDesignAgent,biological_replicate,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""3""]","[""7""]"
