field,earlier,expanded,category,similarity,earlier_id,expanded_id,hops
ptm,oxidations (of methionine),oxidations (of methionine),EXACT_LEXICAL,1.0,,,
ptm,oxidations (of methionine),phosphorylated residue,UNRESOLVED,0.3882347047328949,,MOD:00696,
ptm,oxidations (of methionine),"phosphorylations (s,t,y)",UNRESOLVED,0.435762882232666,,,
ptm,oxidative modification,carbamidomethylation,UNRESOLVED,0.46253538131713867,,,
ptm,oxidative modification,iodoacetamide derivatized residue,UNRESOLVED,0.3584132790565491,,MOD:00397,
ptm,oxidative modification,methionine oxidation,UNRESOLVED,0.599830150604248,,,
ptm,oxidative modification,monohydroxylated residue,UNRESOLVED,0.578231155872345,,MOD:00425,
ptm,oxidative modification,protein n-terminal acetylation,UNRESOLVED,0.41636812686920166,,,
ptm,oxidative modifications,carbamidomethylation,UNRESOLVED,0.4292563796043396,,,
ptm,oxidative modifications,iodoacetamide derivatized residue,UNRESOLVED,0.35114413499832153,,MOD:00397,
ptm,oxidative modifications,methionine oxidation,UNRESOLVED,0.5958355069160461,,,
ptm,oxidative modifications,monohydroxylated residue,UNRESOLVED,0.571102499961853,,MOD:00425,
ptm,oxidative modifications,protein n-terminal acetylation,UNRESOLVED,0.39580827951431274,,,
ptm,oxidization,carbamidomethylation,UNRESOLVED,0.39424455165863037,,,
ptm,oxidization,iodoacetamide derivatized residue,UNRESOLVED,0.3216598629951477,,MOD:00397,
ptm,oxidization,monohydroxylated residue,UNRESOLVED,0.47027653455734253,,MOD:00425,
ptm,oxidization,oxidization,EXACT_LEXICAL,1.0,,,
ptm,oxidization,tmtpro labels,UNRESOLVED,0.26583409309387207,,,
ptm,oxidization (m),carbamidomethyl (c),UNRESOLVED,0.2909889221191406,,,
ptm,oxidized met,acetylation of protein n termini,UNRESOLVED,0.31784871220588684,,,
ptm,oxidized met,carbamidomethyl cys,UNRESOLVED,0.4887726902961731,,,
ptm,oxidized met,carbamidomethylation of cysteine,UNRESOLVED,0.48156648874282837,,,
ptm,oxidized met,cyclization of n-terminal glutamine,UNRESOLVED,0.21053487062454224,,,
ptm,oxidized met,deamidated residue,UNRESOLVED,0.4445759654045105,,MOD:00400,
ptm,oxidized met,deaminated asn and gln,UNRESOLVED,0.37423408031463623,,,
ptm,oxidized met,iodoacetamide derivatized residue,UNRESOLVED,0.3609521985054016,,MOD:00397,
ptm,oxidized met,monohydroxylated residue,UNRESOLVED,0.5870769023895264,,MOD:00425,
ptm,oxidized met,oxidation of methionine,SEMANTIC_CANDIDATE,0.7916544079780579,,,
ptm,oxidized met,oxidized met,EXACT_LEXICAL,1.0,,,
ptm,oxidized met,protein n-terminal acetylation,UNRESOLVED,0.28961771726608276,,,
ptm,oxidized methionine,acetyl,UNRESOLVED,0.31410378217697144,,,
ptm,oxidized methionine,acetylation,UNRESOLVED,0.2939465641975403,,,
ptm,oxidized methionine,acetylation at protein n-termini,UNRESOLVED,0.33123013377189636,,,
ptm,oxidized methionine,acetylation of the protein n terminus,UNRESOLVED,0.32147732377052307,,,
ptm,oxidized methionine,ammonia-loss,UNRESOLVED,0.3162766993045807,,,
ptm,oxidized methionine,biotin-phenol conjugation of tyrosine,UNRESOLVED,0.23880831897258759,,,
ptm,oxidized methionine,carbamidomethyl,UNRESOLVED,0.4448825418949127,,,
ptm,oxidized methionine,carbamidomethyl cysteine,UNRESOLVED,0.5004510879516602,,,
ptm,oxidized methionine,carbamidomethylation,UNRESOLVED,0.48103827238082886,,,
ptm,oxidized methionine,carbamidomethylation at cysteine,UNRESOLVED,0.5196484327316284,,,
ptm,oxidized methionine,carbamidomethylation on cysteine,UNRESOLVED,0.5141704678535461,,,
ptm,oxidized methionine,carbamyl,UNRESOLVED,0.3244537115097046,,,
ptm,oxidized methionine,cysteine carbamidomethylation,UNRESOLVED,0.5287464261054993,,,
ptm,oxidized methionine,deamidated,UNRESOLVED,0.4966055750846863,,,
ptm,oxidized methionine,dehydrated,UNRESOLVED,0.3539910614490509,,,
ptm,oxidized methionine,gln->pyro-glu,UNRESOLVED,0.3074880540370941,,,
ptm,oxidized methionine,hydroxyproline,UNRESOLVED,0.3848174214363098,,MOD:01024,
ptm,oxidized methionine,iodoacetamide derivatized residue,UNRESOLVED,0.3627142608165741,,MOD:00397,
ptm,oxidized methionine,monohydroxylated residue,UNRESOLVED,0.5803278684616089,,MOD:00425,
ptm,oxidized methionine,n-terminal acetylation,UNRESOLVED,0.33652985095977783,,,
ptm,oxidized methionine,n-terminal conversion of gln to pyroglu,UNRESOLVED,0.3026807904243469,,,
ptm,oxidized methionine,oxidation,UNRESOLVED,0.4922887086868286,,,
ptm,oxidized methionine,oxidation at methionine,SEMANTIC_CANDIDATE,0.8924201726913452,,,
ptm,oxidized methionine,oxidation of methionine,SEMANTIC_CANDIDATE,0.8747013807296753,,,
ptm,oxidized methionine,oxidized methionine,EXACT_LEXICAL,1.0,,,
ptm,oxidized methionine,phospho,UNRESOLVED,0.4221484661102295,,,
ptm,oxidized methionine,phosphorylated residue,UNRESOLVED,0.43067917227745056,,MOD:00696,
ptm,oxidized methionine,phosphorylation,UNRESOLVED,0.368588924407959,,,
ptm,oxidized methionine,"phosphorylation of serine, threonine, and tyrosine",UNRESOLVED,0.37528327107429504,,,
ptm,oxidized methionine,"phosphorylation of threonine, serine, and tyrosine",UNRESOLVED,0.36257144808769226,,,
ptm,oxidized methionine,protein n-terminal,UNRESOLVED,0.3079236149787903,,,
ptm,oxidized methionine,protein n-terminal acetylation,UNRESOLVED,0.3137579560279846,,,
ptm,oxidized methionine,tmt-labeled lysine,UNRESOLVED,0.4979449212551117,,,
ptm,oxidized methionine,tmt6plex,UNRESOLVED,0.4401286244392395,,,
ptm,oxidized methionine,tmt6plex-126 reporter+balance reagent acylated residue,UNRESOLVED,0.3547055721282959,,MOD:01720,
ptm,oxidized methionine (met),acetylated residue,UNRESOLVED,0.342914879322052,,MOD:02078,
ptm,oxidized methionine (met),cysteine carbamidomethylation (cys),UNRESOLVED,0.5223897695541382,,,
ptm,oxidized methionine (met),iodoacetamide derivatized residue,UNRESOLVED,0.36207589507102966,,MOD:00397,
ptm,oxidized methionine (met),monohydroxylated residue,UNRESOLVED,0.5660495758056641,,MOD:00425,
ptm,oxidized methionine (met),n‐acetylation of proteins,UNRESOLVED,0.300542414188385,,,
ptm,oxidized methionine (met),oxidized methionine (met),EXACT_LEXICAL,1.0,,,
ptm,oxidized peroxiredoxins,carbamidomethylation,UNRESOLVED,0.23020261526107788,,,
ptm,oxidized peroxiredoxins,iodoacetamide derivatized residue,UNRESOLVED,0.3751204311847687,,MOD:00397,
ptm,oxidized peroxiredoxins,methionine oxidation,UNRESOLVED,0.3799681067466736,,,
ptm,o‐glycosylation of thr/ser,acetyl (n‐term),UNRESOLVED,0.34644609689712524,,,
ptm,o‐glycosylation of thr/ser,acetyl (protein n‐term),UNRESOLVED,0.3718116879463196,,,
ptm,o‐glycosylation of thr/ser,acetylated residue,UNRESOLVED,0.3918004035949707,,MOD:02078,
ptm,o‐glycosylation of thr/ser,carbamidomethyl (c),UNRESOLVED,0.23418043553829193,,,
ptm,o‐glycosylation of thr/ser,deamidation (n),UNRESOLVED,0.4083930253982544,,,
ptm,o‐glycosylation of thr/ser,deamidation (nq),UNRESOLVED,0.37573474645614624,,,
ptm,o‐glycosylation of thr/ser,iodoacetamide derivatized residue,UNRESOLVED,0.380034476518631,,MOD:00397,
ptm,o‐glycosylation of thr/ser,monohydroxylated residue,UNRESOLVED,0.4550948739051819,,MOD:00425,
ptm,o‐glycosylation of thr/ser,oxidation (m),UNRESOLVED,0.40882691740989685,,,
ptm,o‐glycosylation of thr/ser,o‐glycosylation,SEMANTIC_CANDIDATE,0.8301514983177185,,,
ptm,o‐glycosylation of thr/ser,pyroq (n‐term),UNRESOLVED,0.2409975528717041,,,
ptm,o‐glycosylation of thr/ser,tmtpro (k),UNRESOLVED,0.32985472679138184,,,
ptm,o‐glycosylation of thr/ser,tmtpro (n‐term),UNRESOLVED,0.3782466948032379,,,
ptm,o‐linked glycosylation,carbamidomethylation,UNRESOLVED,0.42380082607269287,,,
ptm,o‐linked glycosylation,complex glycosylation,SEMANTIC_CANDIDATE,0.763304591178894,,MOD:00725,
ptm,o‐linked glycosylation,guanidination,UNRESOLVED,0.47776204347610474,,,
ptm,o‐linked glycosylation,o-linked glycosylation,SEMANTIC_CANDIDATE,0.9954744577407837,,,
ptm,o‐linked glycosylation,oxidation,UNRESOLVED,0.4609193801879883,,,
ptm,palmitoylation,no ptms are included in the dataset,UNRESOLVED,0.3964991867542267,,,
ptm,parylation,disulfide bond,UNRESOLVED,0.3500787615776062,,,
ptm,parylation,monohydroxylated residue,UNRESOLVED,0.4963013231754303,,MOD:00425,
ptm,peptide n-terminal pyroglutamate,lys sumoylation,UNRESOLVED,0.35703739523887634,,,
ptm,peptide n-terminal pyroglutamate,methionine oxidation,UNRESOLVED,0.26619160175323486,,,
ptm,peptide n-terminal pyroglutamate,peptide n-terminal pyroglutamate,EXACT_LEXICAL,1.0,,,
ptm,peptide n-terminal pyroglutamate,protein n-terminal acetylation,UNRESOLVED,0.5076805353164673,,,
ptm,peptide n-terminal pyroglutamate,ser/thr/tyr phosphorylation,UNRESOLVED,0.37557077407836914,,,
ptm,peptide n-terminal pyroglutamate,sumoylated lysine,UNRESOLVED,0.3691047430038452,,MOD:01149,
ptm,peptide n‐terminal acetylation,acetylated residue,SEMANTIC_CANDIDATE,0.7391588091850281,,MOD:02078,
ptm,peptide n‐terminal acetylation,cysteine carbamidomethylation,UNRESOLVED,0.5416621565818787,,,
ptm,peptide n‐terminal acetylation,iodoacetamide derivatized residue,UNRESOLVED,0.4633510708808899,,MOD:00397,
ptm,peptide n‐terminal acetylation,methionine oxidations,UNRESOLVED,0.40129703283309937,,,
ptm,peptide n‐terminal acetylation,protein n-terminal acetylation,SEMANTIC_CANDIDATE,0.9414320588111877,,,
ptm,phospho,acetylated residue,UNRESOLVED,0.475680410861969,,MOD:02078,
ptm,phospho,deamidated residue,UNRESOLVED,0.4744867980480194,,MOD:00400,
ptm,phospho,iodoacetamide derivatized residue,UNRESOLVED,0.3643849492073059,,MOD:00397,
ptm,phospho,monohydroxylated residue,UNRESOLVED,0.5806566476821899,,MOD:00425,
ptm,phospho,phosphorylated residue,SEMANTIC_CANDIDATE,0.8278425931930542,,MOD:00696,
ptm,phospho,tmt6plex-126 reporter+balance reagent acylated residue,UNRESOLVED,0.3185502886772156,,MOD:01720,
ptm,"phospho (s, t, y)",acetyl (protein n-term),UNRESOLVED,0.3893836736679077,,,
ptm,"phospho (s, t, y)",carbamidomethyl (c),UNRESOLVED,0.2937074303627014,,,
ptm,"phospho (s, t, y)",gln->pyro-glu (n-term q),UNRESOLVED,0.47836288809776306,,,
ptm,"phospho (s, t, y)",glu->pyro-glu (n-term e),UNRESOLVED,0.4406397342681885,,,
ptm,"phospho (s, t, y)",oxidation (m),UNRESOLVED,0.3047710657119751,,,
ptm,"phospho (s, t, y)","phospho (s, t, y)",EXACT_LEXICAL,1.0,,,
ptm,"phospho (s, t, y)",propionamide (c),UNRESOLVED,0.303433358669281,,,
ptm,phospho (s/t),acetylated residue,UNRESOLVED,0.4855952858924866,,MOD:02078,
ptm,phospho (s/t),carbamidomethylation,UNRESOLVED,0.34688955545425415,,,
ptm,phospho (s/t),iodoacetamide derivatized residue,UNRESOLVED,0.3520352244377136,,MOD:00397,
ptm,phospho (s/t),monohydroxylated residue,UNRESOLVED,0.5546714067459106,,MOD:00425,
ptm,phospho (s/t),oxidation,UNRESOLVED,0.3811687231063843,,,
ptm,phospho (s/t),phosphorylation,SEMANTIC_CANDIDATE,0.7734745144844055,,,
ptm,"phospho (ser, thr, tyr)",acetylation (lys and protein n-term),UNRESOLVED,0.38642051815986633,,,
ptm,"phospho (ser, thr, tyr)",carbamidomethyl (cys),UNRESOLVED,0.29061293601989746,,,
ptm,"phospho (ser, thr, tyr)",deamidation (asn and asp),UNRESOLVED,0.35743963718414307,,,
ptm,"phospho (ser, thr, tyr)",oxidation of met,UNRESOLVED,0.3585677146911621,,,
ptm,"phospho (ser, thr, tyr)","phospho (ser, thr, tyr)",EXACT_LEXICAL,1.0,,,
ptm,phospho (sty),acetyl (protein n‐term),UNRESOLVED,0.37245553731918335,,,
ptm,phospho (sty),acetylated residue,UNRESOLVED,0.36279770731925964,,MOD:02078,
ptm,phospho (sty),carbamidomethyl (c),UNRESOLVED,0.2683788537979126,,,
ptm,phospho (sty),cysteine carbamidomethylation,UNRESOLVED,0.23968327045440674,,,
ptm,phospho (sty),iodoacetamide derivatized residue,UNRESOLVED,0.3113713562488556,,MOD:00397,
ptm,phospho (sty),oxidation (m),UNRESOLVED,0.2790467441082001,,,
ptm,phospho (sty),phospho (sty),EXACT_LEXICAL,1.0,,,
ptm,phospho (sty),phosphorylated residue,UNRESOLVED,0.6922460198402405,,MOD:00696,
ptm,phospho (y),acetylated residue,UNRESOLVED,0.4710465669631958,,MOD:02078,
ptm,phospho (y),carbamidomethylation,UNRESOLVED,0.36269500851631165,,,
ptm,phospho (y),iodoacetamide derivatized residue,UNRESOLVED,0.37882402539253235,,MOD:00397,
ptm,phospho (y),monohydroxylated residue,UNRESOLVED,0.5542422533035278,,MOD:00425,
ptm,phospho (y),oxidation,UNRESOLVED,0.3367425203323364,,,
ptm,phospho (y),phosphorylation,UNRESOLVED,0.6841960549354553,,,
ptm,"phospho(s,t)",carbamidomethyl,UNRESOLVED,0.3231799304485321,,,
ptm,"phospho(s,t)",oxidation,UNRESOLVED,0.3493533730506897,,,
ptm,"phospho(s,t)",phosphorylation,SEMANTIC_CANDIDATE,0.7265709638595581,,,
ptm,phospho-(s/t/y),phosphorylated residue,SEMANTIC_CANDIDATE,0.7677663564682007,,MOD:00696,
ptm,phospho-serine residues,carbamidomethylation of cysteine residues,UNRESOLVED,0.3396497368812561,,,
ptm,phospho-serine residues,loss of protein n-terminal methionine,UNRESOLVED,0.348644495010376,,,
ptm,phospho-serine residues,n-acetylation of the n-terminus of the protein,UNRESOLVED,0.3424641489982605,,,
ptm,phospho-serine residues,oxidation of methionine,UNRESOLVED,0.41158342361450195,,,
ptm,phospho-serine residues,phosphorylated residue,SEMANTIC_CANDIDATE,0.7980518341064453,,MOD:00696,
ptm,phospho-serine residues,"phosphorylation on serine, threonine and tyrosine",SEMANTIC_CANDIDATE,0.7597041726112366,,,
ptm,phospho-serine residues,pyroglutamate formation from of peptide n-terminal glutamines,UNRESOLVED,0.2839187979698181,,,
ptm,phospho-serine residues,tmt16plex labeling of lysine residues and n-terminus of the protein,UNRESOLVED,0.24433861672878265,,,
ptm,phospho[st],acetyl[k]/+42.011,UNRESOLVED,0.31727534532546997,,,
ptm,phospho[st],dimethyl[k]/+28.031,UNRESOLVED,0.30175289511680603,,,
ptm,phospho[st],methyl_propionyl[k]/+70.042,UNRESOLVED,0.32301539182662964,,,
ptm,phospho[st],peptide n-terminal propionylation,UNRESOLVED,0.36755889654159546,,,
ptm,phospho[st],phospho[st]/+79.966,UNRESOLVED,0.6819002628326416,,,
ptm,phospho[st],propionyl[k]/+56.026,UNRESOLVED,0.34113988280296326,,,
ptm,phospho[st],trimethyl[k]/+42.047,UNRESOLVED,0.38087981939315796,,,
ptm,phosphoribose*,acetylation,UNRESOLVED,0.2432491034269333,,,
ptm,phosphoribose*,adenosine diphosphoribosyl (adp-ribosyl) modified residue,UNRESOLVED,0.5417183637619019,,MOD:02087,
ptm,phosphoribose*,adpr,UNRESOLVED,0.4617060124874115,,,
ptm,phosphoribose*,carbamidomethylation,UNRESOLVED,0.3106423616409302,,,
ptm,phosphoribose*,oxidation,UNRESOLVED,0.30609768629074097,,,
ptm,phosphoribose*,phosphoribose*,EXACT_LEXICAL,1.0,,,
ptm,phosphorylation,(r)-5-oxo-1,UNRESOLVED,0.2762797772884369,,,
ptm,phosphorylation,13c(6) arginine (+6.020 da at arginine),UNRESOLVED,0.25963544845581055,,,
ptm,phosphorylation,13c(6)15n(2) lysine (+8.014 da at lysine),UNRESOLVED,0.26235419511795044,,,
ptm,phosphorylation,13c6-arginine,UNRESOLVED,0.2884141802787781,,,
ptm,phosphorylation,2-pyrrolidone-5-carboxylic acid (gln),UNRESOLVED,0.3337370753288269,,MOD:00040,
ptm,phosphorylation,2-pyrrolidone-5-carboxylic acid (glu),UNRESOLVED,0.32628825306892395,,MOD:00420,
ptm,phosphorylation,6x(13)c labeled residue,UNRESOLVED,0.32707008719444275,,MOD:00544,
ptm,phosphorylation,acetyl,UNRESOLVED,0.2852550745010376,,,
ptm,phosphorylation,acetyl (protein n-term),UNRESOLVED,0.39551782608032227,,,
ptm,phosphorylation,acetylated residue,UNRESOLVED,0.48897963762283325,,MOD:02078,
ptm,phosphorylation,acetylation,UNRESOLVED,0.589508056640625,,,
ptm,phosphorylation,acetylation (k),UNRESOLVED,0.5580278635025024,,,
ptm,phosphorylation,acetylation (n-term),UNRESOLVED,0.5127241611480713,,,
ptm,phosphorylation,acetylation (protein n-term),UNRESOLVED,0.5752337574958801,,,
ptm,phosphorylation,acetylation (protein n-terminus),UNRESOLVED,0.5380853414535522,,,
ptm,phosphorylation,acetylation (r),UNRESOLVED,0.5186176300048828,,,
ptm,phosphorylation,acetylation at the protein n‐terminus,UNRESOLVED,0.4350152611732483,,,
ptm,phosphorylation,acetylation of lysine (k),UNRESOLVED,0.4832743704319,,,
ptm,phosphorylation,acetylation of n termini,UNRESOLVED,0.4248085618019104,,,
ptm,phosphorylation,acetylation of protein n-termini,UNRESOLVED,0.45888087153434753,,,
ptm,phosphorylation,acetylation of proteins’ n-termini,UNRESOLVED,0.4467681646347046,,,
ptm,phosphorylation,acetylation of the protein n terminus,UNRESOLVED,0.4423102140426636,,,
ptm,phosphorylation,acetylation of the protein n-terminus (42 da),UNRESOLVED,0.39471006393432617,,,
ptm,phosphorylation,"acetylation on lysine (k, 42.0106)",UNRESOLVED,0.41439443826675415,,,
ptm,phosphorylation,adp-ribosylation,UNRESOLVED,0.43900778889656067,,,
ptm,phosphorylation,amidated residue,UNRESOLVED,0.4607532024383545,,MOD:00674,
ptm,phosphorylation,asparagine deamidation,UNRESOLVED,0.37310516834259033,,,
ptm,phosphorylation,asparagine/glutamine deamidation,UNRESOLVED,0.40551087260246277,,,
ptm,phosphorylation,biotinylated residue,UNRESOLVED,0.42173174023628235,,MOD:01885,
ptm,phosphorylation,"carbamidimethylation, oxidation, deamidation, phosphorylation",UNRESOLVED,0.663966178894043,,,
ptm,phosphorylation,carbamido- methyl,UNRESOLVED,0.2788560390472412,,,
ptm,phosphorylation,carbamido-methyl,UNRESOLVED,0.2788560390472412,,,
ptm,phosphorylation,carbamidometheylation on cysteinyl residues,UNRESOLVED,0.3124539256095886,,,
ptm,phosphorylation,carbamidomethyl,UNRESOLVED,0.29250073432922363,,,
ptm,phosphorylation,carbamidomethyl (c),UNRESOLVED,0.2666657269001007,,,
ptm,phosphorylation,carbamidomethyl cys,UNRESOLVED,0.2571735084056854,,,
ptm,phosphorylation,carbamidomethyl cysteine,UNRESOLVED,0.2553856372833252,,,
ptm,phosphorylation,carbamidomethyl of cysteine,UNRESOLVED,0.26465725898742676,,,
ptm,phosphorylation,carbamidomethyl(c),UNRESOLVED,0.2666656970977783,,,
ptm,phosphorylation,carbamidomethylated cysteine,UNRESOLVED,0.2763558030128479,,,
ptm,phosphorylation,carbamidomethylation,UNRESOLVED,0.4112374782562256,,,
ptm,phosphorylation,carbamidomethylation (c),UNRESOLVED,0.39127740263938904,,,
ptm,phosphorylation,carbamidomethylation at cys,UNRESOLVED,0.3295542597770691,,,
ptm,phosphorylation,carbamidomethylation at cysteine,UNRESOLVED,0.33168166875839233,,,
ptm,phosphorylation,carbamidomethylation of cys,UNRESOLVED,0.3198360204696655,,,
ptm,phosphorylation,carbamidomethylation of cysteine,UNRESOLVED,0.3266361951828003,,,
ptm,phosphorylation,carbamidomethylation of cysteine (c) residues,UNRESOLVED,0.3481178283691406,,,
ptm,phosphorylation,carbamidomethylation of cysteine residues,UNRESOLVED,0.3497956693172455,,,
ptm,phosphorylation,carbamidomethylation of cysteine residues (+57.0215 da),UNRESOLVED,0.29301637411117554,,,
ptm,phosphorylation,carbamidomethylation of cysteine residues was a fixed modification.,UNRESOLVED,0.3453781306743622,,,
ptm,phosphorylation,carbamidomethylation of cysteines,UNRESOLVED,0.34403061866760254,,,
ptm,phosphorylation,carbamidomethylation on cysteine,UNRESOLVED,0.3262530565261841,,,
ptm,phosphorylation,"carbamidomethylation on cysteine (c, 57.0215)",UNRESOLVED,0.2810667157173157,,,
ptm,phosphorylation,carbamoylated residue,UNRESOLVED,0.4184263348579407,,MOD:00398,
ptm,phosphorylation,carbamydomethylation,UNRESOLVED,0.38801467418670654,,,
ptm,phosphorylation,carbamydomethylation of cysteine,UNRESOLVED,0.3146286606788635,,,
ptm,phosphorylation,carboxylated residue,UNRESOLVED,0.5069401264190674,,MOD:01152,
ptm,phosphorylation,complex glycosylation,UNRESOLVED,0.41676223278045654,,MOD:00725,
ptm,phosphorylation,conversion of gln (-17.027 da) or glu (- 18.011 da) to pyro-glu at the peptide n-term,UNRESOLVED,0.34369635581970215,,,
ptm,phosphorylation,"cysteine (57 da, alkylation with iodoacetamide)",UNRESOLVED,0.2842589020729065,,,
ptm,phosphorylation,cysteine carbamidomethyl,UNRESOLVED,0.26587215065956116,,,
ptm,phosphorylation,cysteine carbamidomethylation,UNRESOLVED,0.34314584732055664,,,
ptm,phosphorylation,cysteine carboxamidomethylation,UNRESOLVED,0.3396414518356323,,,
ptm,phosphorylation,cysteine methylthiomethane,UNRESOLVED,0.24126745760440826,,,
ptm,phosphorylation,deamidated residue,UNRESOLVED,0.5158901214599609,,MOD:00400,
ptm,phosphorylation,deamidation,UNRESOLVED,0.5322161912918091,,,
ptm,phosphorylation,deamidation (n and q),UNRESOLVED,0.49595391750335693,,,
ptm,phosphorylation,"deamidation (n, q)",UNRESOLVED,0.4787113070487976,,,
ptm,phosphorylation,deamidation (nq),UNRESOLVED,0.48767343163490295,,,
ptm,phosphorylation,deamidation at asn and glu,UNRESOLVED,0.40520521998405457,,,
ptm,phosphorylation,deamidation at asparagine,UNRESOLVED,0.3793071508407593,,,
ptm,phosphorylation,deamidation at asparagine and glutamine,UNRESOLVED,0.38718369603157043,,,
ptm,phosphorylation,deamidation at glutamine,UNRESOLVED,0.3918193280696869,,,
ptm,phosphorylation,deamidation of asn/gln,UNRESOLVED,0.42004600167274475,,,
ptm,phosphorylation,deamidation of asparagine and glutamine,UNRESOLVED,0.40405043959617615,,,
ptm,phosphorylation,deamidation of glutamine and asparagine,UNRESOLVED,0.40336528420448303,,,
ptm,phosphorylation,deaminated residue,UNRESOLVED,0.47361624240875244,,MOD:01160,
ptm,phosphorylation,deamination at asparagine and glutamine,UNRESOLVED,0.35353660583496094,,,
ptm,phosphorylation,dehydrated residue,UNRESOLVED,0.3695319890975952,,MOD:00704,
ptm,phosphorylation,dihydroxylated residue,UNRESOLVED,0.47089582681655884,,MOD:00428,
ptm,phosphorylation,dimethyl,UNRESOLVED,0.3037588894367218,,,
ptm,phosphorylation,"dimethyl light, intermediate or heavy of (k) and (n-term)",UNRESOLVED,0.28721991181373596,,,
ptm,phosphorylation,dimethyl:2h(4),UNRESOLVED,0.2763480246067047,,,
ptm,phosphorylation,dioxidation,UNRESOLVED,0.4600941240787506,,,
ptm,phosphorylation,farnesylated residue,UNRESOLVED,0.4402000308036804,,MOD:00437,
ptm,phosphorylation,farnesylation,UNRESOLVED,0.4511335492134094,,,
ptm,phosphorylation,farnesylation on the c-terminal cysteine,UNRESOLVED,0.336941659450531,,,
ptm,phosphorylation,fixed cysteine carbamidomethyl modification,UNRESOLVED,0.32081446051597595,,,
ptm,phosphorylation,formylated residue,UNRESOLVED,0.39585477113723755,,MOD:00493,
ptm,phosphorylation,gln→pyro-glu(n-term q),UNRESOLVED,0.3847682774066925,,,
ptm,phosphorylation,glutamine deamidation,UNRESOLVED,0.38056784868240356,,,
ptm,phosphorylation,half cystine,UNRESOLVED,0.2835071086883545,,MOD:00798,
ptm,phosphorylation,hexnac modification,UNRESOLVED,0.33045297861099243,,,
ptm,phosphorylation,homoserine,UNRESOLVED,0.34842613339424133,,MOD:00403,
ptm,phosphorylation,homoserine lactone,UNRESOLVED,0.3496154546737671,,MOD:00404,
ptm,phosphorylation,hydroxyproline,UNRESOLVED,0.3858940601348877,,MOD:01024,
ptm,phosphorylation,iodoacetamide derivatized residue,UNRESOLVED,0.35602447390556335,,MOD:00397,
ptm,phosphorylation,iodoacetic acid derivatized residue,UNRESOLVED,0.3735710084438324,,MOD:00399,
ptm,phosphorylation,itraq 8-plex,UNRESOLVED,0.302284300327301,,,
ptm,phosphorylation,itraq4plex-116 reporter+balance reagent acylated residue,UNRESOLVED,0.3506331145763397,,MOD:01499,
ptm,phosphorylation,"l-[13c6,15n2]-lysine",UNRESOLVED,0.3270632028579712,,,
ptm,phosphorylation,"l-[13c6,15n4]-arginine",UNRESOLVED,0.31664276123046875,,,
ptm,phosphorylation,loss of methionine,UNRESOLVED,0.3230152726173401,,,
ptm,phosphorylation,loss of protein n-terminal methionine,UNRESOLVED,0.36180225014686584,,,
ptm,phosphorylation,lysine acetylation,UNRESOLVED,0.5091370940208435,,,
ptm,phosphorylation,met-loss,UNRESOLVED,0.3796808123588562,,,
ptm,phosphorylation,met-loss+acetylation,UNRESOLVED,0.33540454506874084,,,
ptm,phosphorylation,methionine oxidation,UNRESOLVED,0.3784598708152771,,,
ptm,phosphorylation,methionine oxidation with neutral loss of 64 da,UNRESOLVED,0.3301633298397064,,MOD:00935,
ptm,phosphorylation,methylated residue,UNRESOLVED,0.47798681259155273,,MOD:00427,
ptm,phosphorylation,methylthiol of cysteine,UNRESOLVED,0.2607913613319397,,,
ptm,phosphorylation,methylthiolated residue,UNRESOLVED,0.38229280710220337,,MOD:01153,
ptm,phosphorylation,mono n-acetylated residue,UNRESOLVED,0.38597315549850464,,MOD:00408,
ptm,phosphorylation,monohydroxylated residue,UNRESOLVED,0.5715856552124023,,MOD:00425,
ptm,phosphorylation,monomethylated residue,UNRESOLVED,0.44972723722457886,,MOD:00599,
ptm,phosphorylation,"monomethylation (k, r)",UNRESOLVED,0.48670530319213867,,,
ptm,phosphorylation,monosodium salt,UNRESOLVED,0.3440047800540924,,MOD:00423,
ptm,phosphorylation,n-acetylation of the n-terminus of the protein,UNRESOLVED,0.42796140909194946,,,
ptm,phosphorylation,n-acetylhexosaminylated residue,UNRESOLVED,0.36216825246810913,,MOD:00436,
ptm,phosphorylation,n-terminal acetylation,UNRESOLVED,0.486722856760025,,,
ptm,phosphorylation,n-terminal methionine loss,UNRESOLVED,0.3174971044063568,,,
ptm,phosphorylation,n-terminal methionine loss and acetylation,UNRESOLVED,0.3313002288341522,,,
ptm,phosphorylation,n-terminal protein acetylation,UNRESOLVED,0.5146032571792603,,,
ptm,phosphorylation,n6,UNRESOLVED,0.3097403943538666,,,
ptm,phosphorylation,no ptms,UNRESOLVED,0.5255958437919617,,,
ptm,phosphorylation,no ptms are included in the dataset,UNRESOLVED,0.40890437364578247,,,
ptm,phosphorylation,n‐terminal acetylation,UNRESOLVED,0.47586575150489807,,,
ptm,phosphorylation,o-(n-acetylamino)glucosyl-l-serine,UNRESOLVED,0.331315279006958,,MOD:00805,
ptm,phosphorylation,o-(n-acetylamino)glucosyl-l-threonine,UNRESOLVED,0.3276388347148895,,MOD:00806,
ptm,phosphorylation,oxidation,UNRESOLVED,0.5352885723114014,,,
ptm,phosphorylation,oxidation (15.9949 da) on methionine residues,UNRESOLVED,0.36914941668510437,,,
ptm,phosphorylation,oxidation (m),UNRESOLVED,0.48960739374160767,,,
