pxd,cohort,agent,field,old_count,new_count,status,equivalent_pairs,hierarchical_inclusive_pairs,semantic_inclusive_pairs,equivalent_jaccard,unmatched_earlier,unmatched_expanded
PXD009893,abstract_only,ExperimentalDesignAgent,technical_replicate,1,0,earlier_only_field,0,0,0,0.0,"[""4""]",[]
PXD009893,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD009893,abstract_only,ExperimentalDesignAgent,factor_value,1,2,partial_overlap,0,0,1,0.0,[],"[""umbilical cord""]"
PXD009893,abstract_only,ExperimentalDesignAgent,number_of_fractions,0,1,expanded_only_field,0,0,0,0.0,[],"[""6""]"
PXD009893,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,1,0,earlier_only_field,0,0,0,0.0,"[""2""]",[]
PXD009893,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""mass spectrometry""]","[""shotgun proteomics""]"
PXD009936,abstract_only,ExperimentalDesignAgent,technology_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""shotgun proteomics""]"
PXD010075,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""7""]"
PXD010075,abstract_only,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010145,with_methods,ExperimentalDesignAgent,biological_replicate,1,0,earlier_only_field,0,0,0,0.0,"[""3""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,technical_replicate,1,0,earlier_only_field,0,0,0,0.0,"[""3""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,experimental_design,1,0,earlier_only_field,0,0,0,0.0,"[""treated vs control""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,factor_value,1,0,earlier_only_field,0,0,0,0.0,"[""abl hcl concentration""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,1,0,earlier_only_field,0,0,0,0.0,"[""3""]",[]
PXD010145,with_methods,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010271,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""cross-sectional""]","[""case vs control""]"
PXD010271,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""healthy vs diseased""]"
PXD010271,abstract_only,ExperimentalDesignAgent,number_of_samples,1,0,earlier_only_field,0,0,0,0.0,"[""9""]",[]
PXD010271,abstract_only,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD010445,with_methods,ExperimentalDesignAgent,experimental_design,1,0,earlier_only_field,0,0,0,0.0,"[""treated vs control""]",[]
PXD010445,with_methods,ExperimentalDesignAgent,factor_value,1,2,partial_overlap,0,0,1,0.0,[],"[""silac heavy versus light labeling""]"
PXD010445,with_methods,ExperimentalDesignAgent,technology_type,1,2,partial_overlap,1,1,1,0.5,[],"[""shotgun proteomics""]"
PXD010606,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""time course""]"
PXD010606,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""compound treatment""]"
PXD010606,abstract_only,ExperimentalDesignAgent,number_of_fractions,0,1,expanded_only_field,0,0,0,0.0,[],"[""20""]"
PXD010606,abstract_only,ExperimentalDesignAgent,technology_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""shotgun proteomics""]"
PXD010787,abstract_only,ExperimentalDesignAgent,technical_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""2""]"
PXD010787,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD010787,abstract_only,ExperimentalDesignAgent,factor_value,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD010787,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""2""]"
PXD010787,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD010787,abstract_only,ExperimentalDesignAgent,number_of_samples,0,2,expanded_only_field,0,0,0,0.0,[],"[""2"", ""6""]"
PXD010787,abstract_only,ExperimentalDesignAgent,technology_type,3,1,partial_overlap,1,1,1,0.3333333333333333,"[""phosphoproteomics"", ""targeted proteomics""]",[]
PXD011033,with_methods,ExperimentalDesignAgent,biological_replicate,1,0,earlier_only_field,0,0,0,0.0,"[""4""]",[]
PXD011033,with_methods,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD011033,with_methods,ExperimentalDesignAgent,factor_value,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD011033,with_methods,ExperimentalDesignAgent,number_of_fractions,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD011033,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,0,earlier_only_field,0,0,0,0.0,"[""4""]",[]
PXD011033,with_methods,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD011204,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""dose response""]","[""treated vs control""]"
PXD011204,abstract_only,ExperimentalDesignAgent,factor_value,1,0,earlier_only_field,0,0,0,0.0,"[""glucose concentration""]",[]
PXD011204,abstract_only,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD011492,abstract_only,ExperimentalDesignAgent,technical_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD011492,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD011492,abstract_only,ExperimentalDesignAgent,factor_value,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD011492,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD011492,abstract_only,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD013523,with_methods,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD013523,with_methods,ExperimentalDesignAgent,factor_value,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD013523,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,0,earlier_only_field,0,0,0,0.0,"[""19""]",[]
PXD013523,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""38""]","[""19""]"
PXD013523,with_methods,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD019817,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD019817,with_methods,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD019817,with_methods,ExperimentalDesignAgent,factor_value,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD019817,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD019817,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""60""]","[""30""]"
PXD019817,with_methods,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD022843,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD022843,abstract_only,ExperimentalDesignAgent,factor_value,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD022843,abstract_only,ExperimentalDesignAgent,number_of_fractions,0,1,expanded_only_field,0,0,0,0.0,[],"[""10""]"
PXD022843,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD022843,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""9""]"
PXD022843,abstract_only,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""3""]","[""27""]"
PXD022843,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""lc-ms/ms""]","[""shotgun proteomics""]"
PXD035447,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""time course""]","[""longitudinal""]"
PXD035447,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""donor status""]","[""new and regular donors""]"
PXD035447,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,1,0,earlier_only_field,0,0,0,0.0,"[""9""]",[]
PXD035447,abstract_only,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD046372,abstract_only,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD046372,abstract_only,ExperimentalDesignAgent,technical_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD046372,abstract_only,ExperimentalDesignAgent,experimental_design,0,2,expanded_only_field,0,0,0,0.0,[],"[""dose response"", ""treated vs control""]"
PXD046372,abstract_only,ExperimentalDesignAgent,factor_value,0,2,expanded_only_field,0,0,0,0.0,[],"[""different input amounts or acquisition methods"", ""e5-h50-y45, e10-h50-y40, e20-h50-y30, e30-h50-y20, e40-h50-y10 and e45-h50-y5""]"
PXD046372,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD046372,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD046372,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""18""]"
PXD046372,abstract_only,ExperimentalDesignAgent,technology_type,0,2,expanded_only_field,0,0,0,0.0,[],"[""bottom-up proteomics"", ""data-independent acquisition""]"
PXD046451,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046451,with_methods,ExperimentalDesignAgent,experimental_design,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD046451,with_methods,ExperimentalDesignAgent,factor_value,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD046451,with_methods,ExperimentalDesignAgent,number_of_fractions,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046451,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046451,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046451,with_methods,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""bottom-up proteomics""]","[""itraq""]"
PXD046534,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD046534,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""mucinases, lectins, and mucin binding domains""]"
PXD046534,abstract_only,ExperimentalDesignAgent,technology_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""bottom-up proteomics""]"
PXD046656,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046656,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""0, 30, and 60 min lps""]"
PXD046656,abstract_only,ExperimentalDesignAgent,number_of_samples,1,0,earlier_only_field,0,0,0,0.0,"[""3""]",[]
PXD046656,abstract_only,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD046738,abstract_only,ExperimentalDesignAgent,biological_replicate,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046738,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046738,abstract_only,ExperimentalDesignAgent,factor_value,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD046738,abstract_only,ExperimentalDesignAgent,number_of_fractions,0,1,expanded_only_field,0,0,0,0.0,[],"[""10""]"
PXD046738,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046738,abstract_only,ExperimentalDesignAgent,number_of_samples,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""20""]","[""10""]"
PXD046738,abstract_only,ExperimentalDesignAgent,technology_type,0,2,expanded_only_field,0,0,0,0.0,[],"[""data-dependent acquisition"", ""data-independent acquisition""]"
PXD046815,abstract_only,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""10""]"
PXD046815,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD046815,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""treatment""]"
PXD046815,abstract_only,ExperimentalDesignAgent,number_of_fractions,0,1,expanded_only_field,0,0,0,0.0,[],"[""6""]"
PXD046815,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046815,abstract_only,ExperimentalDesignAgent,number_of_samples,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD046815,abstract_only,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD046956,abstract_only,ExperimentalDesignAgent,technical_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""2""]"
PXD046956,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD046956,abstract_only,ExperimentalDesignAgent,factor_value,0,2,expanded_only_field,0,0,0,0.0,[],"[""ka-parp1 + et-dtb-nad+"", ""ko-parp1 cells""]"
PXD046956,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""2""]"
PXD046956,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""4""]"
PXD046956,abstract_only,ExperimentalDesignAgent,technology_type,0,2,expanded_only_field,0,0,0,0.0,[],"[""affinity purification coupled with mass spectrometry proteomics"", ""data-independent acquisition""]"
PXD047020,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD047020,abstract_only,ExperimentalDesignAgent,factor_value,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD047020,abstract_only,ExperimentalDesignAgent,technology_type,0,2,expanded_only_field,0,0,0,0.0,[],"[""affinity proteomics"", ""bottom-up proteomics""]"
PXD047102,with_methods,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD047102,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""orthologs and mutations""]","[""slc22a10 ortholog expression""]"
PXD047102,with_methods,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD047200,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD047200,abstract_only,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""wt vs ap-2 ko""]","[""wt and ap-2 ko npcs""]"
PXD047200,abstract_only,ExperimentalDesignAgent,technology_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""shotgun proteomics""]"
PXD047331,abstract_only,ExperimentalDesignAgent,technology_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""bottom-up proteomics""]"
PXD047438,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD047438,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""nuclear er localized spt vs peripheral er localized spt""]"
PXD047438,abstract_only,ExperimentalDesignAgent,technology_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""affinity purification coupled with mass spectrometry proteomics""]"
PXD047577,with_methods,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD047577,with_methods,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD047577,with_methods,ExperimentalDesignAgent,factor_value,2,2,equivalent_value_sets,2,2,2,1.0,[],[]
PXD047577,with_methods,ExperimentalDesignAgent,number_of_fractions,0,1,expanded_only_field,0,0,0,0.0,[],"[""8""]"
PXD047577,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD047577,with_methods,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""16""]"
PXD047577,with_methods,ExperimentalDesignAgent,technology_type,1,2,partial_overlap,0,0,1,0.0,[],"[""data-dependent acquisition""]"
PXD047774,with_methods,ExperimentalDesignAgent,technical_replicate,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD047774,with_methods,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD047774,with_methods,ExperimentalDesignAgent,factor_value,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD047774,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD047774,with_methods,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD047905,abstract_only,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""4""]"
PXD047905,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD047905,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""rpl5-flag overexpression and actinomycin d treatment""]"
PXD047905,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""4""]"
PXD047905,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""16""]"
PXD047905,abstract_only,ExperimentalDesignAgent,technology_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""affinity purification coupled with mass spectrometry proteomics""]"
PXD048004,abstract_only,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD048004,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD048004,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""ifn blocking""]"
PXD048004,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD048004,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""30""]"
PXD048004,abstract_only,ExperimentalDesignAgent,technology_type,1,2,partial_overlap,0,0,1,0.0,[],"[""shotgun proteomics""]"
PXD048098,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD048098,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""different concentrations of the small molecule vs dmso""]"
PXD048098,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""1""]"
PXD048098,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""1""]"
PXD048098,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""4""]"
PXD048098,abstract_only,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD048312,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""rna pulldown""]"
PXD048312,abstract_only,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD048479,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""time course""]"
PXD048479,abstract_only,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""braf kinase inhibitor exposure time""]"
PXD048479,abstract_only,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD048556,abstract_only,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD048556,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD048556,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""6""]"
PXD048556,abstract_only,ExperimentalDesignAgent,technology_type,0,1,expanded_only_field,0,0,0,0.0,[],"[""targeted proteomics""]"
PXD048647,with_methods,ExperimentalDesignAgent,biological_replicate,1,0,earlier_only_field,0,0,0,0.0,"[""12""]",[]
PXD048647,with_methods,ExperimentalDesignAgent,experimental_design,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD048647,with_methods,ExperimentalDesignAgent,factor_value,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""treatment response""]","[""good vs poor responder""]"
PXD048647,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD048647,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD048647,with_methods,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD048830,with_methods,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD048830,with_methods,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD048830,with_methods,ExperimentalDesignAgent,factor_value,1,2,no_accepted_overlap_review,0,0,0,0.0,"[""dex vs mock""]","[""genotype"", ""treatment""]"
PXD048830,with_methods,ExperimentalDesignAgent,number_of_fractions,1,0,earlier_only_field,0,0,0,0.0,"[""5""]",[]
PXD048830,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD048830,with_methods,ExperimentalDesignAgent,number_of_samples,1,0,earlier_only_field,0,0,0,0.0,"[""24""]",[]
PXD048830,with_methods,ExperimentalDesignAgent,technology_type,1,2,partial_overlap,0,0,1,0.0,[],"[""data-dependent acquisition""]"
PXD048929,abstract_only,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD048929,abstract_only,ExperimentalDesignAgent,experimental_design,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""time course""]","[""treated vs control""]"
PXD048929,abstract_only,ExperimentalDesignAgent,factor_value,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD048929,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD048929,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""6""]"
PXD048929,abstract_only,ExperimentalDesignAgent,technology_type,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD049019,with_methods,ExperimentalDesignAgent,biological_replicate,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD049019,with_methods,ExperimentalDesignAgent,technical_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""2""]"
PXD049019,with_methods,ExperimentalDesignAgent,experimental_design,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD049019,with_methods,ExperimentalDesignAgent,factor_value,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD049019,with_methods,ExperimentalDesignAgent,number_of_fractions,0,1,expanded_only_field,0,0,0,0.0,[],"[""4""]"
PXD049019,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""2""]"
PXD049019,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD049019,with_methods,ExperimentalDesignAgent,number_of_samples,1,1,equivalent_value_sets,1,1,1,1.0,[],[]
PXD049019,with_methods,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD049211,abstract_only,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""individual cells""]"
PXD049211,abstract_only,ExperimentalDesignAgent,experimental_design,0,2,expanded_only_field,0,0,0,0.0,[],"[""case vs control"", ""treated vs control""]"
PXD049211,abstract_only,ExperimentalDesignAgent,factor_value,0,2,expanded_only_field,0,0,0,0.0,[],"[""cell type"", ""drug treatment""]"
PXD049211,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""80""]"
PXD049211,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""80""]"
PXD049211,abstract_only,ExperimentalDesignAgent,technology_type,1,2,partial_overlap,1,1,1,0.5,[],"[""data-independent acquisition""]"
PXD049330,abstract_only,ExperimentalDesignAgent,number_of_fractions,0,1,expanded_only_field,0,0,0,0.0,[],"[""12""]"
PXD049330,abstract_only,ExperimentalDesignAgent,technology_type,1,1,semantic_candidate_value_sets,0,0,1,0.0,[],[]
PXD049684,abstract_only,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD049684,abstract_only,ExperimentalDesignAgent,experimental_design,0,1,expanded_only_field,0,0,0,0.0,[],"[""treated vs control""]"
PXD049684,abstract_only,ExperimentalDesignAgent,factor_value,0,3,expanded_only_field,0,0,0,0.0,[],"[""dsrna binding-deficient mutants"", ""ifn stimulation vs steady-state"", ""p110 vs p150""]"
PXD049684,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD049684,abstract_only,ExperimentalDesignAgent,number_of_samples,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD049684,abstract_only,ExperimentalDesignAgent,technology_type,1,1,no_accepted_overlap_review,0,0,0,0.0,"[""affinity purification coupled with mass spectrometry proteomics""]","[""bottom-up proteomics""]"
PXD050049,with_methods,ExperimentalDesignAgent,biological_replicate,0,1,expanded_only_field,0,0,0,0.0,[],"[""3""]"
PXD050049,with_methods,ExperimentalDesignAgent,factor_value,0,1,expanded_only_field,0,0,0,0.0,[],"[""treatment""]"
