pxd,cohort,agent,field,old_values,new_values
PXD003414,abstract_only,ExperimentalDesignAgent,number_of_samples,[],"[""9""]"
PXD003414,abstract_only,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""bottom-up proteomics"", ""shotgun proteomics""]"
PXD003544,with_methods,ExperimentalDesignAgent,biological_replicate,[],[]
PXD003544,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD003544,with_methods,ExperimentalDesignAgent,experimental_design,[],"[""treated vs control""]"
PXD003544,with_methods,ExperimentalDesignAgent,factor_value,[],[]
PXD003544,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD003544,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD003544,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""2""]","[""2""]"
PXD003544,with_methods,ExperimentalDesignAgent,number_of_samples,"[""4""]",[]
PXD003544,with_methods,ExperimentalDesignAgent,technology_type,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""shotgun proteomics""]"
PXD003966,abstract_only,ExperimentalDesignAgent,biological_replicate,"[""human fibroblasts"", ""human mesenchymal stem cells""]","[""2""]"
PXD003966,abstract_only,ExperimentalDesignAgent,technical_replicate,"[""14 proinflammatory eicosanoids"", ""188 metabolites"", ""40 proteins"", ""9 anti-inflammatory eicosanoids""]","[""2""]"
PXD003966,abstract_only,ExperimentalDesignAgent,experimental_design,"[""cross-sectional"", ""treated vs control""]","[""treated vs control""]"
PXD003966,abstract_only,ExperimentalDesignAgent,factor_value,"[""dexamethasone"", ""inflammatory stimulation""]","[""dexamethasone treatment""]"
PXD003966,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD003966,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],"[""2""]"
PXD003966,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""2""]"
PXD003966,abstract_only,ExperimentalDesignAgent,number_of_samples,[],"[""2""]"
PXD003966,abstract_only,ExperimentalDesignAgent,technology_type,"[""data-dependent analysis"", ""label-free quantification"", ""multiple reaction monitoring""]","[""shotgun proteomics""]"
PXD004280,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD004280,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD004280,abstract_only,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]",[]
PXD004280,abstract_only,ExperimentalDesignAgent,factor_value,"[""inactive vs activated t cells""]","[""activation""]"
PXD004280,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD004280,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD004280,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD004280,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD004280,abstract_only,ExperimentalDesignAgent,technology_type,"[""affinity purification coupled with mass spectrometry proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""shotgun proteomics""]"
PXD004624,abstract_only,ExperimentalDesignAgent,biological_replicate,[],"[""patients with metastatic melanoma""]"
PXD004624,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD004624,abstract_only,ExperimentalDesignAgent,experimental_design,[],"[""treated vs control""]"
PXD004624,abstract_only,ExperimentalDesignAgent,factor_value,[],"[""cachexia vs non-cachexia""]"
PXD004624,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD004624,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD004624,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""3""]"
PXD004624,abstract_only,ExperimentalDesignAgent,number_of_samples,[],"[""3""]"
PXD004624,abstract_only,ExperimentalDesignAgent,technology_type,"[""shotgun proteomics""]","[""shotgun proteomics""]"
PXD004788,abstract_only,ExperimentalDesignAgent,biological_replicate,"[""hct116 and sw480 colon carcinoma cell lines""]",[]
PXD004788,abstract_only,ExperimentalDesignAgent,technical_replicate,[],"[""2""]"
PXD004788,abstract_only,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD004788,abstract_only,ExperimentalDesignAgent,factor_value,"[""arsenic trioxide treatment""]","[""kp1537 treatment""]"
PXD004788,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD004788,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],"[""2""]"
PXD004788,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD004788,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD004788,abstract_only,ExperimentalDesignAgent,technology_type,"[""shotgun proteomics""]","[""shotgun proteomics""]"
PXD005220,with_methods,ExperimentalDesignAgent,biological_replicate,[],"[""patient synovial fluid sample""]"
PXD005220,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD005220,with_methods,ExperimentalDesignAgent,experimental_design,"[""time course"", ""treated vs control""]","[""case vs control"", ""time course""]"
PXD005220,with_methods,ExperimentalDesignAgent,factor_value,"[""responder vs non-responder"", ""stage i vs stage ii"", ""treated vs control""]","[""responders vs non-responders"", ""stage i vs stage ii""]"
PXD005220,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD005220,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD005220,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""39""]"
PXD005220,with_methods,ExperimentalDesignAgent,number_of_samples,"[""39""]","[""39""]"
PXD005220,with_methods,ExperimentalDesignAgent,technology_type,"[""label-free proteomics""]","[""label-free proteomics"", ""shotgun proteomics""]"
PXD005508,with_methods,ExperimentalDesignAgent,biological_replicate,"[""2""]","[""2""]"
PXD005508,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD005508,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD005508,with_methods,ExperimentalDesignAgent,factor_value,"[""dmso or drug""]","[""cell line"", ""treatment""]"
PXD005508,with_methods,ExperimentalDesignAgent,number_of_fractions,[],"[""12""]"
PXD005508,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD005508,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""2""]","[""2"", ""3""]"
PXD005508,with_methods,ExperimentalDesignAgent,number_of_samples,"[""8""]",[]
PXD005508,with_methods,ExperimentalDesignAgent,technology_type,"[""proteomics""]","[""cetsa-ms"", ""shotgun proteomics""]"
PXD005733,with_methods,ExperimentalDesignAgent,biological_replicate,"[""8""]",[]
PXD005733,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD005733,with_methods,ExperimentalDesignAgent,experimental_design,"[""cross-sectional""]","[""case vs control""]"
PXD005733,with_methods,ExperimentalDesignAgent,factor_value,"[""tumor vs adjacent lung tissue""]","[""tumor vs adjacent""]"
PXD005733,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""12""]","[""12""]"
PXD005733,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD005733,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""8""]","[""8""]"
PXD005733,with_methods,ExperimentalDesignAgent,number_of_samples,"[""8""]","[""8""]"
PXD005733,with_methods,ExperimentalDesignAgent,technology_type,"[""data dependent acquisition"", ""data independent acquisition"", ""label free proteomics"", ""tandem mass tags""]","[""shotgun proteomics""]"
PXD006035,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD006035,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD006035,abstract_only,ExperimentalDesignAgent,experimental_design,[],[]
PXD006035,abstract_only,ExperimentalDesignAgent,factor_value,[],[]
PXD006035,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD006035,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD006035,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD006035,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD006035,abstract_only,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD006268,with_methods,ExperimentalDesignAgent,biological_replicate,[],[]
PXD006268,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD006268,with_methods,ExperimentalDesignAgent,experimental_design,[],"[""case vs control""]"
PXD006268,with_methods,ExperimentalDesignAgent,factor_value,[],"[""nodular vs non-nodular""]"
PXD006268,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD006268,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""2""]","[""2""]"
PXD006268,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""2""]","[""2""]"
PXD006268,with_methods,ExperimentalDesignAgent,number_of_samples,"[""4""]","[""4""]"
PXD006268,with_methods,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD006419,with_methods,ExperimentalDesignAgent,biological_replicate,"[""lung msc and bone marrow msc""]","[""6""]"
PXD006419,with_methods,ExperimentalDesignAgent,technical_replicate,"[""1""]","[""1""]"
PXD006419,with_methods,ExperimentalDesignAgent,experimental_design,"[""case vs control"", ""cross-sectional""]","[""treated vs control""]"
PXD006419,with_methods,ExperimentalDesignAgent,factor_value,"[""lung-msc vs bone marrow-msc""]","[""lung-msc vs bone marrow-msc""]"
PXD006419,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""10""]","[""10""]"
PXD006419,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""1""]","[""1""]"
PXD006419,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""6""]","[""6""]"
PXD006419,with_methods,ExperimentalDesignAgent,number_of_samples,"[""6""]","[""6""]"
PXD006419,with_methods,ExperimentalDesignAgent,technology_type,"[""dia proteomics"", ""srm proteomics""]","[""shotgun proteomics""]"
PXD006561,with_methods,ExperimentalDesignAgent,biological_replicate,"[""2""]",[]
PXD006561,with_methods,ExperimentalDesignAgent,technical_replicate,"[""2""]","[""2""]"
PXD006561,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD006561,with_methods,ExperimentalDesignAgent,factor_value,"[""pdr vs parental""]","[""sensitive vs resistant""]"
PXD006561,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""2""]",[]
PXD006561,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""2""]","[""2""]"
PXD006561,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""2""]",[]
PXD006561,with_methods,ExperimentalDesignAgent,number_of_samples,"[""4""]",[]
PXD006561,with_methods,ExperimentalDesignAgent,technology_type,"[""shotgun phosphoproteomics""]","[""shotgun proteomics""]"
PXD006590,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD006590,abstract_only,ExperimentalDesignAgent,technical_replicate,[],"[""2""]"
PXD006590,abstract_only,ExperimentalDesignAgent,experimental_design,"[""cross-sectional""]","[""cross-sectional""]"
PXD006590,abstract_only,ExperimentalDesignAgent,factor_value,"[""age"", ""disease state""]","[""tumor vs non-tumor""]"
PXD006590,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD006590,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],"[""2""]"
PXD006590,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""2""]"
PXD006590,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD006590,abstract_only,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD006743,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD006743,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD006743,abstract_only,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]",[]
PXD006743,abstract_only,ExperimentalDesignAgent,factor_value,"[""dpe vs dpe vapor vs control""]",[]
PXD006743,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD006743,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD006743,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD006743,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD006743,abstract_only,ExperimentalDesignAgent,technology_type,"[""tmt-based proteomics""]",[]
PXD006856,with_methods,ExperimentalDesignAgent,biological_replicate,[],[]
PXD006856,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD006856,with_methods,ExperimentalDesignAgent,experimental_design,[],"[""treated vs control""]"
PXD006856,with_methods,ExperimentalDesignAgent,factor_value,[],"[""naa80 wt vs ko""]"
PXD006856,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD006856,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD006856,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD006856,with_methods,ExperimentalDesignAgent,number_of_samples,[],[]
PXD006856,with_methods,ExperimentalDesignAgent,technology_type,"[""lc-ms/ms""]","[""shotgun proteomics""]"
PXD007123,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD007123,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD007123,abstract_only,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD007123,abstract_only,ExperimentalDesignAgent,factor_value,"[""nad depletion""]","[""cd38 overexpression""]"
PXD007123,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],"[""12""]"
PXD007123,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD007123,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD007123,abstract_only,ExperimentalDesignAgent,number_of_samples,[],"[""2""]"
PXD007123,abstract_only,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD007258,with_methods,ExperimentalDesignAgent,biological_replicate,[],[]
PXD007258,with_methods,ExperimentalDesignAgent,technical_replicate,"[""3""]","[""1""]"
PXD007258,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD007258,with_methods,ExperimentalDesignAgent,factor_value,"[""treatment""]","[""vehicle vs. pdgf-bb""]"
PXD007258,with_methods,ExperimentalDesignAgent,number_of_fractions,[],"[""6""]"
PXD007258,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""3""]","[""1""]"
PXD007258,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""2""]"
PXD007258,with_methods,ExperimentalDesignAgent,number_of_samples,[],"[""2""]"
PXD007258,with_methods,ExperimentalDesignAgent,technology_type,[],"[""gel-based experiment""]"
PXD007594,with_methods,ExperimentalDesignAgent,biological_replicate,[],[]
PXD007594,with_methods,ExperimentalDesignAgent,technical_replicate,"[""2""]",[]
PXD007594,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD007594,with_methods,ExperimentalDesignAgent,factor_value,"[""cm09"", ""cm10"", ""cm11"", ""dmso"", ""vh032""]","[""treatment""]"
PXD007594,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""2""]","[""20""]"
PXD007594,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""2""]",[]
PXD007594,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""2""]"
PXD007594,with_methods,ExperimentalDesignAgent,number_of_samples,"[""5""]","[""10""]"
PXD007594,with_methods,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""bottom-up proteomics""]"
PXD007726,with_methods,ExperimentalDesignAgent,biological_replicate,"[""3""]","[""3""]"
PXD007726,with_methods,ExperimentalDesignAgent,technical_replicate,"[""1""]",[]
PXD007726,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD007726,with_methods,ExperimentalDesignAgent,factor_value,"[""shgfp control vs usp9x shrna knockdown""]","[""usp9x knockdown vs control""]"
PXD007726,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""19""]","[""36""]"
PXD007726,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""1""]",[]
PXD007726,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""6""]","[""3""]"
PXD007726,with_methods,ExperimentalDesignAgent,number_of_samples,"[""6""]","[""6""]"
PXD007726,with_methods,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""bottom-up proteomics"", ""shotgun proteomics""]"
PXD007761,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD007761,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD007761,abstract_only,ExperimentalDesignAgent,experimental_design,[],"[""treated vs control""]"
PXD007761,abstract_only,ExperimentalDesignAgent,factor_value,[],"[""dyrk3 vs egfp and gsk-626616 inhibitor""]"
PXD007761,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD007761,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD007761,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD007761,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD007761,abstract_only,ExperimentalDesignAgent,technology_type,[],"[""affinity purification coupled with mass spectrometry proteomics""]"
PXD007906,with_methods,ExperimentalDesignAgent,biological_replicate,"[""8 samples""]","[""4""]"
PXD007906,with_methods,ExperimentalDesignAgent,technical_replicate,"[""3""]","[""3""]"
PXD007906,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD007906,with_methods,ExperimentalDesignAgent,factor_value,"[""oleate-treated vs untreated""]","[""oleate-treated vs untreated""]"
PXD007906,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD007906,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""3""]","[""3""]"
PXD007906,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""8""]","[""4""]"
PXD007906,with_methods,ExperimentalDesignAgent,number_of_samples,"[""8""]","[""8""]"
PXD007906,with_methods,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD008033,with_methods,ExperimentalDesignAgent,biological_replicate,[],"[""3""]"
PXD008033,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD008033,with_methods,ExperimentalDesignAgent,experimental_design,"[""time course""]","[""time course""]"
PXD008033,with_methods,ExperimentalDesignAgent,factor_value,"[""cell cycle phase""]","[""cell cycle stage""]"
PXD008033,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""72""]","[""12"", ""24""]"
PXD008033,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD008033,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""3""]"
PXD008033,with_methods,ExperimentalDesignAgent,number_of_samples,[],"[""9""]"
PXD008033,with_methods,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD008147,with_methods,ExperimentalDesignAgent,biological_replicate,"[""3""]",[]
PXD008147,with_methods,ExperimentalDesignAgent,technical_replicate,"[""3""]",[]
PXD008147,with_methods,ExperimentalDesignAgent,experimental_design,[],"[""treated vs control""]"
PXD008147,with_methods,ExperimentalDesignAgent,factor_value,"[""cell line and knockout conditions""]",[]
PXD008147,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD008147,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""3""]","[""3""]"
PXD008147,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""3""]","[""3""]"
PXD008147,with_methods,ExperimentalDesignAgent,number_of_samples,[],"[""3""]"
PXD008147,with_methods,ExperimentalDesignAgent,technology_type,"[""targeted proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""targeted proteomics""]"
PXD008272,with_methods,ExperimentalDesignAgent,biological_replicate,"[""3""]",[]
PXD008272,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD008272,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]",[]
PXD008272,with_methods,ExperimentalDesignAgent,factor_value,"[""stil wt vs stil dag""]",[]
PXD008272,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD008272,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD008272,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""3""]","[""3""]"
PXD008272,with_methods,ExperimentalDesignAgent,number_of_samples,[],[]
PXD008272,with_methods,ExperimentalDesignAgent,technology_type,"[""shotgun proteomics"", ""targeted proteomics""]","[""shotgun proteomics"", ""targeted proteomics""]"
PXD008463,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD008463,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD008463,abstract_only,ExperimentalDesignAgent,experimental_design,[],[]
PXD008463,abstract_only,ExperimentalDesignAgent,factor_value,[],[]
PXD008463,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],"[""48""]"
PXD008463,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD008463,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD008463,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD008463,abstract_only,ExperimentalDesignAgent,technology_type,"[""top-down proteomics""]","[""shotgun proteomics""]"
PXD008568,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD008568,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD008568,abstract_only,ExperimentalDesignAgent,experimental_design,"[""case vs control""]",[]
PXD008568,abstract_only,ExperimentalDesignAgent,factor_value,"[""pda vs control""]",[]
PXD008568,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],"[""16""]"
PXD008568,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD008568,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD008568,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD008568,abstract_only,ExperimentalDesignAgent,technology_type,"[""isobaric tags for relative and absolute quantification""]","[""top-down proteomics""]"
PXD008713,abstract_only,ExperimentalDesignAgent,biological_replicate,"[""1""]",[]
PXD008713,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD008713,abstract_only,ExperimentalDesignAgent,experimental_design,"[""case vs control""]","[""case vs control""]"
PXD008713,abstract_only,ExperimentalDesignAgent,factor_value,"[""metastases vs surrounding tissue""]","[""lung metastases vs surrounding tissue""]"
PXD008713,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD008713,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD008713,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,"[""1""]","[""1""]"
PXD008713,abstract_only,ExperimentalDesignAgent,number_of_samples,"[""2""]","[""2""]"
PXD008713,abstract_only,ExperimentalDesignAgent,technology_type,"[""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD008870,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD008870,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD008870,abstract_only,ExperimentalDesignAgent,experimental_design,"[""cross-sectional""]","[""cross-sectional""]"
PXD008870,abstract_only,ExperimentalDesignAgent,factor_value,"[""disease state""]","[""recent-onset type 1 diabetes, islet autoantibody-positive, low-risk autoantibody-negative, healthy""]"
PXD008870,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD008870,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD008870,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,"[""101""]",[]
PXD008870,abstract_only,ExperimentalDesignAgent,number_of_samples,"[""101""]","[""101""]"
PXD008870,abstract_only,ExperimentalDesignAgent,technology_type,"[""metaproteomics""]","[""bottom-up proteomics"", ""shotgun proteomics""]"
PXD008952,with_methods,ExperimentalDesignAgent,biological_replicate,[],"[""7""]"
PXD008952,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD008952,with_methods,ExperimentalDesignAgent,experimental_design,"[""time course"", ""treated vs control""]","[""cross-sectional""]"
PXD008952,with_methods,ExperimentalDesignAgent,factor_value,[],[]
PXD008952,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""24""]","[""24""]"
PXD008952,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD008952,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,[],"[""7""]"
PXD008952,with_methods,ExperimentalDesignAgent,number_of_samples,[],"[""7""]"
PXD008952,with_methods,ExperimentalDesignAgent,technology_type,"[""affinity purification coupled with mass spectrometry proteomics"", ""bottom-up proteomics""]","[""shotgun proteomics""]"
PXD009041,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD009041,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD009041,abstract_only,ExperimentalDesignAgent,experimental_design,[],"[""treated vs control""]"
PXD009041,abstract_only,ExperimentalDesignAgent,factor_value,[],"[""midostaurin treatment""]"
PXD009041,abstract_only,ExperimentalDesignAgent,number_of_fractions,[],"[""12""]"
PXD009041,abstract_only,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009041,abstract_only,ExperimentalDesignAgent,number_of_biological_replicates,[],[]
PXD009041,abstract_only,ExperimentalDesignAgent,number_of_samples,[],[]
PXD009041,abstract_only,ExperimentalDesignAgent,technology_type,"[""quantitative tyrosine and global phosphoproteomics"", ""targeted proteomics""]","[""affinity purification coupled with mass spectrometry proteomics"", ""shotgun proteomics""]"
PXD009149,with_methods,ExperimentalDesignAgent,biological_replicate,"[""3""]","[""3""]"
PXD009149,with_methods,ExperimentalDesignAgent,technical_replicate,[],[]
PXD009149,with_methods,ExperimentalDesignAgent,experimental_design,"[""time course""]","[""time course""]"
PXD009149,with_methods,ExperimentalDesignAgent,factor_value,"[""time point"", ""zinc-treated vs control""]","[""zn-treated vs untreated""]"
PXD009149,with_methods,ExperimentalDesignAgent,number_of_fractions,[],[]
PXD009149,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,[],[]
PXD009149,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""3""]","[""3""]"
PXD009149,with_methods,ExperimentalDesignAgent,number_of_samples,[],[]
PXD009149,with_methods,ExperimentalDesignAgent,technology_type,"[""label-free proteomics"", ""targeted phosphoproteomics""]","[""shotgun proteomics""]"
PXD009216,with_methods,ExperimentalDesignAgent,biological_replicate,[],"[""3""]"
PXD009216,with_methods,ExperimentalDesignAgent,technical_replicate,"[""3""]","[""3""]"
PXD009216,with_methods,ExperimentalDesignAgent,experimental_design,"[""treated vs control""]","[""treated vs control""]"
PXD009216,with_methods,ExperimentalDesignAgent,factor_value,[],"[""h vs m vs l"", ""s1 vs s2 vs s3""]"
PXD009216,with_methods,ExperimentalDesignAgent,number_of_fractions,"[""5""]","[""5""]"
PXD009216,with_methods,ExperimentalDesignAgent,number_of_technical_replicates,"[""3""]","[""3""]"
PXD009216,with_methods,ExperimentalDesignAgent,number_of_biological_replicates,"[""3""]","[""3""]"
PXD009216,with_methods,ExperimentalDesignAgent,number_of_samples,"[""3""]","[""9""]"
PXD009216,with_methods,ExperimentalDesignAgent,technology_type,"[""affinity purification coupled with mass spectrometry proteomics""]","[""shotgun proteomics""]"
PXD009292,abstract_only,ExperimentalDesignAgent,biological_replicate,[],[]
PXD009292,abstract_only,ExperimentalDesignAgent,technical_replicate,[],[]
PXD009292,abstract_only,ExperimentalDesignAgent,experimental_design,"[""time course""]","[""time course""]"
PXD009292,abstract_only,ExperimentalDesignAgent,factor_value,"[""ribosomal subcomplexes""]","[""ribosomal subcomplexes""]"
