agent,pxd_id,field,golden,llm,match_type,score,replicate,model,model_dir,arm
BiologicalAgent,PXD018830,species,Homo sapiens,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD018830,organ,Breast epithelium,breast tissue specimens; tumor tissues; normal breast tissues; tissues; protein fraction; sections,HIERARCHICAL,0.87,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD018830,disease,Breast cancer (BC); Control,breast cancer; breast or ovarian cancer; breast tumors,NO_MATCH,0.588221,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD019394,species,Mus musculus,mouse; mice,NO_MATCH,0.774888,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD019394,organ,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis,brain; brown fat; heart; liver; lung; kidney; pancreas; spleen; testis,EXACT,0.988889,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD019394,cell_type,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD019394,disease,normal,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD021383,species,Dermatophagoides pteronyssinus; Dermatophagoides farinae; Suidasia medanensis; Cicer arietinum; Saccharomyces cerevisiae; Homo sapiens,dust mite; Dermatophagoides pteronyssinus; Dermatophagoides farinae; Suidasia medanensis; Cicer arietinum; baker's yeast; D. farinae; Suidasia; Cicer; yeast; D. pteronyssinus; Blomia tropicalis; Blomia; chickpea; human origin; B. tropicalis; house dust mite; mouse,SEMANTIC,0.933739,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD022741,species,Saccharomyces cerevisiae,Saccharomyces cerevisiae; Yeast,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD026287,species,Arabidopsis thaliana,Arabidopsis; mouse,NO_MATCH,0.901981,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD026287,organ,whole seedlings,roots; root,NO_MATCH,0.568521,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD026287,cell_type,plant cell,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD028781,species,Toxoplasma gondii,Toxoplasma gondii; T. gondii; Saccharomyces cerevisiae; Homo sapiens; S. cerevisiae; Danio rerio; Mus musculus; H. sapiens,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD028781,cell_line,HFF-1,HFF; HFF-1,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD028781,strain,RH tachyzoites; RHΔku80,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD029966,species,Homo sapiens; Mus musculus,mice; mouse; chicken; Human,NO_MATCH,0.800114,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD029966,organ,serum,maternal spleens; spleens; spleen; Tissue homogenates; Skin; dermis; subcutis; plasma; pellet; fractions; tissues,NO_MATCH,0.626578,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD029997,species,Saccharomyces cerevisiae,S. cerevisiae; Saccharomyces cerevisiae; Escherichia coli; yeast cells; yeast cell; yeast; cells; Xenopus laevis,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD029997,cell_type,yeast,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD029997,cell_line,Saccharomyces cerevisiae BY4742,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD029997,strain,BY4742,Hst2FL; Hst2; Taf14YEATS; Sas5YEATS; Sth1BD; Rosetta,NO_MATCH,0.469539,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD030403,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD030403,organ,thyroid,thyroid,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD030403,cell_type,thyroid epithelial cell,cells,HIERARCHICAL,0.8,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD030403,cell_line,Nthy-ORI,Nthy-ORI,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD030403,disease,normal,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD034195,species,Desulfuromonas acetexigens,Desulfobacterota; Desulfuromonas acetexigens; D. acetexigens; DSM 1397,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD034195,cell_line,Desulfuromonas acetexigens,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD036655,species,Mus musculus,Mouse; mice,NO_MATCH,0.774888,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD036832,species,Mus musculus,Escherichia coli; C57BL/6J mice; mice; mouse; yeast,NO_MATCH,0.774888,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD036832,organ,Liver; Lungs; Spleen; Plasma,liver; lung; spleen; heart; kidney; plasma; leukocytes; organs; blood,SEMANTIC,0.955791,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD036832,disease,"""naive, sepsis""; sepsis",,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD040176,species,Diplonema papillatum,Diplonema papillatum; D. papillatum,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD040176,organ,Mitochondrial mitoribosomes,mitochondria; Mitochondrial pellets; Diplonema cell pellets,HIERARCHICAL,0.9,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD040176,cell_type,Diplonema papillatum,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD040722,species,Mus musculus,mouse; mice; Mus musculus,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD040722,organ,thoracic aorta; brain (cerebrum); gastrocnemius muscle; heart; kidney; liver; lung; abdominal skin,brain; cerebrum; gastrocnemius muscle; heart; kidney; liver; lung; thoracic aorta; skin; muscle,SEMANTIC,0.976684,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD041681,species,homo sapiens,human; Homo sapience,NO_MATCH,0.825339,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD042574,species,Homo sapiens,Tritirachium album; Human; mammalian; HEK293T,NO_MATCH,0.825339,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD042574,disease,oral squamous cell carcinoma (OSCC),oral cancer; oral squamous cell carcinoma; OSCC; oral malignant lesions,NO_MATCH,0.919643,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD043392,species,Saccharomyces cerevisiae,budding yeast; S. cerevisiae; Saccharomyces cerevisiae; Escherichia coli; E. coli,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD043392,strain,W303-1,W303,SEMANTIC,0.8955001831054688,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD060381,species,Homo sapiens,Human,SEMANTIC,0.8253394365310669,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD060381,cell_type,mesenchymal stem cells,cells,HIERARCHICAL,0.83,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD060381,cell_line,ASC52telo,MSCs; MSC; ASC52telo cells; derived mesenchymal stem cell line (ATCC® SCRC-4000™); cells,NO_MATCH,0.886909,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD060381,disease,degenerative disc disease,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD001856,cleavage_agent,Lys-C; trypsin,Lys-C; trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD001856,label,Lys8/Arg10 (heavy); Lys4/Arg6 (medium); Light (unlabeled),SILAC; U-13C615N2; Lys8; U-13C615N4; Arg10; U-13C415N0; Lys4; U-13C615N0; Arg6,NO_MATCH,0.614437,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD001856,reduction_reagent,DTT,DTT,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD002619,instrument,Q Exactive,EASY-nLC nano high performance liquid chromatography system; Q Exactive mass spectrometer,NO_MATCH,0.719207,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD002619,label,SILAC,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD005982,cleavage_agent,trypsin,trypsin; Trypsin/P,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD005982,label,label-free,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD005982,reduction_reagent,DTT,DTT,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD006847,cleavage_agent,trypsin; Lys-C,Trypsin; Lys-C,EXACT,0.975,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD006847,label,Label-free,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD006847,reduction_reagent,DTT,DTT,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD012439,cleavage_agent,trypsin,Tryptic,SEMANTIC,0.7483850121498108,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD012439,reduction_reagent,DTT,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD013543,cleavage_agent,trypsin,trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD013543,label,label-free,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD013809,cleavage_agent,Lys-C; trypsin,trypsin; LysC,SEMANTIC,0.966385,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD013809,label,SILAC,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD013809,reduction_reagent,DTT,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD014762,cleavage_agent,trypsin,trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD015272,label,SILAC (light: Lys/Arg; heavy: Lys/Arg),,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD015289,cleavage_agent,trypsin; Lys-C,Trypsin/Lys-C mix,SEMANTIC,0.891432,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD015289,label,label-free,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD015289,reduction_reagent,dithiothreitol (DTT),DTT; dithiothreitol,NO_MATCH,0.956966,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD018830,instrument,Q Exactive HF-X,TissueLyser LT; Bioanalyzer 2100 instrument; NanoDrop ND-1000 spectrophotometer; Caliper HT RNA LabChip; NextSeq 500; bioruptor-type sonicator; Q-Exactive Plus; EASY-nLC 1000 liquid chromatography system; Q-Exactive HF-X; Q-Exactive HFX; EASY-nLC 1200 system; Autostainer Plus; PT-LINK,NO_MATCH,0.981527,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD018830,label,label free sample,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD018830,collision_energy,30,collision energy: 30,NO_MATCH,0.592191219329834,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD019394,instrument,LTQ Orbitrap,LTQ-Orbitrap mass spectrometer; LTQ-Velos-Orbitrap mass spectrometer,NO_MATCH,0.925704,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD019394,label,label free sample,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD021383,cleavage_agent,trypsin,trypsin; ProteoExtract All-in-One Trypsin Digestion Kit; digested; MS-grade trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD021383,reduction_reagent,dithiothreitol (DTT),reduced; dithiothreitol; DTT,NO_MATCH,0.956966,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD022741,instrument,Orbitrap Fusion Lumos,Agilent 300Extend-C18 column; Agilent Infinity 1260 HPLC; mass spectrometer; Orbitrap Fusion Lumos mass spectrometer; Proxeon EASY-nLC 1200 LC pump; Orbitrap,NO_MATCH,0.914192,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD022741,label,TMT126; TMT127N; TMT127C; TMT128N; TMT128C; TMT129N; TMT129C; TMT130N; TMT130C; TMT131N; TMT131C,TMT11,SEMANTIC,0.732702374458313,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD026287,instrument,LTQ Orbitrap Velos,Leica TCS SP5; Bio-Rad Molecular Imager FX system; water bath sonicator (Diagenode Bioruptor 200); GFP-Trap_A agarose beads; LTQ Orbitrap Velos Pro mass spectrometer; MaxQuant; Perseus; LightCycler® 480; Bio-Rad Mini-PROTEAN® TGX™ Precast Gel; Amersham™ Protran® western blotting membrane; Stereo Dissecting Microscope (Zeiss Stemi SV6); oligo d(T) magnetic beads; RNA Fragmentation Reagent; Protein G magnetic bead; EpiMark N6-Methyladenosine Enrichment Kit; murine RNase inhibitor; ScriptSeq v2 RNA-Seq Library Preparation Kit; E-Gel SizeSelect II; Agilent High Sensitivity DNA Chips; Nextseq 500,NO_MATCH,0.940872,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD026287,label,label free sample,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD028781,cleavage_agent,Trypsin; Lys-C,Trypsin/LysC; tryptic,SEMANTIC,0.966385,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD028781,label,label-free,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD029966,instrument,TripleTOF 6600,NanoDrop spectrophotometer; SpectraMax190; BD LSRFortessa; LSRII; NanoLC 425 Ultra; TripleTOF 6600 mass spectrometer; TripleTOF 6600; ProteinPilot; Axio Imager M2,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD029966,label,label free sample,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD029997,cleavage_agent,trypsin,ULP1 protease; 3 C protease; TEV protease; zymolyase; trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD029997,reduction_reagent,TCEP,TCEP,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD030403,instrument,LTQ-Orbitrap,Illumina HiSeq 1500; LTQ-Orbitrap instrument,NO_MATCH,0.956588,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD030403,label,label free sample,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD032098,instrument,1; 2; 3; 4,ELMO glow discharge system; FEI Vitrobot Mark IV; FEI Titan Krios G3i; Gatan K3 BioQuantum direct electron detector; SerialEM; Relion v3.0; Cryosparc v3.0; CryoDRGN v.3.0.2; UCFS ChimeraX v1.3; pyEM v0.5; DeepEMhancer; Coot v0.9.6; Phenix v1.18.2-3874; ISOLDE v1.2.2; Coot v0.9.2; phenix refine v1.18.2-3874; UCSF chimera v1.14; ChimeraX v1.3; ÄKTAmicro chromatography system; Superdex Peptide 3.2/30 column; LC–MS/MS; Orbitrap Fusion Tribrid mass spectrometer; EASY-nLC 1200 system; NuPAGE 4–12% Bis-Tris gel; GeniusPro TECAN plate reader; Biacore X100,NO_MATCH,0.420829,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD032098,label,run 1; run 2; run 3; run 4; run 5; run 6; run 7; run 8,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD034195,cleavage_agent,trypsin,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD036655,cleavage_agent,trypsin,Lys-C; trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD036655,label,TMT10plex,TMT10 plex; TMT6plex,NO_MATCH,0.919298,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD036655,reduction_reagent,DTT,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD036832,instrument,Q Exactive HF-X,Q Exactive HF-X mass spectrometer; EASY-nLC 1200 ultra-HPLC system,NO_MATCH,0.75193,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD036832,label,label free sample,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD040176,instrument,Orbitrap Fusion,Zeiss Axioscope; TissueLyserII; Vivaspin 500; AH-650; ChemiDoc MP instrument; Self-Pack C18 column; Easy-nLC 1200 system; Orbitrap Fusion mass spectrometer,NO_MATCH,0.900315,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD040176,label,Label free,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD040722,cleavage_agent,trypsin,trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD040722,label,TMT16plex,TMT; TMT16; TMT10,NO_MATCH,0.810845,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD041681,instrument,Orbitrap Fusion Lumos Tribrid,Architect C8000 clinical chemistry analyzer; nanoLC-MS/MS; Ulti-Mate™ 3000 RSLCnano system; Orbitrap Fusion™ Lumos™ Tribrid™ Mass Spectrometer,NO_MATCH,0.897911,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD041681,label,label free sample,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD042574,cleavage_agent,proteinase K; trypsin,tryptic digestion; double-protease digestion; nonspecific protease; trypsin; proteinase K; PK; PK digestion; sequencing-grade porcine trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD042574,reduction_reagent,dithiothreitol (DTT),dithiothreitol; DTT,NO_MATCH,0.956966,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD043392,cleavage_agent,trypsin,zymolase; MNase,NO_MATCH,0.544001,3,Gemma 4 31B,gemma4_31b,S0
TechnicalAgent,PXD060381,cleavage_agent,trypsin,trypsin,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD001856,replicates,3,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD002619,fractions,6,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD005982,replicates,3,three biological replicates,NO_MATCH,0.5509132146835327,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD005982,number_of_samples,9,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD006847,number_of_samples,10-100 cultured cells; single human islet cross sections,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD012439,replicates,3,biological replicates,NO_MATCH,0.35398316383361816,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD012439,technical_replicates,3,technical triplicates; Two technical replicate; technical duplicate,NO_MATCH,0.436915,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD012439,number_of_samples,18,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD013543,replicates,8 per group,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD013543,technical_replicates,3,three technical replicates,NO_MATCH,0.5814386010169983,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD013543,number_of_samples,16,11 animals; eight individuals,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD014762,replicates,3,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD014762,number_of_samples,6,n = 3 IPF specimens,NO_MATCH,0.29537713527679443,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD015272,replicates,2,three,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD015289,technical_replicates,6,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD018830,replicates,21,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD018830,fractions,1,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD018830,factor_value,Breast cancer (BC); Control,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD019394,fractions,13,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD019394,factor_value,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis; enrichment of phosphorylated Protein; no enrichment,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD021383,replicates,4–6,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD022741,replicates,3,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD022741,fractions,13,96 fractions; 24; 12 nonadjacent samples,NO_MATCH,0.522766,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD026287,replicates,3,three biological replicates,NO_MATCH,0.5509132146835327,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD026287,fractions,60,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD028781,replicates,3,three biological replicates,NO_MATCH,0.5509132146835327,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD028781,number_of_samples,2,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD029966,replicates,3,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD029966,fractions,1,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD029966,factor_value,AC=MS:1001251,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD030403,replicates,2,two biological replicates; three biological replicates,NO_MATCH,0.535475,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD030403,fractions,3,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD032098,fractions,1,four fractions,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD034195,replicates,3,Three biological replicates,NO_MATCH,0.5509132146835327,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD034195,number_of_samples,6,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD036655,replicates,5,5; 3; 4; 2,EXACT,1.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD036655,number_of_samples,10,25; 12; 500; 150; 1200–1500; 1200,NO_MATCH,0.552679,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD036832,replicates,1,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD036832,fractions,8,96,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD036832,factor_value,liver180802-T0T6_HpH_1; liver180802-T0T6_HpH_2; liver180802-T0T6_HpH_3; liver180802-T0T6_HpH_4; liver180802-T0T6_HpH_5; liver180802-T0T6_HpH_6; liver180802-T0T6_HpH_7; liver180802-T0T6_HpH_8; liver180802-T12T18_HpH_1; liver180802-T12T18_HpH_2; liver180802-T12T18_HpH_3; liver180802-T12T18_HpH_4; liver180802-T12T18_HpH_5; liver180802-T12T18_HpH_6; liver180802-T12T18_HpH_7; liver180802-T12T18_HpH_8; lung180802-T0T6_HpH_1; lung180802-T0T6_HpH_2; lung180802-T0T6_HpH_3; lung180802-T0T6_HpH_4; lung180802-T0T6_HpH_5; lung180802-T0T6_HpH_6; lung180802-T0T6_HpH_7; lung180802-T0T6_HpH_8; lung180802-T12T18_HpH_1; lung180802-T12T18_HpH_2; lung180802-T12T18_HpH_3; lung180802-T12T18_HpH_4; lung180802-T12T18_HpH_5; lung180802-T12T18_HpH_6; lung180802-T12T18_HpH_7; lung180802-T12T18_HpH_8; spleen180802-T0T6_HpH_1; spleen180802-T0T6_HpH_2; spleen180802-T0T6_HpH_3; spleen180802-T0T6_HpH_4; spleen180802-T0T6_HpH_5; spleen180802-T0T6_HpH_6; spleen180802-T0T6_HpH_7; spleen180802-T0T6_HpH_8; spleen180802-T12T18_HpH_1; spleen180802-T12T18_HpH_2; spleen180802-T12T18_HpH_3; spleen180802-T12T18_HpH_4; spleen180802-T12T18_HpH_5; spleen180802-T12T18_HpH_6; spleen180802-T12T18_HpH_7; spleen180802-T12T18_HpH_8; plasma180802-T0T6_HpH_1; plasma180802-T0T6_HpH_2; plasma180802-T0T6_HpH_3; plasma180802-T0T6_HpH_4; plasma180802-T0T6_HpH_5; plasma180802-T0T6_HpH_6; plasma180802-T0T6_HpH_7; plasma180802-T0T6_HpH_8; plasma180802-T12T18_HpH_1; plasma180802-T12T18_HpH_2; plasma180802-T12T18_HpH_3; plasma180802-T12T18_HpH_4; plasma180802-T12T18_HpH_5; plasma180802-T12T18_HpH_6; plasma180802-T12T18_HpH_7; plasma180802-T12T18_HpH_8,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD040176,replicates,1,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD040722,replicates,4,4 biological replicates,NO_MATCH,0.5942692160606384,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD042574,number_of_samples,12,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD043392,replicates,2,three biological replicates,NO_MATCH,0.42343422770500183,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD060381,replicates,3,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
ExperimentalDesignAgent,PXD060381,number_of_samples,9,,NO_MATCH,0.0,3,Gemma 4 31B,gemma4_31b,S0
BiologicalAgent,PXD001856,species,human (Homo sapiens),human,SEMANTIC,0.912011981010437,3,Gemma 4 31B,gemma4_31b,S1
BiologicalAgent,PXD002619,species,Homo sapiens,Human,SEMANTIC,0.8253394365310669,3,Gemma 4 31B,gemma4_31b,S1
