source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD003293	shard_0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'small airway epithelial cells', 'ontology_name': 'respiratory tract epithelial cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'normal', 'ontology_name': 'normal'}	{'value': 'immortalized primary cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'lung', 'ontology_name': 'lung'}	0.818	0.864	0.429	1.0	{'value': '2', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'treatment and cell state', 'ontology_name': False}	{'value': '2', 'ontology_name': False}	{'value': '60', 'ontology_name': False}	{'value': '8', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Shotgun proteomics', 'ontology_name': False}	0.872	0.833	0.778	1.0	{'value': 'DDA', 'ontology_name': False}	{'value': '30 mM', 'ontology_name': False}	{'value': 'iodoacetamine', 'ontology_name': False}	[{'value': 'Lys-C', 'ontology_name': False}, {'value': 'Trypsin', 'ontology_name': False}]	{'value': '30%', 'ontology_name': False}	[{'value': 'IMAC', 'ontology_name': False}, {'value': 'immobilized metal affinity chromatography', 'ontology_name': False}]	[{'value': 'strong cation exchange chromatography', 'ontology_name': False}, {'value': 'SCX', 'ontology_name': False}]	[{'value': 'higher-energy collisional dissociation', 'ontology_name': False}, {'value': 'collision-activated dissociation', 'ontology_name': False}]	[{'value': 'Q Exactive Orbitrap', 'ontology_name': 'Q Exactive GC Orbitrap'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}]	{'value': 'ESI', 'ontology_name': False}	[{'value': 'iTRAQ', 'ontology_name': False}, {'value': '8-plex iTRAQ', 'ontology_name': False}]	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'carbamidometheylation', 'ontology_name': 'carbamoylated residue'}, {'value': 'oxidation', 'ontology_name': 'Oxidation'}, {'value': 'phosphorylation', 'ontology_name': 'Phospho'}]	{'value': '10 mM', 'ontology_name': False}	{'value': 'DTT', 'ontology_name': False}	0.963	0.926	1.0	1.0
PXD003408	shard_0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'endothelial cells', 'ontology_name': 'endothelial cell'}, {'value': 'fibroblasts', 'ontology_name': 'fibroblast'}, {'value': 'peripheral blood mononuclear cells', 'ontology_name': 'peripheral blood mononuclear cell'}, {'value': 'Endothelial cell of umbilical vein', 'ontology_name': 'endothelial cell of umbilical vein'}]	{'value': 'unknown', 'ontology_name': False}	[{'value': 'inflammation', 'ontology_name': 'inflammatory disease'}, {'value': 'inflammatory response', 'ontology_name': 'inflammatory response'}]	{'value': 'primary cells', 'ontology_name': False}	[{'value': 'primary cells', 'ontology_name': 'primary cell'}, {'value': 'peripheral blood', 'ontology_name': 'peripheral blood'}, {'value': 'Umbilical vein', 'ontology_name': 'umbilical vein'}]	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}, {'value': 'human', 'ontology_name': 'Homo sapiens'}]	{'value': 'Umbilical vein', 'ontology_name': 'umbilical vein'}	0.886	0.924	0.619	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'interleukin 1-β stimulation', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '3', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Shotgun proteomics', 'ontology_name': False}	0.817	0.856	0.444	1.0	{'value': 'DDA', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Carbamidomethyl', 'ontology_name': False}	{'value': 'trypsin', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'HCD', 'ontology_name': False}	{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}	{'value': 'ESI', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'L-histidine residue', 'ontology_name': 'L-histidine residue'}, {'value': 'residues isobaric at 128.058578 Da', 'ontology_name': False}, {'value': 'L-tyrosine residue', 'ontology_name': 'L-tyrosine residue'}, {'value': 'Carbamidomethyl', 'ontology_name': 'Carbamidomethyl'}, {'value': 'Oxidation', 'ontology_name': 'Oxidation'}, {'value': 'Acetyl', 'ontology_name': 'Acetyl'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.898	0.915	0.7	1.0
PXD003416	shard_0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'fibroblasts', 'ontology_name': 'fibroblast'}, {'value': 'endothelial cells', 'ontology_name': 'endothelial cell'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'primary cells', 'ontology_name': False}	{'value': 'primary human cells', 'ontology_name': 'primary cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'skin', 'ontology_name': 'zone of skin'}	0.827	0.893	0.4	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'interleukin 1-β stimulation', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Shotgun proteomics', 'ontology_name': False}, {'value': 'bottom up proteomics', 'ontology_name': False}]	0.79	0.82	0.4	1.0	[{'value': 'data-dependent', 'ontology_name': False}, {'value': 'Shotgun proteomics', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'secreted, cytoplasmic and nuclear protein fractions', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'QExactive orbitrap', 'ontology_name': 'Orbitrap Elite'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'orbitrap', 'ontology_name': False}	[{'value': 'Carbamidomethyl', 'ontology_name': 'Carbamidomethyl'}, {'value': 'Oxidation', 'ontology_name': 'Oxidation'}, {'value': 'Acetyl', 'ontology_name': 'Acetyl'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.905	1.0	0.526	1.0
PXD003594	shard_0	{'value': 'unknown', 'ontology_name': False}	{'value': 'MCF7', 'ontology_name': 'MCF7 cell'}	{'value': 'breast cancer cell', 'ontology_name': 'mammary gland epithelial cell'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Breast cancer', 'ontology_name': 'breast cancer'}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'breast', 'ontology_name': 'breast'}	0.9	1.0	0.5	1.0	{'value': '4', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'treatment', 'ontology_name': False}	{'value': '4', 'ontology_name': False}	{'value': '2', 'ontology_name': False}	{'value': '4', 'ontology_name': False}	{'value': '2', 'ontology_name': False}	{'value': '2', 'ontology_name': False}	{'value': 'shotgun proteomics', 'ontology_name': False}	0.911	0.822	1.0	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'trypsin', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TiO2', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'LTQ Orbitrap', 'ontology_name': 'LTQ Orbitrap'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	[{'value': 'Orbitrap', 'ontology_name': False}, {'value': 'Orbitrap', 'ontology_name': False}]	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}, {'value': 'deaminated residue', 'ontology_name': 'deaminated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.915	0.99	0.6	1.0
PXD003971	shard_0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'fibroblast', 'ontology_name': 'fibroblast'}, {'value': 'mesenchymal stem cells', 'ontology_name': 'mesenchymal stem cell'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'chronic inflammation', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': False}	{'value': 'human fibroblasts', 'ontology_name': 'fibroblast'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'skin', 'ontology_name': 'zone of skin'}	0.877	0.967	0.467	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'inflammatory stimulation; dexamethasone treatment', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'shotgun proteomics', 'ontology_name': False}, {'value': 'label-free quantification', 'ontology_name': False}]	0.83	0.9	0.4	1.0	[{'value': 'DDA', 'ontology_name': False}, {'value': 'Shotgun proteomics', 'ontology_name': False}, {'value': 'targeted', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'trypsin', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'HCD', 'ontology_name': False}	{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}	{'value': 'ESI', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'Carbamidomethyl', 'ontology_name': 'Carbamidomethyl'}, {'value': 'Oxidation', 'ontology_name': 'Oxidation'}, {'value': 'Acetyl', 'ontology_name': 'Acetyl'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'DTT', 'ontology_name': False}	0.866	0.837	0.737	1.0
PXD004334	shard_0	{'value': '11.5–13.5', 'ontology_name': False}	[{'value': 'RPE1WT', 'ontology_name': 'retinitis pigmentosa'}, {'value': 'KDM3Anull', 'ontology_name': False}, {'value': 'IFT81null', 'ontology_name': False}, {'value': 'RPE1CrWT', 'ontology_name': False}]	[{'value': 'retinal pigment epithelial cell', 'ontology_name': 'retinal pigment epithelial cell'}, {'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}]	{'value': 'embryonic', 'ontology_name': False}	{'value': 'Disease free', 'ontology_name': False}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.917	0.967	0.667	1.0	{'value': '3', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'wild-type vs null', 'ontology_name': False}	{'value': '3', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '3', 'ontology_name': False}	{'value': '2', 'ontology_name': False}	{'value': '2', 'ontology_name': False}	[{'value': 'shotgun proteomics', 'ontology_name': False}, {'value': 'affinity purification coupled with mass spectrometry proteomics', 'ontology_name': False}]	0.905	0.85	0.9	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'trypsin', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}	{'value': 'ESI', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'acetylated', 'ontology_name': 'acetylated residue'}, {'value': 'oxidation', 'ontology_name': 'Oxidation'}, {'value': 'mono-, di-, and trimethylation', 'ontology_name': 'trimethyl-L-arginine'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.874	0.959	0.471	1.0
PXD004626	shard_0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'platelet', 'ontology_name': 'platelet'}, {'value': 'unknown', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	[{'value': 'metastatic melanoma', 'ontology_name': 'metastatic melanoma'}, {'value': 'cachexia', 'ontology_name': 'Cachexia'}]	{'value': 'biofluid', 'ontology_name': False}	{'value': 'patient serum', 'ontology_name': 'serum'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'unknown', 'ontology_name': False}	0.841	0.931	0.375	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '3', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '3', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Shotgun proteomics', 'ontology_name': False}, {'value': 'Targeted proteomics', 'ontology_name': False}]	0.76	0.76	0.4	1.0	{'value': 'DDA', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}	{'value': 'ESI', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'residues isobaric at 128.058578 Da', 'ontology_name': False}, {'value': 'Carbamidomethyl', 'ontology_name': 'Carbamidomethyl'}, {'value': 'Oxidation', 'ontology_name': 'Oxidation'}, {'value': 'Acetyl', 'ontology_name': 'Acetyl'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.856	0.911	0.5	1.0
PXD005045	shard_0	{'value': 'unknown', 'ontology_name': False}	[{'value': 'BeWo', 'ontology_name': False}, {'value': 'HTR8/SVneo', 'ontology_name': False}]	[{'value': 'trophoblast', 'ontology_name': 'trophoblast'}, {'value': 'villous trophoblast', 'ontology_name': 'placental villous trophoblast'}, {'value': 'extravillous trophoblast', 'ontology_name': 'extravillous trophoblast'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'normal', 'ontology_name': 'normal'}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'placenta', 'ontology_name': 'placenta'}	0.891	0.947	0.588	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'cross-sectional', 'ontology_name': False}	{'value': 'cell line', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Shotgun proteomics', 'ontology_name': False}	0.833	0.933	0.333	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'label-free', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	{'value': 'No PTMs are included in the dataset', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.837	0.967	0.267	1.0
PXD005301	shard_0	{'value': 'unknown', 'ontology_name': False}	{'value': 'A431', 'ontology_name': 'A431 cell'}	[{'value': 'epithelial cell', 'ontology_name': 'epithelial cell'}, {'value': 'epidermoid carcinoma cell', 'ontology_name': 'squamous epithelial cell'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'Skin squamous cell carcinoma', 'ontology_name': 'skin squamous cell carcinoma'}	{'value': 'cell line', 'ontology_name': False}	{'value': 'cell culture', 'ontology_name': 'cell culture'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'skin', 'ontology_name': 'zone of skin'}	0.86	0.907	0.533	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'treated vs control', 'ontology_name': False}	{'value': 'K8 wild type, phosphodead, and phosphomimetic mutants', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'tandem mass tag-based quantitative phosphoproteomics', 'ontology_name': False}	0.828	0.922	0.333	1.0	[{'value': 'Shotgun proteomics', 'ontology_name': False}, {'value': 'TMT', 'ontology_name': False}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'LTQ Orbitrap Elite', 'ontology_name': 'Orbitrap Elite'}, {'value': 'LTQ Orbitrap Velos', 'ontology_name': 'LTQ Orbitrap Velos'}, {'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'TMT6plex-126 reporter+balance reagent acylated residue', 'ontology_name': 'TMT6plex-126 reporter+balance reagent acylated residue'}, {'value': 'phosphorylated residue', 'ontology_name': 'phosphorylated residue'}, {'value': 'phosphorylation', 'ontology_name': 'Phospho'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.897	0.995	0.5	1.0
PXD005544	shard_0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	[{'value': 'Breast cancer', 'ontology_name': 'breast cancer'}, {'value': 'Triple-negative breast cancer', 'ontology_name': 'triple-negative breast carcinoma'}]	{'value': 'tissue', 'ontology_name': False}	{'value': 'tumor biopsy', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Homo sapiens', 'ontology_name': 'Homo sapiens'}	{'value': 'breast', 'ontology_name': 'breast'}	0.84	0.92	0.4	1.0	{'value': '34', 'ontology_name': False}	{'value': 'case vs control', 'ontology_name': False}	{'value': 'recurrence vs recurrence-free', 'ontology_name': False}	{'value': '34', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': '34', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Shotgun proteomics', 'ontology_name': False}	0.872	0.878	0.667	1.0	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'iodoacetamide', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	{'value': 'Q Exactive', 'ontology_name': 'Q Exactive'}	{'value': 'unknown', 'ontology_name': False}	{'value': 'TMT', 'ontology_name': False}	{'value': 'Orbitrap', 'ontology_name': False}	[{'value': 'monohydroxylated residue', 'ontology_name': 'monohydroxylated residue'}, {'value': 'iodoacetamide derivatized residue', 'ontology_name': 'iodoacetamide derivatized residue'}, {'value': 'deamidated residue', 'ontology_name': 'deamidated residue'}]	{'value': 'unknown', 'ontology_name': False}	{'value': 'unknown', 'ontology_name': False}	0.868	0.971	0.412	1.0
