source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD009084	shard_7	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Homo sapiens	unknown	0.814	1.0	0.071	1.0	unknown	treated vs control	['nutrient levels and mTOR', 'mTORC1 inhibition']	unknown	unknown	unknown	unknown	unknown	['SWATH MS', 'shotgun proteomics']	0.836	0.891	0.455	1.0	SWATH MS	unknown	iodoacetamide derivatized residue	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.869	0.963	0.438	1.0
PXD009158	shard_7	unknown	unknown	['Jurkat', 'Hep2']	unknown	['T-cell lymphoma', 'epithelial cell']	Cell culture	Cell culture	unknown	Homo sapiens	['blood', 'lung']	0.847	0.882	0.529	1.0	2	unknown	unknown	2	unknown	2	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.828	0.878	0.444	1.0	SWATH MS	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free	Orbitrap	['phosphorylated residue', 'ubiquitination signature dipeptidyl lysine']	unknown	unknown	0.828	0.906	0.375	1.0
PXD009234	shard_7	unknown	HEK293	epithelial cell	unknown	normal	cell line	cell culture	unknown	Homo sapiens	kidney	0.85	0.9	0.5	1.0	unknown	treated vs control	wild-type SRMS	unknown	unknown	unknown	3	3	Shotgun proteomics	0.856	0.889	0.556	1.0	['DDA', 'Shotgun proteomics']	40 mM	iodoacetamide	['Lys-C', 'trypsin']	28	TiO2	unknown	HCD	['Q-Exactive Plus', 'Q Exactive']	ESI	label-free	Orbitrap	['Carbamidomethylation (Cysteine)', 'phosphorylation (Serine, Threonine, Tyrosine)', 'deamidation (Asparagine, Glutamine)', 'acetylation (Lysine)', 'oxidation (Methionine)', 'phosphorylated residue']	10 mM	DTT	0.937	0.891	0.957	1.0
PXD009295	shard_7	unknown	unknown	unknown	unknown	normal	unknown	unknown	unknown	Homo sapiens	unknown	0.811	0.964	0.143	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.822	1.0	0.111	1.0	Shotgun proteomics	unknown	Carbamidomethyl	['trypsin', 'thermolysin', 'chymotrypsin', 'pepsin']	unknown	unknown	unknown	CID	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	['Dimethyl:2H(4)', 'Glu->pyro-Glu', 'Dimethyl', 'Deamidated', 'Carbamidomethyl', 'Oxidation']	unknown	unknown	0.915	0.952	0.696	1.0
PXD009348	shard_7	unknown	unknown	unknown	adult	obesity	biofluid	plasma samples	unknown	Homo sapiens	unknown	0.793	0.843	0.357	1.0	unknown	time course	unknown	unknown	unknown	47	unknown	unknown	shotgun proteomics	0.839	0.944	0.333	1.0	DDA	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.817	0.9	0.333	1.0
PXD009393	shard_7	unknown	unknown	unknown	unknown	Cadasil	tissue	autopsy samples	unknown	Homo sapiens	brain	0.854	0.964	0.357	1.0	3 mice	treated vs control	CADASIL vs control	6	unknown	12	unknown	unknown	Shotgun proteomics	0.822	0.778	0.667	1.0	Shotgun proteomics	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.879	0.971	0.471	1.0
PXD009495	shard_7	unknown	['HepG2', 'BW25113', 'tolC knock-out mutant']	['hepatocyte', 'bacteria']	unknown	unknown	['cell culture', 'bacterial culture']	['cell culture', 'bacterial culture']	unknown	['Escherichia coli', 'Homo sapiens']	['liver', 'unknown']	0.835	0.804	0.667	1.0	unknown	['treated vs control', 'dose response', 'time course']	['growth phase', 'genotype', 'drug treatment']	unknown	['6', '12']	unknown	unknown	unknown	['Shotgun proteomics', 'thermal proteome profiling']	0.85	0.833	0.667	1.0	DDA	5 mM	chloroacetamide	['trypsin', 'LysC']	32	unknown	reversed‐phase C18 system running under high pH conditions	HCD	Q Exactive	ESI	TMT	Orbitrap	['TMT6plex-126 reporter+balance reagent acylated residue', 'acetylated residue', 'iodoacetamide derivatized residue', 'carbamidomethyl on cysteines', 'TMT10plex on lysine', 'acetylation on protein N‐terminus', 'oxidation of methionine', 'TMT10plex on peptide N‐termini']	1.25 mM	TCEP	0.915	0.848	0.957	1.0
PXD009570	shard_7	8-week-old	['MCF10A', 'MDA-MB-231', 'T47D', 'SKRB3', 'HEK293T', 'K562', 'HepG2']	['epithelial cell', 'myeloid cell', 'hepatocyte']	unknown	['Breast cancer', 'chronic myeloid leukemia']	cell culture	cell culture	female	Homo sapiens	breast	0.928	0.909	0.87	1.0	unknown	treated vs control	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.789	0.889	0.222	1.0	unknown	unknown	iodoacetamide	trypsin	unknown	antibody	unknown	unknown	Q Exactive Plus	ESI	label-free	Orbitrap	iodoacetamide derivatized residue	unknown	DTT	0.89	0.94	0.6	1.0
PXD009645	shard_7	unknown	['H1299', 'L0-2', '293T', 'THP-1', 'SC', 'dTHP-1']	['macrophage', 'monocytic leukaemia cell']	unknown	normal	['biofluid', 'cell line']	['healthy donor plasma', 'cell culture']	unknown	Homo sapiens	blood	0.873	0.873	0.682	1.0	10	treated vs control	BPNS vs BPQD	10	unknown	unknown	2	2	shotgun proteomics	0.856	0.8	0.778	1.0	['Shotgun proteomics', 'LC-MS/MS']	0.05 M	iodoacetamide	Trypsin	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	No PTMs	100 mM	dithiothreitol (DTT)	0.856	0.837	0.688	1.0
PXD009759	shard_7	unknown	Hela cell	cervical adenocarcinoma cell	unknown	cervical adenocarcinoma	cell line	cell culture	unknown	Homo sapiens	cervix	0.811	0.821	0.5	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	Shotgun proteomics	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['symmetric dimethyl-L-arginine', 'asymmetric dimethyl-L-arginine', 'N6']	unknown	unknown	0.838	0.912	0.412	1.0
PXD009838	shard_7	unknown	OE21	['Fibroblast', 'cancer-associated myofibroblasts', 'esophageal squamous cell cancer cells']	unknown	['Esophagus adenocarcinoma', 'esophageal squamous cancer']	cell culture	['cell culture', 'resected esophageal cancer tissue']	unknown	['Homo sapiens', 'Homo sapiens']	esophagus	0.889	0.926	0.632	1.0	['unknown', 'unknown', 'unknown', 'unknown']	time course	OE21 vs CAM	5	unknown	25	unknown	unknown	shotgun proteomics	0.833	0.9	0.417	1.0	data-dependent mode	180 mm	iodoacetamide	trypsin	30	unknown	unknown	higher energy collisional dissociation	Q Exactive	ESI	label-free	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue', 'carbamidomethylation', 'oxidation']	60 mm	DTT	0.958	0.961	0.889	1.0
PXD009895	shard_7	unknown	['HEK-293', 'HAP-1', 'HeLa']	['Diploid cell', 'hepatocyte']	unknown	Cervix carcinoma	cell line	cell culture	unknown	['Homo sapiens', 'Mus musculus', 'Rattus norvegicus']	unknown	0.863	0.874	0.632	1.0	3	treated vs control	METTL13 KO vs WT	3	46	6	unknown	unknown	['bottom-up proteomics', 'top-down proteomics']	0.86	0.8	0.8	1.0	['data-dependent acquisition', 'top-10', 'top-20', 'targeted', 'Top-down proteomics']	['10 mM', '5 mM']	['chloroacetamide', 'iodoacetamide']	['trypsin', 'LysC', 'Glu-C', 'Chymotrypsin']	unknown	['ion exchange', 'affinity']	reversed-phase chromatography	HCD	['Q-Exactive HF', 'Q-Exactive', 'Q Exactive HF-X']	unknown	['SILAC', 'Label free']	Orbitrap	['methylation of lysine', 'methylation of arginine', 'cyclization of N-terminal glutamine to pyro-glutamate', 'No PTMs are included in the dataset']	['5 mM', '1 mM']	['tris(2-carboxyethyl)phosphine', 'DTT']	0.908	0.839	0.939	1.0
PXD009948	shard_7	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Homo sapiens	unknown	0.814	1.0	0.071	1.0	unknown	treated vs control	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.817	0.944	0.222	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Orbitrap Fusion', 'Q Exactive HF']	unknown	unknown	Orbitrap	['Carbamidomethyl', 'Oxidation']	unknown	unknown	0.856	0.994	0.294	1.0
PXD010088	shard_7	unknown	['HeLa', 'HEK293T', 'HLF', 'HLF-T', 'HLF-TS', 'HLF-TSR', 'HCT116', 'HCT116DKO', 'U2OS']	['fibroblast', 'epithelial cell', 'kidney cell', 'colon carcinoma cell', 'osteosarcoma cell']	unknown	['normal', 'cervical adenocarcinoma', 'colon carcinoma']	cell line	cell culture	unknown	Homo sapiens	['skin', 'cervix', 'kidney', 'colon']	0.873	0.835	0.774	1.0	['unknown', 'unknown']	treated vs control	cellular transformation stage	unknown	unknown	unknown	unknown	unknown	['Shotgun proteomics', 'SILAC', 'affinity purification coupled with mass spectrometry proteomics']	0.821	0.875	0.417	1.0	Shotgun proteomics	unknown	iodoacetamide	trypsin	unknown	unknown	unknown	unknown	Q Exactive	ESI	SILAC	Orbitrap	['monohydroxylated residue', 'phosphorylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.9	0.965	0.588	1.0
PXD010150	shard_7	unknown	HeLa	epithelial cell	unknown	Type 1 diabetes mellitus	cell line	cell culture	unknown	Homo sapiens	Pancreas	0.854	0.907	0.5	1.0	unknown	unknown	unknown	unknown	12	unknown	unknown	unknown	shotgun proteomics	0.844	1.0	0.222	1.0	DDA	30 mM	iodoacetamide	['Lys-C', 'trypsin']	30%	unknown	high-pH RPLC	HCD	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation', 'carbamidomethylation', 'n-terminal protein acetylation', 'methionine oxidation']	10 mM	DTT	0.94	0.92	0.9	1.0
PXD010284	shard_7	unknown	A549	epithelial cell	unknown	lung adenocarcinoma	cell line	cell culture	unknown	Homo sapiens	lung	0.829	0.857	0.5	1.0	unknown	unknown	unknown	3	unknown	unknown	unknown	unknown	shotgun proteomics	0.844	1.0	0.222	1.0	Shotgun proteomics	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion Lumos	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.847	0.96	0.333	1.0
PXD010466	shard_7	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Homo sapiens	unknown	0.814	1.0	0.071	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Shotgun proteomics', 'Gel-based experiment']	0.84	1.0	0.2	1.0	Shotgun proteomics	unknown	unknown	unknown	unknown	unknown	unknown	unknown	LTQ Orbitrap Velos	unknown	label-free	Orbitrap	acetylated residue	unknown	unknown	0.83	0.927	0.333	1.0
PXD010622	shard_7	unknown	unknown	foreskin fibroblast	unknown	unknown	cell culture	cell culture	unknown	['Toxoplasma gondii', 'Homo sapiens']	foreskin	0.833	0.907	0.4	1.0	unknown	treated vs control	wildtype vs knockout	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.811	0.889	0.333	1.0	Shotgun proteomics	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	['LTQ Orbitrap', 'Q Exactive']	unknown	label-free	Orbitrap	['monohydroxylated residue', 'deoxyhexosylated residue', 'iodoacetamide derivatized residue', 'hexosylated residue']	unknown	unknown	0.889	0.968	0.526	1.0
PXD010805	shard_7	unknown	['HCT116', 'A375']	['colon cancer cell', 'melanoma cell']	unknown	['Colon cancer', 'Melanoma']	cell line	cell culture	unknown	Homo sapiens	['colon', 'skin']	0.842	0.839	0.611	1.0	unknown	time course	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.817	0.944	0.222	1.0	Shotgun proteomics	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion	unknown	TMT	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue', 'deamidated residue']	unknown	unknown	0.886	0.994	0.444	1.0
PXD011042	shard_7	unknown	A549	['epithelial cell of lung', 'lung epithelial carcinoma cell']	unknown	['Glanders', 'Melioidosis', 'lung adenocarcinoma']	cell line	['cell culture', 'infected host cells']	unknown	['Burkholderia thailandensis', 'Homo sapiens']	lung	0.895	0.916	0.684	1.0	3	treated vs control	host infection vs monoculture	2	10	2	1	1	['Shotgun proteomics', 'Gel-based experiment']	0.925	0.85	1.0	1.0	DDA	50 mM	iodoacetamide	trypsin	unknown	affinity	SDS-PAGE	unknown	Q Exactive	nanoESI	isotope labeling	Orbitrap	['Gln->pyro-Glu', 'Deamidated', 'Carbamidomethyl', 'Oxidation (M)', 'Acetyl (N-term)', 'Pyro-Glu (N-term Q)', 'Deamidation (N/Q)', 'Met->Anl(M)', 'Met->Anl-Biotin (M)', 'Carbamidomethyl (C)']	10 mM	dithiothreitol	0.95	0.933	0.917	1.0
PXD011241	shard_7	unknown	H1299	Epithelial cell	unknown	Non-small cell lung carcinoma	cell line	cell culture	unknown	Homo sapiens	Lung	0.868	0.936	0.5	1.0	unknown	treated vs control	p53-/- vs p53R273H	unknown	unknown	2	unknown	unknown	shotgun proteomics	0.828	0.878	0.444	1.0	unknown	55 mM	iodoacetamide	['Lys C', 'trypsin']	unknown	unknown	unknown	unknown	['LTQ Orbitrap Elite', 'Orbitrap Elite']	unknown	['SILAC', 'heavy SILAC', 'light SILAC']	Orbitrap	No PTMs are included in the dataset	10 mM	dithiothreitol	0.892	0.911	0.684	1.0
PXD011599	shard_7	25-40 years	unknown	unknown	postpartum	normal	['biofluid', 'tissue']	milk collection	female	['Felis catus', 'Canis familiaris', 'Oryza sativa', 'Equus caballus', 'Gallus gallus', 'Homo sapiens', 'Bos taurus']	Milk	0.881	0.857	0.762	1.0	6	unknown	unknown	6	6	6	3	3	Shotgun proteomics	0.922	0.933	0.778	1.0	['DDA', 'PRM', 'Shotgun proteomics']	['75 mM iodoacetamide (IAA)', '30 mM 2-chloroacetamide (CAA)']	['iodoacetamide (IAA)', '2-chloroacetamide (CAA)']	trypsin	['25%', '27%']	unknown	SDS-PAGE fractionation	high-energy collision dissociation (HCD)	['Q-Exactive Plus hybrid quadrupole-Orbitrap mass spectrometer', 'Q Exactive', 'Q-Exactive High Field X quadrupole-Orbitrap mass spectrometer']	unknown	['label-free', 'stable isotope-labeled peptides']	Orbitrap	['carbamidomethylation', 'oxidation', 'Carbamidomethyl', 'Oxidation']	['25 mM dithiothreitol (DTT)', '5 mM tris(2-carboxyethyl)phosphine (TCEP)']	['dithiothreitol (DTT)', 'tris(2-carboxyethyl)phosphine (TCEP)']	0.964	0.957	0.929	1.0
PXD013868	shard_7	unknown	unknown	['Plant cell', 'Pollen']	unknown	normal	['cell culture', 'tissue']	['cell culture', 'plant tissues']	unknown	Arabidopsis thaliana	['Shoot', 'Root', 'Seed', 'Flower', 'Cotyledon', 'Sepal', 'Silique', 'Hypocotyl', 'Carpel', 'Leaf', 'Flower bud', 'Cauline leaf', 'Stamen', 'Rosette', 'Petal']	0.927	0.958	0.742	1.0	30 tissues	cross-sectional	tissue	30	unknown	30	unknown	unknown	shotgun proteomics	0.883	0.9	0.667	1.0	Shotgun proteomics	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	MS1 intensity based label-free quantification method	Orbitrap	['phosphorylated residue', 'methionine oxidation with neutral loss of 64 Da', 'mono N-acetylated residue']	unknown	unknown	0.868	0.971	0.412	1.0
PXD020122	shard_7	unknown	unknown	unknown	unknown	normal	biofluid	volunteer firefighters	unknown	Homo sapiens	Blood plasma	0.825	0.907	0.357	1.0	unknown	treated vs control	prior vs after exercise	13	unknown	26	unknown	unknown	Shotgun proteomics	0.828	0.833	0.556	1.0	Shotgun proteomics	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free	Orbitrap	monohydroxylated residue	unknown	unknown	0.817	0.9	0.333	1.0
PXD022983	shard_7	unknown	unknown	unknown	adult	normal	biofluid	urine samples	males and females	Homo sapiens	kidney	0.775	0.75	0.5	1.0	['8 healthy individuals', '67 individual samples']	time course	gender	8	3	72	unknown	unknown	['DIA-MS', 'Shotgun proteomics']	0.927	0.927	0.818	1.0	['DIA', 'DDA', 'SWATH MS']	50 mM	['iodoacetamide', 'iodoacetamide derivatized residue']	trypsin	['28', '28']	unknown	unknown	Higher-energy C-trap dissociation	['Q Exactive', 'Q Exactive HF']	ESI	product ion intensity	Orbitrap	['carbamidomethylation', 'acetylation', 'oxidation', 'monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	10 mM	DTT	0.934	0.9	0.92	1.0
PXD035780	shard_7	children	unknown	unknown	unknown	Molar incisor hypomineralization (mih)	biofluid	saliva from children	unknown	Homo sapiens	saliva	0.829	0.886	0.429	1.0	unknown	case vs control	MIH vs controls	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.811	0.889	0.333	1.0	unknown	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive HF-X	unknown	MS1 label-based analysis	Orbitrap	['monohydroxylated residue', 'deamidated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.868	0.971	0.412	1.0
PXD046393	shard_7	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Homo sapiens	unknown	0.814	1.0	0.071	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.822	1.0	0.111	1.0	unknown	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Orbitrap Eclipse	unknown	unknown	Orbitrap	['biotinylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.863	1.0	0.312	1.0
PXD046457	shard_7	unknown	unknown	B cell	unknown	B-ALL	cell	blood	unknown	Mus musculus	Blood	0.875	0.979	0.429	1.0	unknown	treated vs control	SIRT7-PAX5 acetylation status	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'affinity purification coupled with mass spectrometry proteomics']	0.83	0.9	0.4	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	Affinity purification coupled with mass spectrometry proteomics	unknown	unknown	orbitrap	unknown	label free sample	orbitrap	acetylated residue	unknown	unknown	0.88	1.0	0.4	1.0
PXD046544	shard_7	unknown	unknown	Plant cell	unknown	normal	tissue	Arabidopsis rosettes	unknown	Arabidopsis thaliana	Rosette	0.807	0.814	0.5	1.0	unknown	unknown	unknown	3	5	5	3	unknown	Bottom-up proteomics	0.911	1.0	0.556	1.0	data-dependent acquisition	unknown	unknown	trypsin	unknown	unknown	unknown	unknown	Q Exactive	electrospray ionization	label-free	Orbitrap	['monohydroxylated residue', 'phosphorylated residue', 'acetylated residue', 'carbamoylated residue']	unknown	unknown	0.886	0.95	0.556	1.0
PXD046660	shard_7	unknown	unknown	['Stem cell', 'mouse embryonic stem cells']	unknown	normal	cell culture	mouse embryonic stem cells	unknown	['Mus musculus', 'mouse embryonic stem cells']	unknown	0.838	0.9	0.438	1.0	unknown	treated vs control	SUZ12-L knockout vs rescue	unknown	unknown	unknown	unknown	unknown	['Data-dependent acquisition', 'Spectrum counting']	0.83	0.9	0.4	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	LTQ Orbitrap Velos Pro	unknown	Spectrum counting	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.863	0.993	0.333	1.0
PXD046742	shard_7	unknown	unknown	Stem cell	embryonic	unknown	cell culture	cell culture	unknown	Mus musculus	unknown	0.836	0.929	0.357	1.0	3	treated vs control	SUZ12 isoform	unknown	unknown	unknown	unknown	unknown	parallel reaction monitoring	0.744	0.711	0.444	1.0	['Data-dependent acquisition', 'PRM']	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Eclipse	unknown	Parallel Reaction Monitoring (PRM)	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.872	0.994	0.375	1.0
PXD046822	shard_7	unknown	['OMM2.5', 'Mel285']	['Choroidal melanocyte', 'melanoma cell']	unknown	['Uveal melanoma', 'Uveal melanoma']	['cell line', 'tissue']	['cell culture', 'tumor biopsy']	male	['Homo sapiens', 'Homo sapiens']	['liver', 'eye']	0.91	0.895	0.81	1.0	3	['time course', 'treated vs control']	['time', 'treatment']	unknown	unknown	unknown	3	3	shotgun proteomics	0.845	0.8	0.727	1.0	['data-dependent mode', 'Data-dependent acquisition']	unknown	iodoacetamide	trypsin	unknown	unknown	unknown	high energy C-trap dissociation	['Q Exactive', 'Q Exactive']	unknown	['label-free', 'MS1 intensity based label-free quantification method']	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue', 'carbamidomethyl (C)', 'acetylation (protein N terminus)', 'oxidation (M)']	unknown	unknown	0.928	0.978	0.696	1.0
PXD046976	shard_7	unknown	unknown	['Macrophage', 'Monocyte', 'differentiated macrophage-like monocytic cells', 'primary keratinocytes']	unknown	normal	['primary cells', 'cell line']	cell culture	unknown	Homo sapiens	blood	0.833	0.844	0.556	1.0	unknown	treated vs control	['IFN classes', 'LPS', 'virus']	unknown	unknown	unknown	unknown	unknown	['shotgun proteomics', 'targeted proteomics']	0.825	0.85	0.5	1.0	['parallel reaction monitoring (PRM)', 'Data-dependent acquisition']	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	TMT	Orbitrap	unknown	unknown	unknown	0.847	0.969	0.312	1.0
PXD047036	shard_7	unknown	HepG2	hepatocyte	unknown	Liver cancer	cell line	cell culture	unknown	Homo sapiens	Liver	0.846	0.893	0.5	1.0	unknown	treated vs control	hypoxia, CARNS2 knockdown	unknown	unknown	unknown	unknown	unknown	label-free quantitative proteomics	0.811	0.889	0.333	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.85	0.967	0.333	1.0
PXD047108	shard_7	unknown	unknown	unknown	unknown	normal	['cell line', 'cell culture']	cell culture	unknown	Homo sapiens	unknown	0.787	0.84	0.333	1.0	3	time course	time	3	unknown	3	unknown	unknown	bottom-up proteomics	0.883	0.9	0.667	1.0	DIA	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	Label free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.837	0.94	0.333	1.0
PXD047202	shard_7	unknown	Embryonic brain cortex cell line	Embryonic brain cortex cell line	E12.5	normal	cell line	cell culture	unknown	Mus musculus	brain	0.85	0.871	0.571	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	shotgun proteomics	0.794	0.944	0.111	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive Plus	unknown	Label free	Orbitrap	monohydroxylated residue	unknown	unknown	0.85	0.967	0.333	1.0
PXD047339	shard_7	unknown	unknown	unknown	unknown	unknown	tissue	cell culture	unknown	Mus musculus	liver	0.793	0.871	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.822	1.0	0.111	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.847	0.933	0.4	1.0
PXD047450	shard_7	unknown	unknown	bacterial cell	unknown	normal	cell culture	cell culture	unknown	Escherichia coli	unknown	0.818	0.893	0.357	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'Data-dependent acquisition', 'Orbitrap Astral', 'Label free']	0.867	1.0	0.333	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Astral	unknown	Label free	Orbitrap	unknown	unknown	unknown	0.85	0.993	0.267	1.0
PXD047604	shard_7	unknown	unknown	['Mesenchymal stem cell', 'Peripheral blood mononuclear cell']	unknown	unknown	primary cells	cell culture	unknown	Homo sapiens	unknown	0.847	0.96	0.333	1.0	2	treated vs control	treatment	2	unknown	12	unknown	unknown	DIA proteomics	0.856	0.844	0.667	1.0	data-independent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	gas phase fractionation	unknown	Orbitrap Eclipse	unknown	label-free	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.857	0.927	0.467	1.0
PXD047819	shard_7	unknown	unknown	unknown	unknown	MASLD	tissue	unknown	unknown	Mus musculus	liver	0.829	0.943	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.778	0.911	0.111	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Fusion	unknown	unknown	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.85	0.993	0.267	1.0
PXD047910	shard_7	18–45 years	['VK2', 'U937']	['epithelial cell', 'pro-monocyte']	adult	normal	['cell line', 'biofluid']	['cell culture', 'human semen']	male	['Homo sapiens', 'Nicotiana benthamiana']	vaginal epithelium	0.85	0.784	0.789	1.0	unknown	treated vs control	HCA-N vs HCAmRNA	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'targeted proteomics']	0.805	0.85	0.4	1.0	Data-dependent acquisition	50 mM	iodoacetamide	['Glu-C', 'trypsin']	NCE 30%	unknown	unknown	HCD	Orbitrap Fusion Lumos	nanoESI	Normalized Spectral Abundance Factor - NSAF	Orbitrap	['complex glycosylation', 'Carbamidomethylation', 'Met oxidation', 'protein N-terminal acetylation']	10 mM	dithiolthreitol	0.934	0.911	0.895	1.0
PXD048009	shard_7	unknown	['K562', 'HCT116']	['myeloid cell', 'epithelial cell']	unknown	['chronic myeloid leukemia', 'colorectal cancer']	cell line	cell culture	unknown	Homo sapiens	['blood', 'colon']	0.808	0.772	0.611	1.0	['unknown', 'K562 cells were cultured in RPMI-1640 medium supplemented with 10% fetal bovine serum.', 'HCT116 cell were cultured in Dulbecco’s Modified Eagle’s Medium supplemented with 10% fetal bovine serum and 1 X penicillin-streptomycin.']	dose response	compound treatment	unknown	24	unknown	unknown	unknown	['TMT', 'bottom-up proteomics']	0.821	0.808	0.583	1.0	DDA	10 mM	iodoacetimide	['trypsin', 'Lys-C']	['36', '36%']	affinity	['bRP', 'basic pH reverse phase HPLC']	HCD	Orbitrap Eclipse	ESI	TMT	Orbitrap	['carbamidomethylation', 'oxidation', 'phosphorylation', 'iodoacetimide', 'TMT']	10 mM	['DTT', 'tris(2-carboxyethyl)phosphine']	0.937	0.874	1.0	1.0
